Symbol,Date,Open,High,Low,Close,Volume,AEZS SMA,AEZS spanTwelveEMA,AEZS spanTwntySixEMA,AEZS_x,AEZS_y
AEZS,2020-09-11,0.38,0.385,0.38,0.3847,227264,0.3847,0.4106941926589997,0.4389009674038678,-0.028206774744868164,-0.019194384388200994
AEZS,2020-09-10,0.39,0.39,0.376,0.38,533558,0.38,0.4154204095060905,0.4432370447961772,-0.02781663529008671,-0.016941286799034217
AEZS,2020-09-09,0.3744,0.3849,0.37,0.3744,275003,0.3744,0.4218604839617433,0.4482960083798714,-0.026435524418128083,-0.014222449676271093
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.37440999999999997,0.4304896628638785,0.4542076890502611,-0.023718026186382638,-0.011169180990806847
AEZS,2020-09-08,0.3799,0.3841,0.3651,0.37440999999999997,769813,0.37440999999999997,0.44068596520276543,0.460591504174282,-0.01990553897151653,-0.008031969691912914
AEZS,2020-09-04,0.4,0.4095,0.396,0.4,741229,0.4000000000000001,0.4527361406941773,0.4674860245082245,-0.014749883814047238,-0.0050635773720119955
AEZS,2020-09-03,0.423,0.4363,0.423,0.4270000000000001,517120,0.42700000000000016,0.4623245299113004,0.4728849064688825,-0.010560376557582074,-0.0026420007615031854
AEZS,2020-09-02,0.43,0.4398,0.4270000000000001,0.4282,342051,0.42820000000000014,0.46874717171335495,0.4765556989863931,-0.007808527273038102,-0.0006624068124834633
AEZS,2020-09-01,0.455,0.46,0.4402,0.44709899999999997,847639,0.447099,0.4761193847521469,0.4804241549053046,-0.0043047701531576665,0.0011241233026552102
AEZS,2020-08-31,0.467,0.467,0.4572,0.4649,299541,0.4649,0.4813958183434463,0.4830901672977289,-0.001694348954282665,0.002481346666608443
AEZS,2020-08-28,0.46,0.46,0.4521,0.455,451964,0.4550000000000001,0.4843950580422547,0.4845453806815472,-0.00015032263929254389,0.003525270571831206
AEZS,2020-08-27,0.49,0.49,0.4815,0.485,469994,0.485,0.4897396140499374,0.4869090111360711,0.0028306029138663318,0.004444168874612129
AEZS,2020-08-26,0.493,0.4999,0.4819,0.4889,271272,0.4889,0.490601362059017,0.4870617320269568,0.003539630032060204,0.004847560364798593
AEZS,2020-08-25,0.462,0.4698,0.46,0.4688,222564,0.4688,0.4909107006152018,0.4869146705891133,0.00399603002608856,0.005174542947983189
AEZS,2020-08-24,0.4907,0.4907,0.475,0.48200000000000004,998026,0.4820000000000001,0.494930827999784,0.4883638442362423,0.0065669837635417005,0.0054691711784568605
AEZS,2020-08-21,0.5075,0.51,0.493,0.51,276970,0.51,0.4972818876361083,0.4888729517751417,0.008408935860966638,0.00519471803218565
AEZS,2020-08-20,0.5169,0.5169,0.496,0.5044,473627,0.5044,0.4949695035699462,0.487182787917153,0.007786715652793208,0.0043911635749904025
AEZS,2020-08-19,0.5007,0.5075,0.5,0.50175,408433,0.5017499999999999,0.493254867855391,0.4858054109505253,0.007449456904865703,0.003542275555539714
AEZS,2020-08-18,0.498,0.5095,0.4932,0.494,278229,0.4939999999999999,0.49171029837455293,0.4845298438265673,0.007180454547985716,0.0025654802182082164
AEZS,2020-08-17,0.5148,0.53,0.514,0.5213,495764,0.5212999999999999,0.4912939889881081,0.4837722313326927,0.007521757655415406,0.0014117366357638556
AEZS,2020-08-14,0.485,0.5,0.4791,0.4996,705467,0.4995999999999999,0.4858383506223095,0.4807700098393081,0.005068340783001446,-0.00011576861914903199
AEZS,2020-08-13,0.4901,0.4944,0.48100000000000004,0.4873,730075,0.4872999999999999,0.4833362325536385,0.4792636106264527,0.0040726219271858275,-0.0014117959696866378
AEZS,2020-08-12,0.519,0.529,0.50225,0.5140100000000001,1185509,0.5140099999999999,0.4826155475633909,0.4786206994765689,0.003994848086822046,-0.0027829004439047537
AEZS,2020-08-11,0.5688,0.57,0.5105,0.520876,3170434,0.5208759999999997,0.4769074653021893,0.4757895554346944,0.0011179098674948817,-0.0044773375765864536
AEZS,2020-08-10,0.5105,0.5479999999999999,0.51,0.5241,3486263,0.5240999999999997,0.4689131862662237,0.4721826398694699,-0.0032694536032462085,-0.005876149437606787
AEZS,2020-08-07,0.449,0.456,0.449,0.4526,298495,0.4525999999999997,0.4588792201328098,0.4680292510590275,-0.009150030926217743,-0.0065278233961969315
AEZS,2020-08-06,0.465,0.47,0.4512,0.455,599956,0.4549999999999997,0.4600208965205934,0.4692635911437498,-0.009242694623156356,-0.005872271513691742
AEZS,2020-08-05,0.4498,0.4508,0.43991,0.4492,579108,0.4491999999999997,0.4609337867970649,0.4704046784352498,-0.009470891638184877,-0.005029665736325574
AEZS,2020-08-04,0.44,0.4439,0.425,0.4364,834607,0.4363999999999997,0.4630672025783494,0.4721010527100698,-0.009033850131720369,-0.003919359260860749
AEZS,2020-08-03,0.42,0.4349,0.42,0.424,2133982,0.4239999999999997,0.4679157848653221,0.4749571369268754,-0.007041352061553319,-0.00264073654314583
AEZS,2020-07-31,0.48,0.483,0.46299999999999997,0.47,423455,0.4699999999999997,0.4759004730226533,0.4790337078810254,-0.003133234858372136,-0.0015405826635439572
AEZS,2020-07-30,0.475,0.4799,0.47,0.473445,250418,0.4734449999999997,0.4769732862994993,0.4797564045115074,-0.0027831182120081066,-0.0011424196148369261
AEZS,2020-07-29,0.47200000000000003,0.475,0.462,0.462,220907,0.4619999999999996,0.4776147928994083,0.480261316872428,-0.002646523973019732,-0.000732244965544131
AEZS,2020-07-28,0.4681,0.4895,0.461,0.467,431833,0.4669999999999996,0.4804538461538461,0.4817222222222223,-0.0012683760683761536,-0.00025367521367523075
AEZS,2020-07-27,0.4854,0.4895,0.47,0.4829,281156,0.4828999999999995,0.4829,0.4829,0.0,0.0
