Symbol,Date,Open,High,Low,Close,Volume,LIVX SMA,LIVX spanTwelveEMA,LIVX spanTwntySixEMA,LIVX_x,LIVX_y
LIVX,2020-09-11,2.56,2.61,2.54,2.56,28090,2.56,2.5793658918443163,2.7351987884000817,-0.15583289655576538,-0.1622567286303088
LIVX,2020-09-10,2.59,2.635,2.5647,2.5989999999999998,44032,2.5989999999999998,2.582886963088737,2.7492146914720883,-0.1663277283833504,-0.16386268664894463
LIVX,2020-09-09,2.5,2.5698,2.46,2.515,65127,2.515,2.5799573200139627,2.7612318667898545,-0.18127454677589228,-0.16324642621534297
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.4095,2.591767741834683,2.7809304161330437,-0.1891626742983603,-0.15873939607520576
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.4095,2.6249073312591706,2.810644849423687,-0.18573751816451575,-0.151133576519417
LIVX,2020-09-04,2.4,2.4,2.261,2.27,76108,2.27,2.6640723005790203,2.8427364373775816,-0.1786641367985613,-0.14248259110814218
LIVX,2020-09-03,2.55,2.56,2.41,2.4775,111926,2.4775000000000005,2.735721809775206,2.8885553523677885,-0.15283354259258264,-0.1334372046855374
LIVX,2020-09-02,2.72,2.72,2.56,2.575,78107,2.575,2.7826712297343343,2.9214397805572117,-0.13876855082287687,-0.12858812020877608
LIVX,2020-09-01,2.73,2.77,2.6691,2.68,102263,2.6800000000000006,2.8204296351405764,2.949154963001788,-0.12872532786121127,-0.12604301255525077
LIVX,2020-08-31,2.78,2.83,2.76,2.79,30128,2.7900000000000005,2.845962296075227,2.9706873600419312,-0.12472506396670413,-0.12537243372876053
LIVX,2020-08-28,2.72,2.79,2.65,2.73,83381,2.7300000000000004,2.856137258997996,2.9851423488452857,-0.12900508984728987,-0.12553427616927462
LIVX,2020-08-27,2.83,2.8336,2.7,2.755,62009,2.7550000000000003,2.8790713060885404,3.0055537367529084,-0.12648243066436793,-0.1246665727497708
LIVX,2020-08-26,2.94,2.99,2.84,2.87,152495,2.87,2.901629725377366,3.0255980356931413,-0.12396831031577538,-0.1242126082711215
LIVX,2020-08-25,2.78,2.8,2.7,2.76,100876,2.76,2.9073805845368867,3.0380458785485924,-0.13066529401170526,-0.12427368275995802
LIVX,2020-08-24,2.85,2.89,2.82,2.835,114630,2.835,2.934177054452685,3.0602895488324795,-0.12611249437979488,-0.1226757799470211
LIVX,2020-08-21,2.83,2.95,2.8201,2.915,129406,2.915,2.952209246171355,3.0783127127390784,-0.1261034665677232,-0.12181660133882775
LIVX,2020-08-20,2.85,2.93,2.78,2.9078,175940,2.9078,2.958974563657056,3.091377729758205,-0.13240316610114844,-0.12074488503160388
LIVX,2020-08-19,2.93,2.99,2.83,2.89,102082,2.890000000000001,2.9682790297765207,3.106063948138861,-0.1377849183623403,-0.11783031476421763
LIVX,2020-08-18,2.92,3.0,2.89,2.91,106640,2.9100000000000006,2.9825115806449785,3.12334906398997,-0.14083748334499102,-0.11284166386468694
LIVX,2020-08-17,2.83,2.85,2.78,2.845,93835,2.8450000000000006,2.9956955043986118,3.140416989109168,-0.14472148471055624,-0.10584270899461079
LIVX,2020-08-14,2.71,2.77,2.71,2.74,150721,2.7400000000000007,3.0230946870165405,3.164050348237901,-0.14095566122136072,-0.09612301506562443
LIVX,2020-08-13,2.78,2.8,2.6344,2.73,160656,2.7300000000000004,3.074566448292275,3.197974376096933,-0.12340792780465824,-0.08491485352669034
LIVX,2020-08-12,2.93,2.95,2.86,2.915,90217,2.9150000000000005,3.137214893436325,3.2354123261846883,-0.09819743274836236,-0.07529158495719847
LIVX,2020-08-11,3.15,3.17,3.115,3.1517,39043,3.1517000000000013,3.1776176013338397,3.261045312279463,-0.08342771094562362,-0.06956512300940727
LIVX,2020-08-10,3.03,3.1,3.02,3.08,77474,3.0800000000000014,3.182329892485446,3.26979293726182,-0.08746304477637379,-0.0660994760253533
LIVX,2020-08-07,3.04,3.08,2.9592,3.07,150734,3.0700000000000003,3.2009353274828,3.284976372242766,-0.08404104475996599,-0.06075858383759817
LIVX,2020-08-06,3.13,3.13,2.8,3.0367,281023,3.0367,3.2247417506614906,3.3021744820221874,-0.07743273136069684,-0.05493796860700621
LIVX,2020-08-05,3.22,3.3,3.1595,3.23,126284,3.23,3.2589311598726707,3.3234124405839625,-0.06448128071129178,-0.049314277918583546
LIVX,2020-08-04,3.3,3.44,3.25,3.36,143863,3.36,3.2641913707586108,3.3308854358306794,-0.06669406507206865,-0.04552252722040648
LIVX,2020-08-03,3.07,3.09,2.95,3.08,100867,3.08,3.246771619987449,3.3285562706971334,-0.08178465070968466,-0.04022964275749093
LIVX,2020-07-31,3.16,3.205,3.14,3.15,58296,3.1499999999999995,3.27709373271244,3.348440772352905,-0.07134703964046496,-0.029840890769442487
LIVX,2020-07-30,3.1,3.13,2.7,2.94,237748,2.94,3.3002016841147017,3.364316034141137,-0.0641143500264354,-0.019464353551686867
LIVX,2020-07-29,3.25,3.28,3.1,3.13,103589,3.1300000000000003,3.365692899408284,3.398261316872428,-0.032568417464144066,-0.00830185443299973
LIVX,2020-07-28,3.31,3.36,3.25,3.29,58940,3.29,3.4085461538461534,3.4197222222222217,-0.011176068376068216,-0.002235213675213643
LIVX,2020-07-27,3.61,3.66,3.34,3.4301,156515,3.4301000000000004,3.4301,3.4301,0.0,0.0
