Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2020-12-29,138.06,138.789,135.94,136.42,22425957,136.42,131.04124562072616,126.36053423473604,4.680711385990108,3.940008662299289
AAPL,2020-12-28,133.99,135.74,133.51,135.44,21137373,135.44000000000003,130.06329027904002,125.55577697351494,4.50751330552508,3.7548329813765804
AAPL,2020-12-28,133.99,135.74,133.51,135.44,21137373,135.44,129.08570669341094,124.76503913139614,4.320667562014805,3.5666629003394554
AAPL,2020-12-24,131.33,133.1805,131.1,132.4807,12599814,132.4807,127.93038063766748,123.91104226190781,4.019338375759645,3.378161734920618
AAPL,2020-12-23,132.14,132.43,130.78,132.1499,14963207,132.1499,127.10304984451612,123.22546964286043,3.877580201655661,3.217867574710854
AAPL,2020-12-22,131.59,134.25,130.4,134.13,36364531,134.13,126.18544072533724,122.51151521428929,3.6739255110479543,3.0529394179746445
AAPL,2020-12-21,125.04,126.6184,124.77,125.91,12866425,125.90999999999997,124.74097540267128,121.5820364314324,3.1589389712388534,2.8976928947063167
AAPL,2020-12-18,128.93,129.1,127.385,127.6105,25649536,127.61049999999996,124.52842547588423,121.235799345947,3.292626129937233,2.832381375573175
AAPL,2020-12-17,128.9,129.58,128.52,128.941,13567627,128.94099999999997,123.96804828968136,120.72582329362277,3.2422249960585963,2.7173201869821604
AAPL,2020-12-16,127.39,127.7,126.56,127.16,13998297,127.16,123.06387525144163,120.06860915711258,2.99526609432904,2.5860939847130515
AAPL,2020-12-15,124.43,126.96,124.13,126.49,28358525,126.48999999999998,122.31912529715828,119.50129788968158,2.817827407476699,2.4838009573090507
AAPL,2020-12-14,122.6,123.35,122.51,122.9407,8734970,122.9407,121.56078444209616,118.94220172085609,2.61858272124006,2.4002943447671385
AAPL,2020-12-11,122.44,122.76,120.88,121.25,13460558,121.25,121.30989070429548,118.62232185852459,2.6875688457708837,2.3457222506489046
AAPL,2020-12-10,120.49,122.48,120.15,122.445,11824115,122.445,121.3207799232583,118.41210760720655,2.9086723160517494,2.2602606018684064
AAPL,2020-12-09,124.51,125.95,123.86,125.865,15348742,125.865,121.11637627294162,118.08947621578308,3.0269000571585423,2.0981576733225706
AAPL,2020-12-08,124.37,124.57,123.45,123.89,11007582,123.89,120.2529901407492,117.46743431304571,2.785555827703476,1.865972077363578
AAPL,2020-12-07,122.38,124.53,122.22,124.45,15505535,124.45,119.59171562088541,116.95362905808935,2.6380865627960475,1.6360761397786
AAPL,2020-12-04,122.55,122.8608,121.54,122.07,11126387,122.06999999999998,118.70839118831913,116.35391938273649,2.3544718055826053,1.3855735340242346
AAPL,2020-12-03,123.52,123.78,122.69,123.16,11008999,123.15999999999997,118.09718958619531,115.89663293335545,2.200556652839879,1.1433489661346348
AAPL,2020-12-02,122.01,122.62,120.89,122.0146,14717863,122.01459999999996,117.1766786018672,115.31556356802388,1.861115033843319,0.8790470444583273
AAPL,2020-12-01,120.98,122.6,120.01,122.39,19971481,122.38999999999996,116.29705652947943,114.7796406534658,1.5174158760136294,0.6335300471120793
AAPL,2020-11-30,116.94,119.39,116.81,118.95,18279069,118.94999999999996,115.1892486257484,114.17081190574305,1.0184367200053543,0.4125585898866917
AAPL,2020-11-27,116.57,117.3,116.47,116.98,9859209,116.97999999999998,114.50547564861178,113.7884768582025,0.7169987904092636,0.26108905735702603
AAPL,2020-11-27,116.57,117.3,116.47,116.98,9859209,116.97999999999998,114.05556213017752,113.5331550068587,0.5224071233188283,0.1471116240939631
AAPL,2020-11-25,115.54,116.61,115.17,116.35,13986829,116.34999999999998,113.52384615384615,113.2574074074074,0.26643874643875165,0.05328774928775033
AAPL,2020-11-24,113.91,114.04,112.59,113.01,18095718,113.01,113.01,113.01,0.0,0.0
