Symbol,Date,Open,High,Low,Close,Volume,KTRA SMA,KTRA spanTwelveEMA,KTRA spanTwntySixEMA,KTRA_x,KTRA_y
KTRA,2020-12-29,1.4,1.4092,1.3467,1.35,24303,1.35,1.3761060138281822,1.3787490882841429,-0.0026430744559606807,-0.0014275616251607096
KTRA,2020-12-28,1.37,1.41,1.37,1.4,82602,1.4,1.3808525617969427,1.3810490153468742,-0.00019645354993147457,-0.0011236834174607167
KTRA,2020-12-28,1.37,1.41,1.37,1.4,82602,1.4,1.377371209396387,1.3795329365746245,-0.0021617271782372605,-0.0013554908843430272
KTRA,2020-12-24,1.36,1.41,1.36,1.4,89954,1.4,1.3732568838320938,1.3778955715005945,-0.004638687668500507,-0.0011539318108694132
KTRA,2020-12-23,1.36,1.36,1.32,1.3284,17000,1.3283999999999998,1.3683944990742931,1.3761272172206418,-0.007732718146348905,-0.0002827428464615843
KTRA,2020-12-22,1.32,1.37,1.32,1.36,14065,1.3599999999999997,1.3756662261787096,1.3799453945982931,-0.0042791684195835344,0.0015797509785101904
KTRA,2020-12-21,1.33,1.39,1.33,1.3401,35709,1.3400999999999998,1.3785146309384748,1.3815410261661565,-0.0030263952276816664,0.0030444808280336213
KTRA,2020-12-18,1.31,1.37,1.31,1.36,47188,1.36,1.3854991092909248,1.3848563082594492,0.0006428010314756262,0.004562199841962443
KTRA,2020-12-17,1.4,1.4,1.3438,1.37,17989,1.37,1.3901353109801835,1.3868448129202051,0.003290498059978608,0.005542049544584147
KTRA,2020-12-16,1.38,1.38,1.35,1.36,18486,1.36,1.3937962766129444,1.3881923979538215,0.005603878659122818,0.006104937415735588
KTRA,2020-12-15,1.39,1.4,1.365,1.38,43466,1.3799999999999997,1.399941054178934,1.3904477897901273,0.00949326438880682,0.00623020210488878
KTRA,2020-12-14,1.47,1.47,1.38,1.4,86350,1.3999999999999997,1.4035667003932857,1.3912836129733377,0.012283087419948213,0.005414436533909269
KTRA,2020-12-11,1.56,1.56,1.37,1.4309,209093,1.4308999999999998,1.4042151913738832,1.3905863020112046,0.013628889362678365,0.0036972738123995886
KTRA,2020-12-10,1.48,1.5,1.46,1.49,34632,1.4899999999999995,1.3993634079873158,1.3873612061721008,0.012002201815215274,0.0012143699248298387
KTRA,2020-12-09,1.46,1.46,1.43,1.43,17735,1.4299999999999995,1.3828840276213736,1.3791501026658688,0.0037339249555048415,-0.001482588047766465
KTRA,2020-12-08,1.41,1.4101,1.38,1.39,27337,1.3899999999999997,1.374317487188896,1.3750821108791382,-0.0007646236902421054,-0.0027867162985842917
KTRA,2020-12-07,1.37,1.43,1.37,1.39,57435,1.3899999999999997,1.371466121223241,1.3738886797494694,-0.0024225585262283023,-0.0032922394506697825
KTRA,2020-12-04,1.36,1.4702,1.35,1.3874,88587,1.3873999999999993,1.3680963250820122,1.3725997741294271,-0.004503449047414732,-0.0035096596817801523
KTRA,2020-12-03,1.35,1.45,1.3327,1.3707,75084,1.3706999999999994,1.3645865660060144,1.371415756059781,-0.006829190053766697,-0.003261212340371452
KTRA,2020-12-02,1.3,1.32,1.27,1.29,109629,1.2899999999999994,1.3634750325525622,1.3714730165445637,-0.007997983992001467,-0.0023692179120226404
KTRA,2020-12-01,1.4,1.4,1.3646,1.3702,76145,1.3701999999999996,1.3768341293803008,1.3779908578681286,-0.001156728487827774,-0.0009620263920279334
KTRA,2020-11-30,1.38,1.4,1.3701,1.395,38787,1.3949999999999996,1.3780403347221737,1.3786141264975793,-0.0005737917754053968,-0.0009133508680779732
KTRA,2020-11-27,1.36,1.37,1.33,1.37,38310,1.3699999999999997,1.3749567592171144,1.3773032566173855,-0.0023464974002711525,-0.0009982406412460617
KTRA,2020-11-27,1.36,1.37,1.33,1.37,38310,1.3699999999999997,1.3758579881656805,1.3778875171467764,-0.002029528981095874,-0.000661176451489789
KTRA,2020-11-25,1.34,1.3699,1.34,1.36,7128,1.3599999999999994,1.3769230769230771,1.3785185185185185,-0.0015954415954415602,-0.00031908831908826767
KTRA,2020-11-24,1.35,1.51,1.3166,1.38,116209,1.3799999999999992,1.38,1.38,0.0,0.0
