Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-12-29,2.69,2.72,2.5,2.535,142601,2.535,2.4718121746706,2.479998805273814,-0.00818663060321434,-0.024637523572366295
PIXY,2020-12-28,2.56,2.5615,2.52,2.5293,42547,2.5293,2.460323479156163,2.4755987096957197,-0.015275230539556263,-0.028750246814654393
PIXY,2020-12-28,2.56,2.5615,2.52,2.5293,42547,2.5293,2.4477822935481925,2.4713026064713772,-0.02352031292318424,-0.03211900088342881
PIXY,2020-12-24,2.55,2.5503,2.42,2.43,64113,2.4300000000000006,2.4329608923751365,2.466662814989087,-0.033701922613949886,-0.03426867287348984
PIXY,2020-12-23,2.4,2.45,2.34,2.3801,101665,2.3801,2.4334992364433434,2.4695958401882137,-0.03609660374487023,-0.03441036043837472
PIXY,2020-12-22,2.41,2.4323,2.37,2.4,34407,2.4,2.443208188523952,2.4767555074032708,-0.033547318879318944,-0.033988799611750845
PIXY,2020-12-21,2.38,2.39,2.36,2.38,18233,2.3799999999999994,2.4510642228010338,2.4828959479955333,-0.03183172519449906,-0.03409916979485882
PIXY,2020-12-18,2.49,2.521,2.4266,2.4662,16879,2.4662,2.46398499058304,2.491127623835176,-0.027142633252135617,-0.034666030944948655
PIXY,2020-12-17,2.47,2.48,2.42,2.46,32073,2.4599999999999995,2.4635822615981384,2.4931218337419896,-0.02953957214385161,-0.0365468803681518
PIXY,2020-12-16,2.44,2.4613,2.4,2.4126,25650,2.4125999999999994,2.4642335818887084,2.4957715804413487,-0.03153799855264028,-0.03829870742422695
PIXY,2020-12-15,2.52,2.57,2.43,2.47,41631,2.47,2.4736215058684734,2.5024253068766567,-0.02880380100818325,-0.03998888464212362
PIXY,2020-12-14,2.62,2.62,2.46,2.5499,94142,2.5499,2.4742799614809234,2.505019331426789,-0.03073936994586557,-0.04278515555060872
PIXY,2020-12-11,2.44,2.465,2.38,2.41,48241,2.41,2.4605308635683643,2.5014288779409317,-0.040898014372567904,-0.0457966019517945
PIXY,2020-12-10,2.42,2.4827,2.39,2.46,130360,2.459999999999999,2.4697182933080666,2.5087431881762066,-0.03902489486813998,-0.047021248846601256
PIXY,2020-12-09,2.8399,2.86,2.6201,2.75,524270,2.7499999999999987,2.471485255727715,2.5126426432303033,-0.04115738750258791,-0.04902033734121657
PIXY,2020-12-08,2.32,2.41,2.32,2.35,103338,2.35,2.4208462113145717,2.493654054688727,-0.07280784337415502,-0.050986074800873624
PIXY,2020-12-07,2.37,2.3999,2.34,2.34,27618,2.3399999999999994,2.433727340644494,2.505146379063825,-0.0714190384193314,-0.04553063265755316
PIXY,2020-12-04,2.33,2.3548,2.33,2.33,4759,2.33,2.45076867530713,2.5183580893889315,-0.06758941408180164,-0.039058531217108707
PIXY,2020-12-03,2.33,2.365,2.31,2.315,21071,2.3149999999999995,2.4727266162720625,2.5334267365400462,-0.060700120267983326,-0.03192581050093547
PIXY,2020-12-02,2.36,2.41,2.32,2.34,24726,2.3399999999999994,2.501404182866983,2.5509008754632494,-0.04949669259626655,-0.0247322330591734
PIXY,2020-12-01,2.43,2.47,2.41,2.4578,32006,2.4578,2.530750397933707,2.5677729455003093,-0.03702254756660217,-0.018541118174900114
PIXY,2020-11-30,2.51,2.5205,2.35,2.44,123646,2.44,2.544014106648927,2.576570781140334,-0.0325566744914072,-0.013920760826974597
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.5629257624032773,2.5874964436315606,-0.02457068122828332,-0.009261782410866446
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.5770940828402367,2.595696159122085,-0.018602076281848845,-0.005434557706512227
PIXY,2020-11-25,2.54,2.54,2.48,2.4802,40843,2.4801999999999995,2.593838461538461,2.604551851851852,-0.01071339031339047,-0.002142678062678183
PIXY,2020-11-24,2.62,2.62,2.46,2.6145,132082,2.6145,2.6145,2.6145,0.0,0.0
