Symbol,Date,Open,High,Low,Close,Volume,NCTY SMA,NCTY spanTwelveEMA,NCTY spanTwntySixEMA,NCTY_x,NCTY_y
NCTY,2020-10-29,2.14,2.15,2.11,2.13,24416,2.13,2.4861829267851454,3.2336803446167415,-0.7474974178315965,-0.7600703497186568
NCTY,2020-10-28,2.2,2.35,2.08,2.09,327519,2.09,2.5509434589278994,3.3219747721860813,-0.7710313132581819,-0.7632135826904219
NCTY,2020-10-27,2.15,2.2,2.12,2.1201,29800,2.1201,2.6347513605511543,3.4205327539609685,-0.7857813934098141,-0.7612591500484819
NCTY,2020-10-26,2.28,2.28,2.23,2.24,20612,2.24,2.7283243351968185,3.5245673742778454,-0.7962430390810269,-0.7551285892081487
NCTY,2020-10-23,2.37,2.37,2.3,2.3179,12614,2.3179,2.8171105779598764,3.627332764220073,-0.8102221862601966,-0.7448499767399291
NCTY,2020-10-22,2.18,2.3,2.18,2.26,47346,2.26,2.907876137588945,3.7320873853576786,-0.824211247768734,-0.7285069243598622
NCTY,2020-10-21,2.26,2.35,2.21,2.29,49544,2.29,3.0256717989687534,3.849854376186293,-0.82418257721754,-0.7045808435076444
NCTY,2020-10-20,2.36,2.48,2.3201,2.3999,65888,2.3999,3.1594303078721637,3.9746427262811967,-0.8152124184090335,-0.6746804100801707
NCTY,2020-10-19,2.26,2.55,2.16,2.36,243086,2.36,3.2975267274852835,4.100622144383692,-0.8030954168984081,-0.6395474079979551
NCTY,2020-10-16,2.784,2.8369999999999997,2.615,2.835,52517,2.8350000000000004,3.4679861324826087,4.239871915934387,-0.7718857834517783,-0.5986604057728417
NCTY,2020-10-15,2.7560000000000002,2.7880000000000003,2.51,2.6439999999999997,252553,2.644,3.58307452020672,4.352261669209138,-0.7691871490024189,-0.5553540613531076
NCTY,2020-10-14,3.076,3.0989999999999998,3.043,3.052,34001,3.052,3.753815342062487,4.488922602745871,-0.7351072606833831,-0.50189578944078
NCTY,2020-10-13,3.165,3.165,3.08,3.12767,71200,3.12767,3.881418131528393,4.60387641096554,-0.7224582794371464,-0.443592921630129
NCTY,2020-10-12,3.134,3.145,3.08,3.112,105871,3.112,4.018463246351737,4.721972923842783,-0.7035096774910459,-0.3738765821783744
NCTY,2020-10-09,3.199,3.44,3.141,3.38,508320,3.38,4.183274745688417,4.8507707577502055,-0.6674960120617888,-0.2914683083502065
NCTY,2020-10-08,3.2089999999999996,3.23,3.13,3.207,90837,3.207,4.329324699449948,4.968432418370222,-0.6391077189202745,-0.19746138242231087
NCTY,2020-10-07,3.2,3.21999,3.112,3.1450099999999996,121285,3.14501,4.533383735713574,5.10934701183984,-0.5759632761262656,-0.0870497982978202
NCTY,2020-10-06,3.1889999999999996,3.196,3.1,3.153,81333,3.153,4.785815324025132,5.2664939727870275,-0.4806786487618933,0.03517857115929117
NCTY,2020-10-05,3.199,3.28,3.1519999999999997,3.1801,188335,3.1801,5.0826908374842485,5.435573490609988,-0.3528826531257394,0.16414287613958772
NCTY,2020-10-02,3.03,3.12,3.03,3.05,75364,3.0500000000000003,5.428616444299568,5.616011369858788,-0.18739492555922066,0.2933992584559195
NCTY,2020-10-01,3.08,3.1,3.0,3.06,150783,3.0600000000000005,5.861092161444943,5.8212922794474915,0.03979988199745321,0.4135978044597045
NCTY,2020-09-30,3.25,3.347,3.15,3.1630000000000003,592155,3.1630000000000007,6.3703816453440245,6.04219566180329,0.3281859835407346,0.5070472850752678
NCTY,2020-09-29,6.644,6.999,6.6,6.803999999999999,10536,6.8039999999999985,6.953541944497482,6.272531314747553,0.6810106297499301,0.551762610458901
NCTY,2020-09-28,6.6,7.35,6.5,7.151,42066,7.1510000000000025,6.980731388951572,6.230013819927358,0.7507175690242143,0.5194506056361439
NCTY,2020-09-25,9.3,10.2,8.0,8.666,223605,8.666,6.949773459670039,6.156334925521546,0.7934385341484935,0.46163386478912616
NCTY,2020-09-24,7.2010000000000005,9.2,7.05,8.799,165315,8.799,6.6377322705191375,5.95556171956327,0.6821705509558678,0.37868269744928434
NCTY,2020-09-23,7.0,7.1,7.0,7.0914600000000005,530,7.091460000000001,6.244774501522618,5.728086657128332,0.5166878443942853,0.3028107340726385
NCTY,2020-09-22,7.23,7.245,6.85337,6.999,4362,6.999,6.090831683617639,5.619016789698597,0.4718148939190412,0.24934145649222678
NCTY,2020-09-21,7.2,7.4,7.0,7.037999999999999,10709,7.037999999999999,5.9257101715481175,5.508618132874485,0.4170920386736334,0.19372309713552316
NCTY,2020-09-18,6.757999999999999,6.992999999999999,6.757999999999999,6.79701,1572,6.797010000000001,5.72347565728414,5.386267583504443,0.33720807377969564,0.1378808617509958
NCTY,2020-09-17,6.85,6.85,6.5,6.6670000000000025,4601,6.6670000000000025,5.528287594972165,5.2734081901848,0.2548794047873644,0.08804905874382062
NCTY,2020-09-16,6.739,6.77,6.1601,6.4110000000000005,11468,6.411000000000002,5.321248975876196,5.161920845399584,0.15932813047661032,0.046341472232934666
NCTY,2020-09-15,5.5870000000000015,5.6,5.4110000000000005,5.4110000000000005,454,5.411000000000002,5.123112426035503,5.061994513031551,0.06111791300395186,0.018094807672015528
NCTY,2020-09-14,5.398,5.778,5.3565,5.46,15605,5.460000000000003,5.070769230769232,5.034074074074074,0.03669515669515633,0.007339031339031444
NCTY,2020-09-11,5.0,5.00021,4.9,5.0,2948,5.000000000000001,5.0,5.0,0.0,0.0
