Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-10-29,0.5285,0.554721,0.5,0.55,55521,0.55,0.5605195172906056,0.5136726736008155,0.046846843689790085,0.03897952859320335
RIBT,2020-10-28,0.6036,0.6098,0.5772,0.58,10120,0.5799999999999998,0.5624321567979884,0.5107664874888808,0.05166566930910765,0.03701269981905666
RIBT,2020-10-27,0.645,0.645,0.5870000000000001,0.59,35708,0.59,0.5592380034885318,0.5052278064879913,0.05401019700054055,0.033349457446543905
RIBT,2020-10-26,0.65,0.659,0.62,0.659,44001,0.6590000000000001,0.5536449132137193,0.4984460310070305,0.05519888220668884,0.02818427255804474
RIBT,2020-10-23,0.65,0.67,0.65,0.655,41997,0.655,0.5344894428889411,0.485601713487593,0.04888772940134811,0.021430620145883712
RIBT,2020-10-22,0.64,0.655,0.64,0.645,30744,0.645,0.5125784325051121,0.4720498505666004,0.040528581938511776,0.014566342832017621
RIBT,2020-10-21,0.6195,0.634,0.615,0.6267,48167,0.6267,0.4885017838696781,0.4582138386119285,0.030287945257749638,0.008075783055394093
RIBT,2020-10-20,0.5807,0.599,0.57,0.57,64243,0.5699999999999998,0.4633748354823468,0.4447349457008827,0.01863988978146408,0.0025227425048052208
RIBT,2020-10-19,0.46,0.5208,0.46,0.52,156955,0.5199999999999999,0.4439884419336826,0.4347137413569533,0.009274700576729245,-0.0015065443143595085
RIBT,2020-10-16,0.462,0.4674,0.45010100000000003,0.4502,10974,0.4501999999999999,0.4301681586488976,0.4278908406655096,0.002277317983387928,-0.004201855537131711
RIBT,2020-10-15,0.4447,0.4449,0.43,0.4449,13167,0.4449,0.4265260056759699,0.4261061079187504,0.0004198977572194562,-0.005821648917261648
RIBT,2020-10-14,0.4608,0.4608,0.4501,0.4511,18970,0.4511,0.4231852794352371,0.4246025965522504,-0.001417317117013317,-0.007382035585881924
RIBT,2020-10-13,0.46,0.465,0.4263,0.4592770000000001,111240,0.4592770000000001,0.4181098756961893,0.4224828042764304,-0.004372928580241131,-0.008873215203099076
