Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001,0.7109147724020761,0.7344857378051134,-0.02357096540303727,-0.019031420429723202
GSV,2020-10-28,0.74,0.74,0.6846,0.6869,268084,0.6869000000000001,0.7128810946569991,0.7372365968295225,-0.024355502172523358,-0.017896534186394683
GSV,2020-10-27,0.66,0.6701,0.6521,0.669,195477,0.6690000000000002,0.7176049300491807,0.7412635245758842,-0.02365859452670349,-0.016281792189862514
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.7264421900581227,0.7470446065419549,-0.02060241648383221,-0.014437591605652271
GSV,2020-10-23,0.7143,0.7143,0.705001,0.7097,32111,0.7097000000000001,0.7329225882505087,0.7515441750653112,-0.018621586814802527,-0.012896385386107287
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7371448770233284,0.7548917090705362,-0.017746832047207728,-0.011465085028933477
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7420803092093882,0.758483045796179,-0.016402736586790808,-0.009894648274364913
GSV,2020-10-20,0.71,0.7119,0.7044,0.7116,31572,0.7116000000000002,0.7486403654292768,0.7626816894598734,-0.014041324030596549,-0.008267626196258438
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7553749773255091,0.7667682246166632,-0.011393247291154096,-0.00682420173767391
GSV,2020-10-16,0.76,0.76,0.73,0.731101,108283,0.7311010000000002,0.7610977004756017,0.7701976825859962,-0.009099982110394532,-0.0056819403493038635
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.7665516460166201,0.7733254171928761,-0.006773771176255883,-0.004827429909031196
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7702973998378237,0.7755154505683061,-0.0052180507304823145,-0.004340844592224996
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7706138361719735,0.7760721266137706,-0.00545829044179702,-0.004121543057660666
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.7743254427486961,0.7781418967428722,-0.003816453994176072,-0.003787356211626577
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.7751118868848226,0.7787932484823019,-0.0036813615974793383,-0.003780081765989203
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.7750231390456994,0.779048708360886,-0.0040255693151866065,-0.0038047618081166685
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7759364370540084,0.779772605029757,-0.0038361679757485945,-0.0037495599313491844
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7761248801547372,0.7801624134321375,-0.004037533277400307,-0.0037279079202493315
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7741841310919622,0.7796314865067085,-0.005447355414746391,-0.0036505015809615874
GSV,2020-10-02,0.7931,0.8,0.77,0.7759,46030,0.7759000000000005,0.7756903367450463,0.7807300054272452,-0.005039668682198961,-0.0032012881225153863
GSV,2020-10-01,0.8,0.8,0.7796,0.7798,57175,0.7798000000000005,0.7756522161532365,0.7811164058614248,-0.005464189708188294,-0.0027416929825944923
GSV,2020-09-30,0.7969,0.7969,0.7834,0.7849,22842,0.7849000000000006,0.7748980736356431,0.7812217183303388,-0.006323644694695707,-0.0020610688011960415
GSV,2020-09-29,0.78,0.7872680000000001,0.7708,0.7765,78889,0.7765000000000005,0.7730795415693964,0.7809274557967659,-0.007847914227369523,-0.0009954248278211252
GSV,2020-09-28,0.745,0.745,0.722,0.730328,60204,0.7303280000000005,0.7724576400365594,0.7812816522605072,-0.008824012223947797,0.0007176975220659744
GSV,2020-09-25,0.75,0.75,0.72,0.7423,52422,0.7423000000000005,0.7801175745886609,0.7853579444413478,-0.0052403698526867215,0.003103124958569417
GSV,2020-09-24,0.71,0.7299,0.71,0.7299,100876,0.7299000000000004,0.7869934972411451,0.7888025799966556,-0.001809082755510616,0.0051889986613834795
GSV,2020-09-23,0.77,0.77,0.7612,0.7636,16944,0.7636000000000005,0.7973741331031714,0.793514786396388,0.003859346706783451,0.006938519015606975
GSV,2020-09-22,0.7849,0.7849,0.7755,0.7759,39026,0.7759000000000006,0.8035148845764754,0.7959079693080992,0.007606915268376312,0.007708312092812856
GSV,2020-09-21,0.81,0.81,0.7846,0.7899,372681,0.7899000000000007,0.8085357726812891,0.7975086068527469,0.01102716582854213,0.007733661298922018
GSV,2020-09-18,0.84,0.8501,0.8392,0.8449,11616,0.8449000000000007,0.8119240949869779,0.7981172954009668,0.013806799586011165,0.00691028516651699
