Symbol,Date,Open,High,Low,Close,Volume,CTXR SMA,CTXR spanTwelveEMA,CTXR spanTwntySixEMA,CTXR_x,CTXR_y
CTXR,2021-01-11,1.1,1.1,1.08,1.1,81606,1.1,1.0753609495536167,1.0893207197497734,-0.013959770196156684,-0.020130667645967416
CTXR,2021-01-08,1.1,1.1,1.07,1.09,86752,1.0900000000000003,1.0708811221997288,1.0884663773297554,-0.017585255130026622,-0.021673392008420098
CTXR,2021-01-07,1.06,1.0911,1.06,1.08,134854,1.0800000000000003,1.067404962599679,1.0883436875161356,-0.02093872491645632,-0.022695426228018466
CTXR,2021-01-06,1.09,1.12,1.09,1.1,86354,1.1000000000000003,1.0651149557996211,1.0890111825174265,-0.02389622671780534,-0.023134601555908945
CTXR,2021-01-05,1.01,1.04,1.01,1.02,35756,1.0200000000000005,1.0587722204904613,1.0881320771188203,-0.029359856628359268,-0.02294419526543485
CTXR,2021-01-04,1.0,1.05,1.0,1.045,107496,1.0450000000000004,1.0658217151250906,1.0935826432883262,-0.02776092816323561,-0.0213402799247038
CTXR,2021-01-04,1.0,1.05,1.0,1.045,107496,1.0450000000000004,1.069607481511471,1.0974692547513922,-0.027861773239921558,-0.019735117865070845
CTXR,2020-12-31,1.03,1.0399,0.970101,0.98,225719,0.9800000000000004,1.0740815690590106,1.1016667951315036,-0.02758522607249292,-0.017703454021358218
CTXR,2020-12-30,1.06,1.07,1.04,1.06,30082,1.0600000000000005,1.0911873088879216,1.1114001387420238,-0.020212829854102218,-0.015233011008574542
CTXR,2020-12-29,1.08,1.08,1.05,1.068,45163,1.0680000000000005,1.0968577286857255,1.1155121498413858,-0.01865442115566029,-0.01398805629719262
CTXR,2020-12-28,1.11,1.11,1.07,1.0759999999999998,109770,1.0759999999999998,1.1021045884467666,1.119313121828697,-0.01720853338193007,-0.0128214650825757
CTXR,2020-12-28,1.11,1.11,1.07,1.0759999999999998,109770,1.0760000000000003,1.1068508772552696,1.1227781715749925,-0.01592729431972284,-0.011724698007737053
CTXR,2020-12-24,1.1,1.1136,1.07,1.11,28202,1.1100000000000003,1.1124601276653188,1.126520425300992,-0.01406029763567318,-0.010674048929740604
CTXR,2020-12-23,1.11,1.11,1.05,1.0755,100385,1.0755,1.1129074236044678,1.127842059325071,-0.014934635720603497,-0.00982748675325746
CTXR,2020-12-22,1.14,1.14,1.12,1.12,50510,1.12,1.1197087733507347,1.132029424071077,-0.012320650720342384,-0.008550699511421005
CTXR,2020-12-21,1.14,1.15,1.1,1.15,110128,1.15,1.1196558230508682,1.132991777996763,-0.013335954945895123,-0.0076082117091906595
CTXR,2020-12-18,1.09,1.09,1.0668,1.08,84105,1.08,1.114138699969208,1.1316311202365044,-0.01749242026729636,-0.006176275900014598
CTXR,2020-12-17,1.07,1.09,1.04,1.0649,113238,1.0648999999999995,1.1203457363272458,1.1357616098554246,-0.01541587352817886,-0.003347239808194157
CTXR,2020-12-16,1.07,1.07,1.05,1.0501,34470,1.0500999999999998,1.1304267792958358,1.1414305386438586,-0.011003759348022779,-0.0003300813781979819
CTXR,2020-12-15,1.04,1.0699,1.04,1.0692,112842,1.0692,1.1450316482587148,1.1487369817353672,-0.0037053334766523616,0.002338338114258217
CTXR,2020-12-14,1.17,1.17,1.0627,1.1041,377722,1.1041000000000003,1.1588192206693904,1.1550999402741966,0.0037192803951937576,0.0038492560119858616
CTXR,2020-12-11,1.2215,1.23,1.18,1.1951,249404,1.1951000000000005,1.1687681698820072,1.1591799354961323,0.00958823438587464,0.0038817499161838877
CTXR,2020-12-10,1.18,1.22,1.17,1.205,494732,1.205,1.1639805644060082,1.156306330335823,0.007674234070185194,0.0024551287987611445
CTXR,2020-12-09,1.21,1.27,1.13,1.18,1407588,1.1799999999999995,1.1565224852071003,1.1524108367626886,0.00411164844441192,0.0011503524809051324
CTXR,2020-12-08,1.14,1.2,1.11,1.1740000000000002,507326,1.1740000000000002,1.1522538461538463,1.1502037037037038,0.002050142450142456,0.0004100284900284912
CTXR,2020-12-07,1.15,1.16,1.1311,1.1483,61476,1.1483,1.1483,1.1483,0.0,0.0
