Symbol,Date,Open,High,Low,Close,Volume,ACRX SMA,ACRX spanTwelveEMA,ACRX spanTwntySixEMA,ACRX_x,ACRX_y
ACRX,2021-01-11,1.35,1.37,1.33,1.37,112650,1.37,1.3209444186886976,1.3379978563774273,-0.01705343768872969,-0.0409998155028758
ACRX,2021-01-08,1.4,1.4,1.36,1.38,148548,1.38,1.3120252220866426,1.3354376848876215,-0.023412462800978858,-0.04698640995641232
ACRX,2021-01-07,1.37,1.41,1.3619999999999999,1.399,71346,1.399,1.2996661715569413,1.3318726996786312,-0.032206528121689885,-0.052879896745270674
ACRX,2021-01-06,1.3483,1.39,1.341,1.3668,130187,1.3668,1.281605475476385,1.3265025156529215,-0.044897040176536514,-0.058048238901165866
ACRX,2021-01-05,1.26,1.28,1.25,1.26,130685,1.2600000000000002,1.2661155619266369,1.3232787169051552,-0.05716315497851832,-0.061336038582323206
ACRX,2021-01-04,1.27,1.27,1.22,1.2554,144710,1.2554000000000003,1.2672274822769347,1.3283410142575676,-0.06111353198063285,-0.06237925948327442
ACRX,2021-01-04,1.27,1.27,1.22,1.2554,144710,1.2554000000000003,1.2693779336000142,1.3341762953981728,-0.06479836179815912,-0.06269569135893481
ACRX,2020-12-31,1.23,1.24,1.22,1.22,166940,1.2200000000000004,1.271919376072744,1.340478399030027,-0.06855902295728322,-0.06217002374912884
ACRX,2020-12-30,1.17,1.22,1.155,1.195,261305,1.1950000000000005,1.2813592626314247,1.3501166709524293,-0.06875740832100452,-0.0605727739470903
ACRX,2020-12-29,1.23,1.23,1.17,1.1865,467852,1.1865000000000008,1.2970609467462293,1.3625260046286236,-0.06546505788239433,-0.05852661535361174
ACRX,2020-12-28,1.29,1.3,1.2719,1.2954,239593,1.2954000000000008,1.3171629370637257,1.3766080849989135,-0.05944514793518785,-0.05679200472141609
ACRX,2020-12-28,1.29,1.3,1.2719,1.2954,239593,1.2954000000000006,1.3211198347116762,1.3831047317988263,-0.0619848970871506,-0.056128718917973136
ACRX,2020-12-24,1.35,1.36,1.31,1.355,150869,1.3550000000000002,1.3257961682956172,1.390121110342733,-0.06432494204711547,-0.05466467437567888
ACRX,2020-12-23,1.24,1.25,1.23,1.23,114896,1.23,1.3204863807130018,1.3929307991701512,-0.0724444184571491,-0.05224960745781967
ACRX,2020-12-22,1.26,1.2699,1.22,1.25,251350,1.25,1.336938449933548,1.4059652631037631,-0.0690268131702152,-0.04720090470798725
ACRX,2020-12-21,1.26,1.27,1.24,1.25,158690,1.25,1.3527454408305566,1.4184424841520642,-0.06569704332150761,-0.04174442759243025
ACRX,2020-12-18,1.29,1.3,1.25,1.2642,338107,1.2641999999999998,1.371426430072476,1.4319178828842294,-0.0604914528117535,-0.03575627366016091
ACRX,2020-12-17,1.29,1.31,1.26,1.2622,236556,1.2621999999999998,1.3909221446311075,1.4453353135149678,-0.05441316888386005,-0.029572478872262817
ACRX,2020-12-16,1.31,1.3234,1.28,1.285,164568,1.2849999999999997,1.4143261709276729,1.4599861385961654,-0.04565996766849256,-0.02336230636936345
ACRX,2020-12-15,1.28,1.3299,1.28,1.3042,256072,1.3042,1.43784002018725,1.4739850296838586,-0.036145009496608704,-0.01778789104458117
ACRX,2020-12-14,1.39,1.43,1.38,1.4237,147907,1.4237,1.4621382056758407,1.4875678320585672,-0.0254296263827265,-0.013198611431574338
ACRX,2020-12-11,1.44,1.44,1.42,1.43,44207,1.43,1.4691269703441756,1.4926772586232526,-0.023550288279077014,-0.010140857693786295
ACRX,2020-12-10,1.32,1.39,1.27,1.3582,719600,1.3582,1.4762409649522077,1.4976914393131129,-0.021450474360905192,-0.006788500047463617
ACRX,2020-12-09,1.42,1.46,1.42,1.4343,121365,1.4342999999999997,1.4977029585798818,1.5088507544581615,-0.011147795878279965,-0.003123006469103222
ACRX,2020-12-08,1.4656,1.47,1.43,1.45,99725,1.4499999999999995,1.5092307692307694,1.5148148148148148,-0.005584045584045461,-0.0011168091168090922
ACRX,2020-12-07,1.51,1.55,1.51,1.52,133537,1.5199999999999998,1.52,1.52,0.0,0.0
