Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-13,1.71,1.71,1.7,1.7,18361,1.7,1.7877393037681937,1.8768091542117395,-0.0890698504435458,-0.08304302242250615
NGD,2021-07-12,1.74,1.74,1.73,1.73,57770,1.73,1.8036919044533195,1.8909538865486784,-0.0872619820953588,-0.08153631541724621
NGD,2021-07-09,1.7,1.7101,1.7,1.7101,29631,1.7101,1.817090432535741,1.9038301974725729,-0.0867397649368313,-0.08010489874771805
NGD,2021-07-08,1.76,1.77,1.7411,1.75,44060,1.75,1.8365432384513305,1.9193286132703784,-0.0827853748190479,-0.07844618220043961
NGD,2021-07-07,1.8,1.8,1.79,1.794,24270,1.794,1.8522783727152088,1.9328749023320089,-0.0805965296168,-0.07736138404578753
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.86287444048161,1.9439848945185692,-0.0811104540369593,-0.07655259765303439
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.867397066023721,1.952463686080055,-0.0850666200563343,-0.07541313355705319
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.8727419871189424,1.9616207809664596,-0.0888787938475168,-0.07299976193223294
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.8841678029587503,1.9737584434437765,-0.0895906404850259,-0.06903000395341184
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.892198312587614,1.9844591189192784,-0.0922608063316641,-0.06388984482050825
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.916088914876271,2.0023518484328204,-0.0862629335565494,-0.05679710444271923
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.9462868993992293,2.022539996307446,-0.0762530969082166,-0.04943064716426167
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.9692481538354527,2.038743196012041,-0.0694950421765887,-0.04272503472827291
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.989111454532808,2.053042651693005,-0.0639311971601972,-0.03603253286619406
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.0144044462660453,2.0692860638284456,-0.0548816175624002,-0.029057866792693322
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.038841618314417,2.0844289489347214,-0.0455873306203042,-0.02260192910026658
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.0604491852806746,2.0975832648494994,-0.0371340795688248,-0.01685557872025715
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.0898944916953424,2.1135099260374592,-0.0236154343421168,-0.01178595350811522
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.1107843992763136,2.124590720120456,-0.0138063208441425,-0.008828583299614804
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.1309270173265524,2.1345579777300925,-0.00363096040354,-0.007584148913482862
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.1292955659313804,2.1341306159485,-0.0048350500171192,-0.008572446040968565
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.120076577918904,2.13046106522438,-0.0103844873054756,-0.009506795046930779
NGD,2021-06-11,2.16,2.18,2.16,2.17,65496,2.17,2.1179995920859773,2.13037795044233,-0.0123783583563525,-0.009287371982294438
NGD,2021-06-10,2.0,2.04,2.0,2.04,414535,2.04,2.108544972465246,2.1272081864777164,-0.0186632140124705,-0.008514625388779899
NGD,2021-06-09,2.07,2.08,2.07,2.08,67065,2.08,2.121007694731654,2.1341848413959337,-0.0131771466642796,-0.005977478232857245
NGD,2021-06-08,2.11,2.12,2.1,2.11,47938,2.11,2.1284636392283183,2.1385196287076083,-0.0100559894792899,-0.0041775611250016555
NGD,2021-06-07,2.09,2.1,2.07,2.08,71249,2.08,2.131820664542558,2.140801199004217,-0.0089805344616586,-0.002707954036429573
NGD,2021-06-04,2.1,2.11,2.1,2.11,81211,2.11,2.141242603550296,2.1456652949245543,-0.0044226913742582,-0.0011398089301222925
NGD,2021-06-03,2.13,2.14,2.1,2.13,226965,2.13,2.146923076923077,2.1485185185185185,-0.0015954415954415,-0.00031908831908831207
NGD,2021-06-02,2.14,2.17,2.13,2.15,144798,2.15,2.15,2.15,0.0,0.0
