Symbol,Date,Open,High,Low,Close,Volume,AEG SMA,AEG spanTwelveEMA,AEG spanTwntySixEMA,AEG_x,AEG_y
AEG,2021-07-13,4.165,4.165,4.16,4.16,39858,4.16,4.147125897319196,4.262862744826248,-0.1157368475070521,-0.13298951757132935
AEG,2021-07-12,4.12,4.13,4.12,4.13,20688,4.13,4.144785151377231,4.271091764412348,-0.1263066130351164,-0.13730268508739862
AEG,2021-07-09,4.15,4.16,4.15,4.1501,77565,4.1501,4.147473360718546,4.282379105565336,-0.1349057448467894,-0.14005170310046913
AEG,2021-07-08,4.02,4.04,4.02,4.03,68055,4.03,4.1469957899401,4.292961434010563,-0.145965644070463,-0.14133819266388906
AEG,2021-07-07,4.02,4.04,4.02,4.03,114999,4.03,4.16826775174739,4.313998348731407,-0.1457305969840172,-0.14018132981224576
AEG,2021-07-06,4.11,4.11,4.1,4.1,44813,4.1,4.193407342974188,4.33671821662992,-0.1433108736557313,-0.1387940130193029
AEG,2021-07-06,4.11,4.11,4.1,4.1,44813,4.1,4.210390496242222,4.355655673960313,-0.1452651777180911,-0.13766479786019575
AEG,2021-07-02,4.14,4.15,4.14,4.15,4619,4.15,4.230461495558989,4.376108127877138,-0.1456466323181482,-0.1357647028957219
AEG,2021-07-01,4.155,4.16,4.15,4.16,14478,4.16,4.245090858387896,4.394196778107308,-0.1491059197194122,-0.1332942205401153
AEG,2021-06-30,4.09,4.09,4.09,4.09,14218,4.09,4.260561923549332,4.412932520355893,-0.1523705968065609,-0.12934129574529107
AEG,2021-06-29,4.15,4.155,4.145,4.155,16984,4.155,4.291573182376483,4.438767121984365,-0.1471939396078818,-0.1235839704799736
AEG,2021-06-28,4.21,4.21,4.2,4.2,13566,4.2,4.316404670081298,4.461468491743114,-0.1450638216618154,-0.11768147819799654
AEG,2021-06-25,4.22,4.22,4.21,4.21,14289,4.21,4.337569155550625,4.482385971082564,-0.1448168155319384,-0.1108358923320418
AEG,2021-06-24,4.18,4.2,4.18,4.19,19065,4.19,4.36076354746892,4.504176848769168,-0.1434133013002476,-0.1023406615320674
AEG,2021-06-23,4.17,4.17,4.1672,4.17,21909,4.17,4.391811465190543,4.529310996670701,-0.1374995314801586,-0.09207250159002232
AEG,2021-06-22,4.18,4.19,4.17,4.17,66830,4.17,4.432140822497914,4.558055876404357,-0.1259150539064428,-0.08071574411748825
AEG,2021-06-21,4.22,4.221,4.22,4.221,13739,4.221,4.479802790224807,4.589100346516704,-0.1092975562918976,-0.06941591667024959
AEG,2021-06-18,4.23,4.23,4.21,4.215,123444,4.215,4.526857842992953,4.61854837423804,-0.0916905312450868,-0.05944550676483758
AEG,2021-06-17,4.56,4.57,4.56,4.57,32526,4.57,4.583559268991673,4.650832244177083,-0.0672729751854106,-0.05138425064477526
AEG,2021-06-16,4.49,4.49,4.48,4.48,6709,4.48,4.586024590626522,4.65729882371125,-0.0712742330847282,-0.04741206950961641
AEG,2021-06-15,4.49,4.5,4.49,4.5,5237,4.5,4.605301788922253,4.67148272960815,-0.0661809406858973,-0.04144652861583845
AEG,2021-06-14,4.51,4.52,4.51,4.52,21431,4.52,4.624447568726299,4.685201347976802,-0.0607537792505032,-0.03526292559832374
AEG,2021-06-11,4.52,4.53,4.52,4.53,19417,4.53,4.643438035767444,4.698417455814947,-0.0549794200475028,-0.028890212185278843
AEG,2021-06-10,4.57,4.58,4.57,4.57,9557,4.57,4.664063133179706,4.711890852280143,-0.0478277191004368,-0.022367910219722828
AEG,2021-06-09,4.52,4.53,4.52,4.525,13132,4.525,4.681165521030561,4.7232421204625545,-0.0420765994319936,-0.01600295799954433
AEG,2021-06-08,4.55,4.56,4.55,4.56,29324,4.56,4.709559252127026,4.739101490099559,-0.0295422379725325,-0.009484547641432013
AEG,2021-06-07,4.62,4.62,4.61,4.61,17805,4.61,4.736751843422849,4.753429609307524,-0.0166777658846752,-0.004470125058656883
AEG,2021-06-04,4.72,4.73,4.72,4.73,20839,4.73,4.759797633136094,4.764903978052126,-0.0051063449160322,-0.001418214852152282
AEG,2021-06-03,4.74,4.74,4.73,4.7389,13384,4.7389,4.765215384615384,4.767696296296296,-0.0024809116809123,-0.0004961823361822937
AEG,2021-06-02,4.77,4.77,4.77,4.77,12861,4.77,4.77,4.77,0.0,0.0
