Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-07-13,3.67,3.71,3.63,3.71,45156,3.71,4.261665817787832,4.754178370065894,-0.492512552278062,-0.40350646518325556
ENDP,2021-07-12,3.76,3.84,3.76,3.82,40993,3.82,4.361968693749255,4.837712639671166,-0.4757439459219101,-0.3812549434095539
ENDP,2021-07-09,3.79,3.84,3.75,3.76,46215,3.76,4.46050845624912,4.919129650844859,-0.4586211945957386,-0.3576326927814648
ENDP,2021-07-08,3.69,3.69,3.68,3.6801,107561,3.6801,4.587873630112597,5.011860022912448,-0.4239863927998506,-0.33238556732789637
ENDP,2021-07-07,4.37,4.48,4.37,4.3874,29126,4.3874,4.75292338104216,5.118400824745444,-0.3654774437032841,-0.3094853609599076
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.81938217759528,5.176880890725079,-0.3574987131297993,-0.2954873402740634
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.904742573521695,5.243039361983086,-0.338296788461391,-0.27998449706012946
ENDP,2021-07-02,4.71,4.74,4.71,4.74,25888,4.74,5.00562304143473,5.314490510941733,-0.3088674695070024,-0.26540642420981403
ENDP,2021-07-01,4.86,4.86,4.795,4.83,88579,4.83,5.053918139877409,5.360449751817072,-0.306531611939663,-0.2545411628855169
ENDP,2021-06-30,4.75,4.75,4.67,4.6701,72430,4.6701,5.094630528946029,5.402885731962438,-0.3082552030164089,-0.2415435506219804
ENDP,2021-06-29,4.95,4.97,4.91,4.91,11794,4.91,5.171817897845306,5.461508590519433,-0.2896906926741263,-0.22486563752337324
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191,5.01,5.219421151998999,5.505629277760987,-0.2862081257619886,-0.20865937373568494
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.257497725089726,5.545279619981866,-0.2877818948921398,-0.189272185729109
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.324842766015131,5.597933989580414,-0.2730912235652836,-0.16464475843835127
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.429359632563337,5.665768708746847,-0.2364090761835102,-0.1375331421566182
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.547425020302126,5.736630205446595,-0.1892051851444689,-0.11281415864989516
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.624229569447967,5.785560621882322,-0.1613310524343552,-0.09371640202625173
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.708634945711234,5.835605471632907,-0.1269705259216733,-0.07681273942422587
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.759023117658731,5.86793390936354,-0.1089107917048091,-0.06427329279986399
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.825209139051228,5.905768622112623,-0.0805594830613953,-0.0531139180736277
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.898883527969633,5.944630111881632,-0.045746583911999,-0.046252526826686
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.944135078509566,5.968200520832163,-0.0240654423225965,-0.046379012555357736
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.890341456420396,5.946456562498735,-0.0561151060783391,-0.05195740511354803
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.856221721224105,5.935933087498634,-0.0797113662745285,-0.05091797987235025
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.853716579628488,5.941207734498524,-0.0874911548700358,-0.04371963327180567
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.87257413956094,5.956504353258405,-0.0839302136974655,-0.032776752872248106
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461,5.44,5.90758761948111,5.978624701519077,-0.0710370820379671,-0.01998838766594374
ENDP,2021-06-04,5.78,5.8,5.7501,5.77,19392,5.77,5.992603550295858,6.021714677640603,-0.0291111273447457,-0.0072262140729379
ENDP,2021-06-03,5.93,5.94,5.9,5.94,20413,5.94,6.033076923076923,6.0418518518518525,-0.0087749287749296,-0.0017549857549859383
ENDP,2021-06-02,6.02,6.07,6.02,6.05,20189,6.05,6.05,6.05,0.0,0.0
