Symbol,Date,Open,High,Low,Close,Volume,AXU SMA,AXU spanTwelveEMA,AXU spanTwntySixEMA,AXU_x,AXU_y
AXU,2021-07-13,2.2,2.2,2.19,2.19,11001,2.19,2.4097374895164867,2.5875288544363744,-0.1777913649198876,-0.1560125860863185
AXU,2021-07-12,2.26,2.27,2.15,2.21,115903,2.21,2.449689760337666,2.6193311627912843,-0.1696414024536183,-0.15056789137792617
AXU,2021-07-09,2.26,2.26,2.26,2.26,29395,2.26,2.4932697167626965,2.652077655814587,-0.1588079390518904,-0.14579951360900312
AXU,2021-07-08,2.36,2.36,2.36,2.36,5579,2.36,2.5356823925377325,2.683443868279754,-0.1477614757420213,-0.14254740724828127
AXU,2021-07-07,2.43,2.455,2.43,2.455,7603,2.455,2.567624645726412,2.7093193777421343,-0.1416947320157229,-0.14124389012484623
AXU,2021-07-06,2.53,2.53,2.51,2.53,13798,2.53,2.588101854040304,2.729664927961505,-0.1415630739212008,-0.14113117965212718
AXU,2021-07-06,2.53,2.53,2.51,2.53,13798,2.53,2.598665827502178,2.7456381221984256,-0.1469722946962477,-0.14102320608485863
AXU,2021-07-02,2.59,2.59,2.5,2.5,30661,2.5,2.611150523411665,2.7628891719743,-0.1517386485626346,-0.13953593393201136
AXU,2021-07-01,2.51,2.55,2.51,2.55,16009,2.55,2.6313597094865133,2.783920305732244,-0.1525605962457303,-0.1364852552743554
AXU,2021-06-30,2.48,2.5,2.48,2.48,16729,2.48,2.6461523839386065,2.802633930190824,-0.1564815462522171,-0.13246642003151154
AXU,2021-06-29,2.45,2.47,2.45,2.45,15589,2.45,2.676361908291081,2.8284446446060896,-0.152082736315009,-0.12646263847633502
AXU,2021-06-28,2.55,2.56,2.55,2.55,8759,2.55,2.717518618889459,2.8587202161745764,-0.1412015972851175,-0.12005761401666663
AXU,2021-06-25,2.68,2.68,2.62,2.63,12081,2.63,2.747976549596633,2.8834178334685427,-0.1354412838719092,-0.11477161819955391
AXU,2021-06-24,2.66,2.68,2.66,2.66,9027,2.66,2.7694268313414763,2.9036912601460263,-0.13426442880455,-0.10960420178146495
AXU,2021-06-23,2.61,2.6201,2.61,2.6201,5647,2.6201,2.789322618858108,2.923186560957709,-0.1338639420996004,-0.10343914502569367
AXU,2021-06-22,2.68,2.68,2.64,2.64,17630,2.64,2.8200903677414004,2.9474334858343254,-0.1273431180929249,-0.09583294575721686
AXU,2021-06-21,2.65,2.66,2.65,2.66,37034,2.66,2.8528340709671096,2.972028164701072,-0.1191940937339617,-0.08795540267328983
AXU,2021-06-18,2.77,2.77,2.74,2.75,38177,2.75,2.887894811142948,2.996990417877157,-0.1090956067342094,-0.08014572990812174
AXU,2021-06-17,2.71,2.73,2.7,2.71,41696,2.71,2.9129665949871195,3.0167496513073297,-0.1037830563202102,-0.07290826070159992
AXU,2021-06-16,2.8,2.82,2.8,2.8099,6274,2.8099,2.9498696122575048,3.041289623411916,-0.091420011154411,-0.06518956179694735
AXU,2021-06-15,2.8,2.82,2.8,2.82,3469,2.82,2.9753186326679604,3.059800793284869,-0.084482160616909,-0.05863194945758132
AXU,2021-06-14,2.88,2.9,2.88,2.8999,20524,2.8999,3.003558384062135,3.078984856747659,-0.0754264726855242,-0.052169396667749494
AXU,2021-06-11,2.99,2.99,2.97,2.97,31633,2.97,3.022405362982523,3.093311645287472,-0.0709062823049486,-0.0463551276633058
AXU,2021-06-10,2.91,2.92,2.91,2.92,9896,2.92,3.031933610797527,3.103176576910469,-0.0712429661129419,-0.04021733900289508
AXU,2021-06-09,2.91,2.91,2.9,2.9,5638,2.9,3.0522851763970777,3.117830703063307,-0.065545526666229,-0.03246093222538337
AXU,2021-06-08,2.96,2.96,2.95,2.95,8540,2.95,3.079973390287455,3.135257159308372,-0.0552837690209164,-0.024189783615171948
AXU,2021-06-07,2.92,2.97,2.92,2.935,35839,2.935,3.103604915794265,3.1500777320530413,-0.0464728162587761,-0.0164162872637357
AXU,2021-06-04,2.96,2.96,2.925,2.925,34448,2.925,3.134260355029586,3.1672839506172843,-0.0330235955876982,-0.008902155014975578
AXU,2021-06-03,3.02,3.04,3.0,3.02,123043,3.02,3.1723076923076925,3.186666666666667,-0.0143589743589744,-0.002871794871794897
AXU,2021-06-02,3.19,3.2,3.19,3.2,21071,3.2,3.2,3.2,0.0,0.0
