Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-09-14,0.45,0.45,0.4234,0.43755,11979,0.43755,0.4646133911908039,0.5395574807581074,-0.07494408956730347,-0.07740414154670787
RIBT,2020-09-11,0.4352,0.44,0.4301,0.44,46038,0.4400000000000001,0.4695340077709501,0.547718079218756,-0.07818407144780593,-0.07801915454155896
RIBT,2020-09-10,0.4126,0.4211,0.41020100000000004,0.4106,5955,0.4106,0.4749038273656683,0.5563355255562565,-0.08143169819058821,-0.07797792531499721
RIBT,2020-09-09,0.41600000000000004,0.4205,0.41020100000000004,0.4171,16846,0.4171000000000001,0.4865954323412444,0.567994367600757,-0.08139893525951264,-0.07711448209609945
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.499230965494198,0.5800659170088176,-0.08083495151461961,-0.07604336880524615
RIBT,2020-09-08,0.41,0.4349,0.41,0.4272,44650,0.4272,0.5123275046749612,0.5922951903695229,-0.0799676856945617,-0.07484547312790278
RIBT,2020-09-04,0.42,0.4373,0.42,0.4299,70000,0.4299,0.5278052327976814,0.6055028055990848,-0.07769757280140333,-0.07356491998623804
RIBT,2020-09-03,0.511,0.519,0.47,0.49,1156167,0.49,0.5456061842154417,0.6195510300470115,-0.0739448458315698,-0.07253175678244672
RIBT,2020-09-02,0.4932,0.4999,0.49,0.49,15651,0.49,0.5557163995273402,0.6299151124507725,-0.07419871292343228,-0.07217848452016595
RIBT,2020-09-01,0.53,0.5371,0.53,0.5327,7279,0.5327,0.5676648358050385,0.6411083214468343,-0.07344348564179581,-0.07167342741934937
RIBT,2020-08-31,0.53,0.53015,0.53,0.53,24228,0.53,0.5740220786786818,0.6497809871625809,-0.0757589084838991,-0.07123091286373777
RIBT,2020-08-28,0.53,0.5373,0.53,0.5302,21449,0.5302,0.5820260929838967,0.6593634661355874,-0.07733737315169065,-0.07009891395869744
RIBT,2020-08-27,0.53,0.5328,0.53,0.53,4228,0.53,0.5914490189809689,0.6696965434264343,-0.07824752444546534,-0.06828929916044912
RIBT,2020-08-26,0.5373,0.5381,0.5301,0.5381,5235,0.5381,0.6026215678865996,0.6808722669005489,-0.07825069901394943,-0.06579974283919507
RIBT,2020-08-25,0.5514,0.5514,0.5301,0.5351,11817,0.5350999999999999,0.6143527620477995,0.6922940482525929,-0.07794128620479335,-0.0626870037955065
RIBT,2020-08-24,0.575,0.575,0.5501,0.564999,25229,0.5649989999999999,0.6287623551473994,0.7048695721128003,-0.0761072169654009,-0.05887343319318478
RIBT,2020-08-21,0.6021,0.6021,0.55,0.562646,153890,0.5626459999999998,0.6403556924469266,0.7160592178818243,-0.07570352543489768,-0.05456498725013075
RIBT,2020-08-20,0.5579999999999999,0.5579999999999999,0.55,0.5578,1564,0.5577999999999999,0.6544847274372768,0.7283322753123702,-0.0738475478750934,-0.04928035270393902
RIBT,2020-08-19,0.531,0.58,0.531,0.56,31643,0.5599999999999999,0.6720637687895089,0.7419748573373598,-0.06991108854785089,-0.04313855391115042
RIBT,2020-08-18,0.55,0.5611,0.5448,0.5448,229124,0.5448,0.6924389994785106,0.7565328459243487,-0.06409384644583804,-0.0364454202519753
RIBT,2020-08-17,0.57,0.5778989999999999,0.56,0.5677989999999999,49485,0.5677989999999999,0.7192824539291489,0.7734714735982965,-0.054189019669147576,-0.02953331370350961
RIBT,2020-08-14,0.584,0.63,0.56,0.589699,244567,0.589699,0.7468249000980851,0.7899252714861602,-0.0431003713880751,-0.023369387212100114
RIBT,2020-08-13,0.65,0.65,0.56,0.593949,373692,0.5939489999999998,0.7753932455704642,0.8059433732050529,-0.030550127634588756,-0.018436641168106366
RIBT,2020-08-12,0.84,0.85,0.8240000000000001,0.840101,15110,0.8401009999999999,0.8083831084014577,0.8229029230614572,-0.01451981465999952,-0.015408269551485766
RIBT,2020-08-11,0.815,0.815,0.79001,0.8001010000000001,3980,0.8001010000000001,0.8026162190199044,0.8215270769063737,-0.01891085788646929,-0.015630383274357326
RIBT,2020-08-10,0.77,0.79,0.7601,0.7699,14322,0.7698999999999999,0.803073531568978,0.8232411630588836,-0.02016763148990564,-0.014810264621329335
RIBT,2020-08-07,0.84,0.8504,0.83,0.833,23171,0.833,0.8091050827633376,0.8275084561035942,-0.018403373340256657,-0.01347092290418526
RIBT,2020-08-06,0.83,0.838,0.7701,0.784049,23422,0.784049,0.8047605523566717,0.8270691325918818,-0.022308580235210096,-0.01223781029516741
RIBT,2020-08-05,0.7801,0.7825,0.77,0.77,2701,0.77,0.8085262891487938,0.8305107431992323,-0.021984454050438584,-0.009720117810156737
RIBT,2020-08-04,0.78,0.8,0.7209,0.7209,1449,0.7208999999999999,0.8155310689940289,0.8353516026551709,-0.019820533661142004,-0.006654033750086275
RIBT,2020-08-03,0.8,0.8,0.7501,0.7505,28003,0.7504999999999998,0.8327367179020342,0.8445077308675846,-0.011771012965550387,-0.0033624087723223436
RIBT,2020-07-31,0.8153,0.828,0.8153,0.828,817,0.8279999999999998,0.8476888484296767,0.8520283493369913,-0.004339500907314609,-0.0012602577240153324
RIBT,2020-07-30,0.85,0.85,0.82,0.82,2790,0.8199999999999997,0.8512686390532545,0.8539506172839506,-0.0026819782306961577,-0.0004904469281905133
RIBT,2020-07-29,0.8588,0.86,0.85,0.86,4832,0.8599999999999998,0.8569538461538462,0.8566666666666667,0.0002871794871794897,5.743589743589794e-05
RIBT,2020-07-28,0.8768,0.8768,0.8518,0.8564,14646,0.8563999999999997,0.8564,0.8564,0.0,0.0
