Symbol,Date,Open,High,Low,Close,Volume,LIVX SMA,LIVX spanTwelveEMA,LIVX spanTwntySixEMA,LIVX_x,LIVX_y
LIVX,2020-09-14,2.6,2.63,2.47,2.63,101144,2.63,2.5867510252077652,2.7179306861234407,-0.13117966091567634,-0.1452799859316874
LIVX,2020-09-11,2.56,2.61,2.54,2.56,28090,2.56,2.57888757524554,2.7249651410133158,-0.1460775657677762,-0.14880506718569037
LIVX,2020-09-10,2.59,2.635,2.5647,2.5989999999999998,44032,2.5989999999999998,2.5823216798356383,2.7381623522943808,-0.15584067245874333,-0.14948694254016903
LIVX,2020-09-09,2.5,2.5698,2.46,2.515,65127,2.5149999999999992,2.5792892579875724,2.749295340477932,-0.1700060824903593,-0.14789851006052565
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409499999999999,2.5909782139853124,2.7680389677161656,-0.17706075373085373,-0.1423716169530671
LIVX,2020-09-08,2.38,2.43,2.24,2.4095,108904,2.409499999999999,2.623974252891733,2.7967220851334598,-0.1727478322417264,-0.13369933275862053
LIVX,2020-09-04,2.4,2.4,2.261,2.27,76108,2.269999999999999,2.6629695715993207,2.827699851944136,-0.1647302803448154,-0.12393720788784393
LIVX,2020-09-03,2.55,2.56,2.41,2.4775,111926,2.4774999999999987,2.7344185846173787,2.8723158400996667,-0.13789725548228793,-0.11373893977360104
LIVX,2020-09-02,2.72,2.72,2.56,2.575,78107,2.5749999999999984,2.7811310545478123,2.9039011073076404,-0.12277005275982812,-0.10769936084642931
LIVX,2020-09-01,2.73,2.77,2.6691,2.68,102263,2.6799999999999997,2.81860942810196,2.9302131958922515,-0.11160376779029146,-0.1039316878680796
LIVX,2020-08-31,2.78,2.83,2.76,2.79,30128,2.7899999999999987,2.8438111423023167,2.950230251563632,-0.10641910926131493,-0.10201366788752664
LIVX,2020-08-28,2.72,2.79,2.65,2.73,83381,2.729999999999998,2.853594986357283,2.9630486716887217,-0.10945368533143897,-0.10091230754407944
LIVX,2020-08-27,2.83,2.8336,2.7,2.755,62009,2.7549999999999986,2.8760668020586078,2.98169256542382,-0.10562576336521268,-0.09877696309723967
LIVX,2020-08-26,2.94,2.99,2.84,2.87,152495,2.8699999999999983,2.898078947887445,2.999827970657726,-0.10174902277028107,-0.09706476303024653
LIVX,2020-08-25,2.78,2.8,2.7,2.76,100876,2.759999999999998,2.9031842111397075,3.0102142083103436,-0.10702999717063656,-0.09589369809523787
LIVX,2020-08-24,2.85,2.89,2.82,2.835,114630,2.834999999999998,2.9292177040742002,3.030231344975172,-0.10101364090097187,-0.09310962332638831
LIVX,2020-08-21,2.83,2.95,2.8201,2.915,129406,2.9149999999999983,2.9463481957240543,3.0458498525731854,-0.09950165684913116,-0.09113361893274241
LIVX,2020-08-20,2.85,2.93,2.78,2.9078,175940,2.907799999999998,2.9520478676738824,3.0563178407790397,-0.10426997310515773,-0.08904160945364521
LIVX,2020-08-19,2.93,2.99,2.83,2.89,102082,2.889999999999999,2.9600929345236797,3.068199268041364,-0.1081063335176844,-0.08523451854076719
LIVX,2020-08-18,2.92,3.0,2.89,2.91,106640,2.909999999999999,2.972837104437076,3.0824552094846727,-0.10961810504759706,-0.07951656479653789
LIVX,2020-08-17,2.83,2.85,2.78,2.845,93835,2.844999999999999,2.984262032516544,3.0962516262434465,-0.11198959372690263,-0.07199117973377321
LIVX,2020-08-14,2.71,2.77,2.71,2.74,150721,2.739999999999999,3.0095824020650066,3.1163517563429224,-0.10676935427791624,-0.06199157623549085
LIVX,2020-08-13,2.78,2.8,2.6344,2.73,160656,2.729999999999998,3.058597384258644,3.1464598968503563,-0.08786251259171253,-0.05079713172488461
LIVX,2020-08-12,2.93,2.95,2.86,2.915,90217,2.9149999999999987,3.1183423632147598,3.1797766885983845,-0.06143432538362425,-0.04153078650817763
LIVX,2020-08-11,3.15,3.17,3.115,3.1517,39043,3.1516999999999986,3.1553137019810804,3.2009588236862547,-0.04564512170517476,-0.03655490178931586
LIVX,2020-08-10,3.03,3.1,3.02,3.08,77474,3.0799999999999987,3.155970738704913,3.2048995295811555,-0.04892879087624236,-0.03428234681035125
LIVX,2020-08-07,3.04,3.08,2.9592,3.07,150734,3.0699999999999985,3.1697836002876247,3.214891491947648,-0.04510789166002338,-0.030620735793878473
LIVX,2020-08-06,3.13,3.13,2.8,3.0367,281023,3.0366999999999984,3.1879260730671937,3.2264828113034603,-0.038556738236267485,-0.026998946827342246
LIVX,2020-08-05,3.22,3.3,3.1595,3.23,126284,3.229999999999998,3.215421722715773,3.241665436207737,-0.026243713491963302,-0.024109498975111155
LIVX,2020-08-04,3.3,3.44,3.25,3.36,143863,3.359999999999998,3.2127711268459143,3.2425986711043566,-0.029827544258441918,-0.023575945345898006
LIVX,2020-08-03,3.07,3.09,2.95,3.08,100867,3.0799999999999983,3.1860022408178987,3.233206564792705,-0.04720432397480634,-0.022013045617761913
LIVX,2020-07-31,3.16,3.205,3.14,3.15,58296,3.1499999999999977,3.2052753755120618,3.2454630899761217,-0.04018771446405989,-0.0157152260285008
LIVX,2020-07-30,3.1,3.13,2.7,2.94,237748,2.939999999999998,3.2153254437869823,3.2531001371742114,-0.037774693387229163,-0.00959710391961103
LIVX,2020-07-29,3.25,3.28,3.1,3.13,103589,3.1299999999999986,3.2653846153846158,3.2781481481481483,-0.012763532763532924,-0.0025527065527064965
LIVX,2020-07-28,3.31,3.36,3.25,3.29,58940,3.2899999999999983,3.29,3.29,0.0,0.0
