Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-14,4.4,4.5,4.2,4.4999,125775,4.4999,3.4439858948406976,2.919133438554377,0.5248524562863204,0.35882994263345475
GMHIW,2020-09-11,4.25,4.25,4.02,4.15,71431,4.15,3.2520015120844614,2.792672113638728,0.4593293984457336,0.3173243142202382
GMHIW,2020-09-10,4.18,4.18,3.78,3.9932,131846,3.9932,3.0887290597361807,2.6840858827298257,0.4046431770063553,0.2818230431638643
GMHIW,2020-09-09,3.4,3.66,3.35,3.66,102632,3.66,2.9242797978700317,2.579356753348212,0.3449230445218201,0.2511180097032416
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.1,2.7905124883918564,2.4929052936160687,0.2976071947757877,0.22766675099859707
GMHIW,2020-09-08,3.25,3.25,3.09,3.1,41455,3.0999999999999988,2.7342420317358305,2.4443377171053537,0.2899043146304763,0.2101816400542994
GMHIW,2020-09-04,3.35,3.35,2.98,2.98,89697,2.979999999999998,2.6677405829605263,2.391884734473782,0.2758558484867444,0.19025097141025504
GMHIW,2020-09-03,3.3,3.3,3.1,3.15,40746,3.149999999999999,2.6109661434988034,2.344835513231684,0.26613063026711936,0.16884975214113268
GMHIW,2020-09-02,3.12,3.5,2.9,2.9,154699,2.899999999999999,2.5129599877713127,2.2804223542902187,0.2325376334810945,0.14452953260963602
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.6299999999999994,2.4425890764570064,2.2308561426334363,0.21173293382357009,0.12252750739177151
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.7,2.4085143630855534,2.1989246340441118,0.20958972904144169,0.10022615078382185
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.75,2.3555169745556537,2.15883860476764,0.19667836978801345,0.07288525621941688
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.76,2.283792788111227,2.1115456931490515,0.1722470949621755,0.04193697782726763
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.91,2.1972096586769045,2.059669348600976,0.13754031007592893,0.009359448543540656
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.9800000000000004,2.0676114147999782,1.9916428964890536,0.07596851831092444,-0.022685766839556303
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3645,1.9017225811272471,1.9125743282081784,-0.010851747080931062,-0.047349338127176545
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9502,1.817581232241292,1.8764202744648328,-0.05883904222354053,-0.05647373588873786
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.6801,1.7934687290124365,1.8705178964220197,-0.07704916740958301,-0.05588240930503713
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.725,1.814081225196516,1.8857513281357807,-0.07167010293926501,-0.050590719778900596
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.7399999999999998,1.8302778115958824,1.8986114343866431,-0.06833362279076094,-0.045320873988809546
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.7499999999999998,1.84669195915877,1.9113003491375744,-0.06460838997880458,-0.039567686788321746
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.75,1.864272315369456,1.9242043770685808,-0.059932061699125024,-0.033307510990701096
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.8850490999820841,1.9381407272340672,-0.053091627251983235,-0.02665137331359517
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.909603481797008,1.9531919854127928,-0.04358850361578437,-0.020041309828998204
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.9,1.938622296669192,1.9694473442458158,-0.030825047576624295,-0.01415451138230155
GMHIW,2020-08-10,1.91,1.91,1.75,1.75,3877,1.75,1.9456445324272265,1.9750031317854813,-0.0293585993582548,-0.009986877333720973
GMHIW,2020-08-07,1.95,1.95,1.85,1.8521,51352,1.8521,1.981216265595813,1.99300338232832,-0.011787116732506764,-0.005143946827587515
GMHIW,2020-08-06,1.97,1.97,1.97,1.97,500,1.97,2.004691950249597,2.0042756529145853,0.00041629733501169497,-0.0034831543513576466
GMHIW,2020-08-05,1.98,2.09,1.98,2.09,47000,2.09,2.0109995775677056,2.007017705147752,0.003981872419953625,-0.004458017272949982
GMHIW,2020-08-04,2.14,2.14,2.14,2.14,100,2.140000000000001,1.9966358643981976,2.0003791215595723,-0.003743257161374691,-0.006567989696175883
GMHIW,2020-08-03,2.19,2.19,1.935,1.935,600,1.935000000000001,1.9705696579251424,1.989209451284338,-0.01863979335919552,-0.0072741728298761806
GMHIW,2020-07-31,1.75,1.84,1.75,1.84,1700,1.8400000000000007,1.9770368684569868,1.9935462073870849,-0.016509338930098316,-0.004432767697546345
GMHIW,2020-07-30,1.87,2.1,1.87,2.0,17392,2.000000000000001,2.001952662721893,2.005829903978052,-0.003877241256158293,-0.0014136248894084072
GMHIW,2020-07-29,1.9837,1.9837,1.95,1.96,600,1.9600000000000009,2.0023076923076917,2.006296296296296,-0.0039886039886041225,-0.0007977207977208245
GMHIW,2020-07-28,2.01,2.01,2.01,2.01,100,2.0100000000000007,2.01,2.01,0.0,0.0
