Symbol,Date,Open,High,Low,Close,Volume
HBM,2021-09-23,5.59,5.64,5.57,5.61,23033
HBM,2021-09-22,5.43,5.52,5.43,5.505,19197
HBM,2021-09-21,5.52,5.52,5.48,5.48,32287
HBM,2021-09-20,5.45,5.45,5.2873,5.29,85331
HBM,2021-09-17,5.98,6.0,5.92,5.95,28562
HBM,2021-09-16,6.12,6.18,6.08,6.12,26001
HBM,2021-09-15,6.23,6.25,6.16,6.23,21284
HBM,2021-09-14,6.23,6.23,6.12,6.12,25929
HBM,2021-09-13,6.26,6.35,6.26,6.32,25619
HBM,2021-09-10,6.17,6.27,6.14,6.27,67778
HBM,2021-09-09,5.91,5.93,5.9,5.905,20897
HBM,2021-09-08,6.23,6.23,6.18,6.18,21708
HBM,2021-09-07,6.16,6.23,6.16,6.23,31393
