Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-08-13,6.63,6.63,6.59,6.6,7404,6.6,6.700606273306374,6.740209778928382,-0.0396035056220087,0.0016741622869476652
HBM,2021-08-12,6.68,6.68,6.65,6.65,14302,6.65,6.718898322998442,6.751426561242653,-0.0325282382442111,0.011993579264186772
HBM,2021-08-11,6.62,6.71,6.62,6.62,42762,6.62,6.731425290816341,6.759540686142064,-0.0281153953257238,0.02312403364128625
HBM,2021-08-10,6.35,6.4,6.3,6.4,31858,6.4,6.751684434601129,6.770703941033429,-0.0190195064322997,0.03593389088303876
HBM,2021-08-09,6.5,6.52,6.42,6.45,14783,6.45,6.815627059074062,6.800360256316104,0.0152668027579583,0.049672240211873386
HBM,2021-08-06,6.78,6.78,6.75,6.75,7115,6.75,6.8821047061784375,6.828389076821392,0.0537156293570451,0.05827359957535214
HBM,2021-08-05,6.68,6.77,6.68,6.73,34850,6.73,6.906123743665426,6.834660202967104,0.0714635406983221,0.0594130921299289
HBM,2021-08-04,6.95,6.9527,6.95,6.95,4822,6.95,6.938146242513685,6.843033019204472,0.0951132233092133,0.05640047998783058
HBM,2021-08-03,6.94,6.94,6.92,6.92,15699,6.92,6.93599101387981,6.8344756607408295,0.1015153531389803,0.046722294157484884
HBM,2021-08-02,7.29,7.29,7.26,7.26,6721,7.26,6.938898470948866,6.827633713600096,0.1112647573487697,0.03302402941211102
HBM,2021-07-30,7.19,7.21,7.17,7.17,12086,7.17,6.88051637475775,6.793044410688104,0.0874719640696461,0.013463847427946339
HBM,2021-07-29,7.29,7.385,7.29,7.37,48052,7.37,6.827882988350068,6.762887963543152,0.0649950248069162,-0.005038181732478624
HBM,2021-07-28,7.05,7.08,7.0,7.0,34539,7.0,6.729316258959171,6.714319000626604,0.014997258332567,-0.022546483367327334
HBM,2021-07-27,6.89,6.92,6.84,6.87,37343,6.87,6.680101033315385,6.691464520676733,-0.0113634873613479,-0.03193241879230093
HBM,2021-07-26,6.79,6.85,6.79,6.85,41586,6.85,6.645573948463636,6.677181682330872,-0.0316077338672355,-0.037074651650039175
HBM,2021-07-23,6.73,6.7399,6.69,6.73,9975,6.73,6.6084055754570254,6.663356216917342,-0.0549506414603166,-0.03844138109574007
HBM,2021-07-22,6.56,6.65,6.56,6.62,20103,6.62,6.586297498267394,6.658024714270729,-0.0717272160033353,-0.03431406600459591
HBM,2021-07-21,6.31,6.41,6.31,6.4,35123,6.4,6.580169770679647,6.661066691412387,-0.0808969207327399,-0.02496077850491106
HBM,2021-07-20,6.0,6.02,5.99,6.01,12049,6.01,6.612927910803219,6.681952026725378,-0.0690241159221596,-0.010976742947953849
HBM,2021-07-19,6.27,6.31,6.1604,6.2,65687,6.2,6.722551167312894,6.735708188863409,-0.0131570215505147,0.003535100295597597
HBM,2021-07-16,7.02,7.05,7.02,7.05,15339,7.05,6.817560470460693,6.778564843972482,0.0389956264882105,0.007708130757125694
HBM,2021-07-15,6.79,6.79,6.78,6.78,17067,6.78,6.775298737817183,6.756850031490281,0.018448706326902,-0.00011374317564551584
HBM,2021-07-14,6.95,7.02,6.95,7.02,49767,7.02,6.774443962874852,6.754998034009502,0.0194459288653492,-0.004754355551282419
HBM,2021-07-13,6.73,6.83,6.72,6.82,31362,6.82,6.72979741067028,6.733797876730263,-0.004000466059983,-0.010804426655440333
HBM,2021-07-12,6.76,6.83,6.76,6.82,32939,6.82,6.713396939883057,6.726901706868683,-0.0135047669856263,-0.01250541680430465
HBM,2021-07-09,6.74,6.7585,6.72,6.72,20796,6.72,6.6940145653163405,6.719453843418178,-0.0254392781018371,-0.012255579258974237
HBM,2021-07-08,6.54,6.595,6.5,6.55,28327,6.55,6.689289940828402,6.719410150891632,-0.03012021006323,-0.00895965454825852
HBM,2021-07-07,6.4,6.55,6.4,6.52,55290,6.52,6.714615384615385,6.732962962962963,-0.0183475783475781,-0.003669515669515633
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.75,6.75,0.0,0.0
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.75,6.75,0.0,0.0
