Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-08-13,4.16,4.16,4.1301,4.1301,16624,4.1301,4.37911241569865,4.39636060424412,-0.0172481885454702,0.08032994150617913
ENDP,2021-08-12,3.91,3.945,3.86,3.89,62911,3.89,4.424387400371131,4.41766145258365,0.0067259477874808,0.10472447401909146
ENDP,2021-08-11,4.37,4.37,4.11,4.13,193217,4.13,4.5215487458931545,4.459874368790342,0.061674377102812,0.12922410557699412
ENDP,2021-08-10,4.41,4.41,4.37,4.39,25804,4.39,4.592739426964638,4.48626431829357,0.1064751086710673,0.14611153769553964
ENDP,2021-08-09,4.31,4.315,4.28,4.28,55021,4.28,4.629601140958209,4.493965463757056,0.1356356772011526,0.1560206449516577
ENDP,2021-08-06,4.75,4.8346,4.73,4.75,155750,4.75,4.693164984768792,4.51108270085762,0.1820822839111722,0.16111688688928397
ENDP,2021-08-05,4.55,4.5981,4.55,4.59,66212,4.59,4.6828313456358455,4.491969316926229,0.1908620287096161,0.1558755376338119
ENDP,2021-08-04,4.66,4.69,4.6,4.6429,62397,4.6429,4.69970977211509,4.484126862280328,0.2155829098347625,0.14712891486486082
ENDP,2021-08-03,4.98,4.98,4.89,4.9,71943,4.9,4.710038821590561,4.471425011262754,0.2386138103278066,0.1300154161223856
ENDP,2021-08-02,5.11,5.15,5.07,5.07,38242,5.07,4.675500425516117,4.437139012163774,0.2383614133523428,0.10286581757103033
ENDP,2021-07-30,4.99,4.99,4.94,4.94,50355,4.94,4.603773230155412,4.386510133136876,0.2172630970185354,0.06899191862570218
ENDP,2021-07-29,5.24,5.25,5.205,5.22,44511,5.22,4.542641090183668,4.342230943787826,0.2004101463958418,0.03192412402749365
ENDP,2021-07-28,4.92,4.94,4.885,4.93,32556,4.93,4.419484924762517,4.272009419290852,0.1474755054716645,-0.010197381564593405
ENDP,2021-07-27,5.0,5.03,4.99,5.0199,54907,5.0199,4.326664001992065,4.219370172834121,0.1072938291579443,-0.04961560332365789
ENDP,2021-07-26,4.95,4.95,4.9074,4.94,51342,4.94,4.20062109326335,4.155327786660851,0.0452933066024989,-0.08884296144405847
ENDP,2021-07-23,4.86,4.88,4.7,4.7221,117625,4.7221,4.066188564765777,4.092554009593719,-0.0263654448279426,-0.12237702845569781
ENDP,2021-07-22,4.59,4.6,4.42,4.4843,393773,4.4843,3.946931940177736,4.042190330361216,-0.0952583901834804,-0.14637992436263658
ENDP,2021-07-21,4.26,4.46,4.26,4.419,326708,4.419,3.849228656573688,4.006821556790114,-0.157592900216426,-0.15916030790742558
ENDP,2021-07-20,3.5,3.55,3.45,3.55,88508,3.55,3.745633866859813,3.973847281333323,-0.2282134144735099,-0.15955215983017548
ENDP,2021-07-19,3.48,3.48,3.4,3.4233,88735,3.4233,3.781203660834324,4.007755063839989,-0.2265514030056645,-0.14238684616934186
ENDP,2021-07-16,3.37,3.4,3.36,3.39,111108,3.39,3.8462770537132926,4.054511468947188,-0.2082344152338948,-0.12134570696026106
ENDP,2021-07-15,3.58,3.6,3.58,3.6,21104,3.6,3.9292365180248,4.107672386462962,-0.1784358684381617,-0.09962352989185239
ENDP,2021-07-14,3.62,3.65,3.61,3.61,30896,3.61,3.9890977031202186,4.148286177379998,-0.1591884742597797,-0.07992044525527495
ENDP,2021-07-13,3.67,3.71,3.63,3.71,45156,3.71,4.058024558232986,4.191349071570398,-0.1333245133374125,-0.060103438004148725
ENDP,2021-07-12,3.76,3.84,3.76,3.82,40993,3.82,4.121301750638983,4.229856997296031,-0.1085552466570476,-0.04179816917083276
ENDP,2021-07-09,3.79,3.84,3.75,3.76,46215,3.76,4.176083887118798,4.262645557079713,-0.0865616699609148,-0.025108899799278817
ENDP,2021-07-08,3.69,3.69,3.68,3.6801,107561,3.6801,4.25173550295858,4.30285720164609,-0.0511216986875107,-0.009745707258869807
ENDP,2021-07-07,4.37,4.48,4.37,4.3874,29126,4.3874,4.35566923076923,4.352677777777778,0.002991452991452,0.0005982905982904185
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.3499,4.3499,0.0,0.0
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.3499,4.3499,0.0,0.0
