Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.34,2.95230076194662,3.3356403760945432,-0.3833396141479235,-0.34306994329140333
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.68,2.881809991391459,3.3352916061821065,-0.4534816147906478,-0.3330025255772734
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.2999999999999994,2.918502717098997,3.3877149346766755,-0.4692122175776783,-0.3028827532739299
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438299999999999,3.030957756571542,3.4747321294508096,-0.44377437287926735,-0.2613003871979927
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.3899999999999992,3.1387137123118225,3.5576466998068743,-0.4189329874950518,-0.21568189077767402
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,2.4199999999999986,3.2748434781866997,3.6510584357914238,-0.3762149576047249,-0.1648691165983296
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,2.3568999999999987,3.4302695651297355,3.7495431106547383,-0.3192735455250024,-0.11203265634673099
KERN,2020-10-28,2.35,2.39,2.17,2.245,765612,2.2449999999999988,3.625427667880596,3.8609545595071166,-0.2355268916265203,-0.060222434052163015
KERN,2020-10-27,3.43,3.4504,3.22,3.29,110937,3.2899999999999983,3.8764145165861588,3.990230924267686,-0.11381640768152668,-0.016396319658573588
KERN,2020-10-26,3.77,3.8,3.7,3.77,8074,3.7699999999999987,3.983035337783643,4.046249398209101,-0.06321406042545785,0.0079587023471648
KERN,2020-10-23,3.72,3.7458,3.67,3.69,13495,3.689999999999999,4.021769035562486,4.068349350065828,-0.0465803145033421,0.02575189304032046
KERN,2020-10-22,3.69,3.71,3.6,3.71,7173,3.7099999999999986,4.08209067839203,4.098617298071096,-0.0165266196790661,0.0438349449262361
KERN,2020-10-21,3.72,3.78,3.52,3.5573,24887,3.557299999999999,4.149743529008761,4.129706681916783,0.02003684709197895,0.058925336077561646
KERN,2020-10-20,4.06,4.1,3.8111,3.8301,108026,3.8301,4.257460534283083,4.175499216470127,0.08196131781295701,0.06864745832395754
KERN,2020-10-19,4.42,4.45,4.3701,4.44,10365,4.44,4.33516244960728,4.203131153787736,0.13203129581954354,0.06531899345170789
KERN,2020-10-16,4.47,4.58,4.47,4.5145,10401,4.514499999999999,4.316101076808603,4.184181646090755,0.13191943071784795,0.04864091785974897
KERN,2020-10-15,4.51,4.53,4.42,4.49,12231,4.49,4.280028545319259,4.157756177778015,0.12227236754124247,0.02782128964522422
KERN,2020-10-14,4.83,4.89,4.8,4.8,11490,4.799999999999999,4.241851917195486,4.131176672000256,0.11067524519522998,0.004208520171219428
KERN,2020-10-13,4.7,4.74,4.5005,4.565,28856,4.564999999999999,4.140370447594665,4.077670805760277,0.06269964183438859,-0.022408161084783208
KERN,2020-10-12,4.53,4.6,4.26,4.3573,37681,4.3573,4.063165074430058,4.038684470221098,0.02448060420895981,-0.043685111814576155
KERN,2020-10-09,4.16,4.59,4.1,4.4928,273737,4.492799999999999,4.0096859970537055,4.013195227838787,-0.00350923078508103,-0.06072654082046014
KERN,2020-10-08,4.07,4.09,4.0,4.0,20037,3.999999999999999,3.9218470874271065,3.9748268460658895,-0.05297975863878301,-0.07503086832930492
KERN,2020-10-07,3.93,3.965,3.93,3.93,5671,3.93,3.9076374669593084,3.9728129937511607,-0.06517552679185279,-0.08054364575193537
KERN,2020-10-06,4.06,4.1279,4.0,4.0,5331,4.0,3.903571551861,3.976238033251253,-0.07266648139025289,-0.08438567549195611
KERN,2020-10-05,4.06,4.06,3.9461,4.06,16707,4.059999999999999,3.8860391067448186,3.9743370759113534,-0.08829796916653487,-0.0873154740173819
KERN,2020-10-02,3.95,3.9530000000000003,3.85,3.885,29824,3.884999999999999,3.8544098534256945,3.967484041984262,-0.1130741885585671,-0.08706985023009366
KERN,2020-10-01,3.8,3.83,3.68,3.71,25802,3.709999999999999,3.8488480085940027,3.974082765343003,-0.12523475674899975,-0.08056876564797519
KERN,2020-09-30,3.74,3.8,3.74,3.7901,8497,3.790099999999999,3.8740931010656396,3.9952093865704437,-0.12111628550480312,-0.06940226787271894
KERN,2020-09-29,3.57,3.61,3.53,3.59,15338,3.589999999999999,3.889364573986666,4.011618137496079,-0.12225356350941352,-0.056473763464697666
KERN,2020-09-28,3.6,3.6,3.54,3.565,14001,3.5649999999999995,3.9437944965296947,4.0453475884957655,-0.10155309196607032,-0.0400288134535188
KERN,2020-09-25,3.64,3.75,3.64,3.73,4662,3.73,4.0126662231714585,4.083775395575427,-0.07110917240396919,-0.024647743825380812
KERN,2020-09-24,3.87,3.9168,3.69,3.69,16319,3.69,4.064060081929903,4.112077427221462,-0.04801734529155688,-0.013032386680733938
KERN,2020-09-23,4.21,4.2623,4.08,4.08,15391,4.08,4.13207100591716,4.1458436213991785,-0.013772615482017692,-0.004286147028027756
KERN,2020-09-22,4.03,4.04,3.98,4.04,12772,4.040000000000001,4.141538461538461,4.151111111111112,-0.00957264957265025,-0.0019145299145300499
KERN,2020-09-21,4.22,4.2212,4.15,4.16,3994,4.160000000000001,4.16,4.16,0.0,0.0
