Symbol,Date,Open,High,Low,Close,Volume,JFU SMA,JFU spanTwelveEMA,JFU spanTwntySixEMA,JFU_x,JFU_y
JFU,2020-11-06,1.38,1.39,1.3201,1.35,146595,1.35,1.3487475005636431,1.2300487376785496,0.11869876288509372,0.130104658063823
JFU,2020-11-05,1.4,1.45,1.38,1.39,160772,1.39,1.3485197733933971,1.2204526366928334,0.12806713670056347,0.13295613185850536
JFU,2020-11-04,1.39,1.4,1.34,1.38,102547,1.38,1.3409779140103784,1.2068888476282602,0.13408906638211815,0.13417838064799076
JFU,2020-11-03,1.27,1.29,1.2,1.24,141032,1.2400000000000002,1.3338829892849926,1.1930399554385211,0.14084303384647168,0.13420070921445892
JFU,2020-11-02,1.32,1.32,1.2597,1.29,185819,1.2900000000000005,1.3509526237004457,1.189283151873603,0.16166947182684302,0.13254012805645576
JFU,2020-10-30,1.59,1.63,1.52,1.5547,426024,1.5547000000000004,1.3620349189187086,1.1812258040234909,0.18080911489521775,0.125257792113859
JFU,2020-10-29,1.51,1.82,1.5,1.7369,604098,1.7369000000000008,1.3270049041766558,1.1513478683453702,0.17565703583128567,0.1113699614185193
JFU,2020-10-28,1.544,1.56,1.41,1.4801,465947,1.4801000000000004,1.252478523117866,1.1045036978129998,0.14797482530486628,0.0952981928153277
JFU,2020-10-27,1.45,1.4622,1.36,1.42,428355,1.4200000000000002,1.2110928000483872,1.0744559936380398,0.13663680641034734,0.08212903469294311
JFU,2020-10-26,1.37,1.38,1.3,1.3336,431411,1.3336,1.1731096727844577,1.0468124731290829,0.12629719965537478,0.06850209176359204
JFU,2020-10-23,1.4,1.48,1.38,1.425,440410,1.4250000000000005,1.1439296132907226,1.0238694709794096,0.120060142311313,0.05405331479064634
JFU,2020-10-22,1.58,1.605,1.41,1.4501,2070843,1.4501000000000006,1.0928259066163086,0.9917790286577624,0.10104687795854617,0.037551607910479665
JFU,2020-10-21,1.48,1.9,1.47,1.655,9167208,1.6550000000000007,1.0278669805465466,0.9551133509503834,0.07275362959616316,0.021677790398463008
JFU,2020-10-20,1.06,1.08,1.01,1.02,482573,1.0200000000000011,0.9138427951913732,0.8991224190264141,0.014720376164959024,0.008908830599037966
JFU,2020-10-19,0.9194,0.9195,0.9008,0.9195,100841,0.9195000000000008,0.8945414852261682,0.8894522125485271,0.005089272677641032,0.007455944207557673
JFU,2020-10-16,0.9079999999999999,0.9079999999999999,0.8611,0.8771,117889,0.8771000000000007,0.8900035734491079,0.8870483895524093,0.002955183896698577,0.008047612090036833
JFU,2020-10-15,0.855,0.87,0.8301,0.8507,88874,0.8507000000000007,0.892349677712582,0.887844260716602,0.00450541699597995,0.009320719138371398
JFU,2020-10-14,0.89,0.9042,0.85,0.8673,164638,0.8673000000000006,0.8999223463875968,0.8908158015739301,0.009106544813666684,0.010524544673969261
JFU,2020-10-13,0.9079,0.915899,0.89,0.8909999999999999,28137,0.8910000000000007,0.9058536820944326,0.8926970656998445,0.013156616394588094,0.010879044639044905
JFU,2020-10-12,0.92,0.93,0.88,0.9101,113441,0.9101000000000008,0.9085543515661476,0.8928328309558321,0.01572152061031551,0.010309651700159106
JFU,2020-10-09,0.9390000000000001,0.958,0.92,0.9302,39984,0.9302000000000008,0.9082733245781744,0.8914514574322987,0.016821867145875746,0.008956684472620003
JFU,2020-10-08,0.96,0.96,0.932,0.9412,35172,0.9412000000000008,0.9042866563196608,0.8883515740268826,0.01593508229277807,0.006990388804306067
JFU,2020-10-07,0.9603,0.9603,0.932,0.9494809999999999,47654,0.9494810000000008,0.8975751392868716,0.8841236999490332,0.013451439337838432,0.004754215432188039
JFU,2020-10-06,0.9098,0.924,0.9,0.9081,84534,0.9081000000000008,0.8881377100663029,0.878895115944956,0.00924259412134698,0.00257990945577544
JFU,2020-10-05,0.865,0.89,0.865,0.8807,56090,0.8807000000000006,0.8845082028056308,0.8765587252205524,0.007949477585078355,0.0009142382893825548
JFU,2020-10-02,0.96,0.96,0.92,0.9299,351943,0.9299000000000004,0.8852006033157455,0.8762274232381967,0.00897318007754877,-0.0008445715345413961
JFU,2020-10-01,0.872,0.93,0.872,0.92,158810,0.9200000000000004,0.8770734402822447,0.8719336170972525,0.005139823184992176,-0.0032990094375639377
JFU,2020-09-30,0.99,1.01,0.9289,0.9857,734917,0.9857000000000004,0.8692686112426529,0.8680883064650327,0.0011803047776202116,-0.005408717593202965
JFU,2020-09-29,0.8591,0.8798,0.823,0.8601,58970,0.8601000000000003,0.8480992678322261,0.8586793709822353,-0.010580103150009236,-0.007055973185908759
JFU,2020-09-28,0.8453,0.858,0.812,0.8497,57774,0.8497000000000005,0.8459173165289946,0.8585657206608142,-0.012648404131819556,-0.0061749406948836405
JFU,2020-09-25,0.79,0.85,0.775,0.8,60600,0.8000000000000006,0.8452295558979027,0.8592749783136793,-0.014045422415776554,-0.004556574835649661
JFU,2020-09-24,0.78,0.78,0.72,0.7431,376783,0.7431000000000005,0.8534531115157032,0.8640169765787736,-0.010563865063070388,-0.0021843629406179377
JFU,2020-09-23,0.872,0.88,0.86,0.875051,59314,0.8750510000000006,0.8735173136094674,0.8736903347050755,-0.00017302109560812795,-8.948741000482487e-05
JFU,2020-09-22,0.8715,0.8779,0.862,0.8696,25684,0.8696000000000006,0.8732384615384615,0.8735814814814815,-0.0003430199430199954,-6.860398860399909e-05
JFU,2020-09-21,0.89,0.91,0.8561,0.8739,145961,0.8739000000000005,0.8739,0.8739,0.0,0.0
