Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-11-06,0.499,0.5319,0.49,0.4985,77067,0.4985,0.5338537477939543,0.5175555944078745,0.016298153386079872,0.028395989095699948
RIBT,2020-11-05,0.4791,0.4998,0.474,0.4969,14150,0.4969000000000001,0.5402817019383097,0.5190800419605044,0.021201659977805317,0.031420448023104966
RIBT,2020-11-04,0.54,0.5489999999999999,0.525,0.526768,4408,0.526768,0.5481692841089114,0.5208544453173447,0.02731483879156671,0.033975145034429874
RIBT,2020-11-03,0.535,0.5584,0.535,0.5543,8439,0.5543000000000001,0.552060426674168,0.5203813609427322,0.03167906573143575,0.03564022159514567
RIBT,2020-11-02,0.51,0.5357,0.5044,0.5131,39166,0.5131000000000001,0.5516532315240168,0.5176678698181508,0.03398536170586597,0.036630510561073144
RIBT,2020-10-30,0.5555,0.5555,0.5404,0.5478,20800,0.5478000000000002,0.5586629099829289,0.5180332994036029,0.040629610579326125,0.03729179777487494
RIBT,2020-10-29,0.5285,0.554721,0.5,0.55,55521,0.5500000000000004,0.5606379845252798,0.5156519633558911,0.044986021169388664,0.036457344573762165
RIBT,2020-10-28,0.6036,0.6098,0.5772,0.58,10120,0.5800000000000003,0.5625721635298762,0.5129041204243624,0.04966804310551376,0.03432517542485554
RIBT,2020-10-27,0.645,0.645,0.5870000000000001,0.59,35708,0.5900000000000004,0.5594034659898537,0.5075364500583114,0.051867015931542304,0.030489458504690987
RIBT,2020-10-26,0.65,0.659,0.62,0.659,44001,0.6590000000000006,0.5538404598061908,0.5009393660629763,0.0529010937432145,0.025145069147978157
RIBT,2020-10-23,0.65,0.67,0.65,0.655,41997,0.6550000000000005,0.5347205434073163,0.4882945153480144,0.04642602805930196,0.01820606299916907
RIBT,2020-10-22,0.64,0.655,0.64,0.645,30744,0.6450000000000005,0.5128515512995557,0.4749580765758555,0.037893474723700186,0.011151071734135848
RIBT,2020-10-21,0.6195,0.634,0.615,0.6267,48167,0.6267000000000005,0.4888245606267477,0.461354722701924,0.02746983792482366,0.004465470986744748
RIBT,2020-10-20,0.5807,0.599,0.57,0.57,64243,0.5700000000000003,0.46375629892252,0.448127100518078,0.01562919840444199,-0.0012856207477749807
RIBT,2020-10-19,0.46,0.5208,0.46,0.52,156955,0.5200000000000004,0.44443926236297815,0.4383772685595242,0.006061993803453958,-0.0055143255358292235
RIBT,2020-10-16,0.462,0.4674,0.45010100000000003,0.4502,10974,0.4502000000000004,0.43070094642897416,0.43184745004428615,-0.001146503615311989,-0.008408405370650018
RIBT,2020-10-15,0.4447,0.4449,0.43,0.4449,13167,0.4449000000000005,0.4271556639615149,0.43037924604782907,-0.003223582086314125,-0.010223880809484526
RIBT,2020-10-14,0.4608,0.4608,0.4501,0.4511,18970,0.4511000000000005,0.4239294210454267,0.42921758573165536,-0.005288164686228669,-0.011973955490277112
RIBT,2020-10-13,0.46,0.465,0.4263,0.4592770000000001,111240,0.4592770000000004,0.4189893157809588,0.4274669925901878,-0.008477676809228951,-0.013645403191289223
RIBT,2020-10-12,0.44,0.44,0.42,0.4399,79075,0.4399000000000004,0.4116642822865877,0.4249221919974028,-0.013257909710815141,-0.014937334786804288
RIBT,2020-10-09,0.4003,0.41,0.395,0.4096,28247,0.4096000000000004,0.4065305154296037,0.4237239673571951,-0.01719345192759142,-0.015357191055801587
RIBT,2020-10-08,0.39,0.3935,0.3865,0.3895,19695,0.3895000000000004,0.4059724273258952,0.4248538847457707,-0.018881457419875517,-0.01489812583785414
RIBT,2020-10-07,0.395,0.3979,0.377,0.3801,80885,0.38010000000000027,0.4089674141124217,0.4276821955254324,-0.01871478141301075,-0.01390229294234881
RIBT,2020-10-06,0.39899999999999997,0.3997,0.389,0.389,22398,0.3890000000000004,0.4142160348601347,0.43148877116746703,-0.017272736307332337,-0.01269917082468334
RIBT,2020-10-05,0.395,0.402,0.39399999999999996,0.3948,32454,0.39480000000000026,0.4188007684710682,0.4348878728608645,-0.016087104389796214,-0.01155577945402109
RIBT,2020-10-02,0.4,0.40879899999999997,0.3997,0.39975,10954,0.3997500000000003,0.4231645445567169,0.4380949026897336,-0.01493035813301652,-0.010422948220077282
RIBT,2020-10-01,0.4214,0.4214,0.42,0.42,959,0.4200000000000003,0.42742173447612014,0.4411624949049123,-0.013740760428792131,-0.009296095741842432
