Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-11-06,3.82,3.82,3.61,3.635,1240344,3.635,3.5718684049291287,3.4315374421664417,0.14033096276268694,0.17026048065330693
RIOT,2020-11-05,3.81,3.87,3.73,3.8201,1492267,3.8201,3.5603899330980617,3.4152604375397577,0.145129495558304,0.1777428601259619
RIOT,2020-11-04,3.59,3.6,3.38,3.4266,1021014,3.4266000000000005,3.5131699209340725,3.382873272542938,0.13029664839113453,0.18589620126787637
RIOT,2020-11-03,3.35,3.45,3.2982,3.425,961527,3.4250000000000003,3.5289099065584493,3.3793751343463727,0.14953477221207656,0.19979608948706182
RIOT,2020-11-02,3.26,3.39,3.19,3.31,768422,3.3100000000000005,3.547802616841804,3.3757251450940826,0.17207747174772114,0.2123614188058081
RIOT,2020-10-30,3.4804,3.54,3.32,3.415,1122461,3.4150000000000005,3.5910394562675862,3.380983156701609,0.2100562995659772,0.22243240557032973
RIOT,2020-10-29,3.5,3.59,3.44,3.5863,710849,3.5863000000000005,3.6230466301344197,3.3782618092377383,0.2447848208966823,0.22552643207141784
RIOT,2020-10-28,3.71,3.83,3.5,3.5787,2487796,3.5787000000000013,3.6297278356134055,3.361618753976757,0.2681090816366485,0.22071183486510193
RIOT,2020-10-27,4.03,4.03,3.89,3.9283,883971,3.9283000000000015,3.639005623906752,3.3442522542948976,0.2947533696118545,0.20886252317221526
RIOT,2020-10-26,3.98,4.03,3.84,3.96,1549321,3.960000000000001,3.5864066464352518,3.297528434638489,0.2888782117967628,0.18738981156230544
RIOT,2020-10-23,3.98,4.01,3.86,3.87,1049084,3.870000000000001,3.5184805821507528,3.244530709409569,0.2739498727411842,0.1620177115036911
RIOT,2020-10-22,4.18,4.26,4.06,4.12,2200418,4.120000000000001,3.4545679607236166,3.194493166162334,0.2600747945612829,0.13403467119431794
RIOT,2020-10-21,3.93,4.06,3.8,4.02,4799367,4.0200000000000005,3.3335803172188196,3.1204526194553206,0.2131276977634995,0.10252464035257683
RIOT,2020-10-20,3.45,3.72,3.41,3.6689,3341018,3.6689000000000007,3.2087767385313333,3.0484888290117462,0.1602879095195866,0.07487387599984627
RIOT,2020-10-19,3.32,3.44,3.26,3.3653,1587757,3.3653000000000004,3.125117963718848,2.9988559353326862,0.12626202838616196,0.05352036761991107
RIOT,2020-10-16,3.37,3.37,3.25,3.3167,660746,3.3167000000000004,3.08144850257682,2.9695404101593006,0.11190809241751908,0.035334952428348346
RIOT,2020-10-15,3.1758,3.2352,3.0757,3.195,517524,3.1950000000000003,3.0386755030453325,2.9417676429720445,0.09690786007328801,0.016191667431055545
RIOT,2020-10-14,3.33,3.49,3.32,3.48,761475,3.4800000000000013,3.0102528672353928,2.921509054409808,0.08874381282558552,-0.003987380729502572
RIOT,2020-10-13,3.46,3.47,3.22,3.31,1469632,3.3100000000000014,2.9248442976418283,2.8768297787625925,0.0480145188792358,-0.027170179118274372
RIOT,2020-10-12,3.18,3.37,3.16,3.37,2352563,3.370000000000001,2.8548159881221604,2.8421761610636,0.012639827058560371,-0.04596635361765192
RIOT,2020-10-09,3.15,3.15,3.03,3.0660000000000003,1390311,3.0660000000000016,2.7611461677807347,2.799950253948688,-0.038804086167953056,-0.06061789878670498
RIOT,2020-10-08,2.77,2.83,2.725,2.75,973266,2.7500000000000013,2.7057181982863234,2.778666274264583,-0.07294807597825947,-0.06607135194139296
RIOT,2020-10-07,2.57,2.63,2.5473,2.59,322261,2.5900000000000016,2.6976669616111093,2.780959576205749,-0.08329261459464021,-0.06435217093217634
RIOT,2020-10-06,2.66,2.67,2.6,2.6454,221653,2.645400000000002,2.7172427728131288,2.796236342302209,-0.07899356948908043,-0.059617060016560475
RIOT,2020-10-05,2.63,2.65,2.57,2.6172,281007,2.617200000000002,2.7303050951427887,2.8083032496863862,-0.07799815454359749,-0.05477293264843047
RIOT,2020-10-02,2.53,2.61,2.5,2.585,646365,2.585000000000003,2.7508696578960232,2.8235915096612967,-0.0727218517652739,-0.04896662717463871
RIOT,2020-10-01,2.71,2.74,2.6819,2.72,253742,2.720000000000004,2.781027777513482,2.842678830434201,-0.06165105292071926,-0.04302782102698002
RIOT,2020-09-30,2.73,2.7567,2.675,2.74,166000,2.740000000000004,2.792123737061388,2.852493136868937,-0.06036939980754941,-0.038372013053545206
RIOT,2020-09-29,2.7,2.7319,2.66,2.72,249781,2.720000000000004,2.801600780163458,2.8614925878184514,-0.05989180765499391,-0.03287266636504427
RIOT,2020-09-28,2.79,2.79,2.71,2.75,519037,2.750000000000003,2.816437285647723,2.872811994843928,-0.0563747091962048,-0.026117881042556967
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956,2.6602000000000032,2.8285167921291268,2.882636954431442,-0.05412016230231487,-0.0185536740041449
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662,2.4911000000000025,2.8591198452435136,2.900431910785957,-0.04131206554244349,-0.009662051929602296
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346,2.8699000000000026,2.9260325443786983,2.9331784636488343,-0.007145919270135971,-0.0017495485263919976
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004,2.9150000000000023,2.9362384615384616,2.9382407407407416,-0.0020022792022795772,-0.00040045584045600435
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.940100000000002,2.9401,2.9401,0.0,0.0
