Symbol,Date,Open,High,Low,Close,Volume,SSVFF SMA,SSVFF spanTwelveEMA,SSVFF spanTwntySixEMA,SSVFF_x,SSVFF_y
SSVFF,2020-12-28,0.3848,0.3922,0.3848,0.3922,6987,0.3922,0.3744595953352305,0.3781389358051735,-0.003679340469943004,-0.004021316187354908
SSVFF,2020-12-24,0.3535,0.3535,0.3535,0.3535,777,0.35350000000000004,0.3712340672143633,0.3770140506695874,-0.005779983455224125,-0.0041068101167078845
SSVFF,2020-12-23,0.3487,0.3748,0.3487,0.358,80700,0.35800000000000004,0.37445844307152026,0.3788951747231544,-0.004436731651634107,-0.003688516782078838
SSVFF,2020-12-22,0.37,0.3888,0.3679,0.3689,127680,0.3689000000000001,0.3774508872663421,0.3805667887010067,-0.003115901434664614,-0.0035014630646900066
SSVFF,2020-12-21,0.3988,0.4,0.3847,0.3965,82325,0.3965000000000001,0.3790055940420407,0.3815001317970873,-0.0024945377550466,-0.0035978534721963686
SSVFF,2020-12-18,0.382,0.4,0.382,0.394411,18600,0.3944110000000001,0.37582479295877536,0.3803001423408543,-0.0044753493820789405,-0.0038736824014838104
SSVFF,2020-12-17,0.381,0.4067,0.381,0.4037,71875,0.4037000000000001,0.3724454825876436,0.3791712737281226,-0.006725791140478997,-0.003723265656335028
SSVFF,2020-12-16,0.35,0.35,0.3292,0.3292,63469,0.3292000000000001,0.3667628430581242,0.3772089756263724,-0.01044613256824817,-0.0029726342852990353
SSVFF,2020-12-15,0.35,0.35,0.339756,0.3469,55457,0.3469000000000001,0.3735924508868741,0.38104969367648217,-0.007457242789608076,-0.0011042597145617381
SSVFF,2020-12-14,0.3416,0.35,0.33399999999999996,0.3492,55060,0.3492000000000002,0.37844562377539664,0.3837816691706008,-0.005336045395204103,0.0004839860541998465
SSVFF,2020-12-11,0.348,0.348,0.3287,0.3306,49772,0.33060000000000017,0.38376300991637785,0.3865482027042488,-0.0027851927878709826,0.0019389939165508478
SSVFF,2020-12-10,0.389,0.3898,0.3837,0.3866,47000,0.38660000000000017,0.3934290117193557,0.3910240589205887,0.0024049527987669572,0.0031200405926562914
SSVFF,2020-12-09,0.39299999999999996,0.39299999999999996,0.39299999999999996,0.39299999999999996,100,0.3930000000000001,0.394670650213784,0.3913779836342359,0.003292666579548132,0.003298812541128625
SSVFF,2020-12-08,0.39925,0.39925,0.391,0.391,9435,0.3910000000000001,0.3949744047981084,0.3912482223249748,0.00372618247313361,0.003300349031523762
SSVFF,2020-12-07,0.3947,0.408,0.390995,0.3913,24861,0.3913,0.39569702385230987,0.3912680801109727,0.004428943741337178,0.0031938906711212996
SSVFF,2020-12-04,0.4,0.42,0.39,0.4187,20960,0.4187000000000001,0.3964964827345481,0.3912655265198505,0.005230956214697546,0.0028851274035673296
SSVFF,2020-12-03,0.3947,0.3959,0.39345,0.3959,5700,0.3959,0.39245947959537497,0.3890707686414386,0.003388710953936447,0.002298670200784775
SSVFF,2020-12-02,0.3941,0.3961,0.3876,0.3943,6984,0.3943,0.39183393043089776,0.3885244301327537,0.0033095002981440858,0.002026160012496871
SSVFF,2020-12-01,0.3858,0.3907,0.3858,0.3907,2500,0.3907000000000001,0.3913855541456064,0.3880623845433739,0.003323169602232445,0.0017053249410850671
SSVFF,2020-11-30,0.39,0.4038,0.3865,0.4038,5820,0.4038,0.3915102003538984,0.3878513753068439,0.0036588250470545596,0.0013008637757982084
SSVFF,2020-11-27,0.3802,0.4,0.3802,0.4,14000,0.4000000000000001,0.3892756913273345,0.3865754853313914,0.002700205995943061,0.0007113734579841346
SSVFF,2020-11-27,0.3802,0.4,0.3802,0.4,14000,0.4,0.3873258170232135,0.3855015241579027,0.001824292865310717,0.00021416532349438898
SSVFF,2020-11-25,0.405,0.41213999999999995,0.405,0.41213999999999995,9600,0.41213999999999995,0.3850214201183432,0.38434164609053495,0.0006797740278082219,-0.00018836656195972084
SSVFF,2020-11-24,0.3670000000000001,0.3692,0.3581,0.35859,17824,0.35859,0.3800907692307692,0.3821177777777778,-0.0020270085470085464,-0.0004054017094017204
SSVFF,2020-11-23,0.384,0.4,0.384,0.384,16200,0.384,0.384,0.384,0.0,0.0
