Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-11-16,0.71,0.71,0.6767,0.6890000000000001,189441,0.6890000000000001,0.6963499233030148,0.7100246354059447,-0.01367471210292992,-0.015954082566664123
GSV,2020-11-13,0.68,0.6889,0.68,0.6889,16289,0.6888999999999998,0.6976862729944721,0.7117066062384204,-0.014020333243948356,-0.01652392518259767
GSV,2020-11-12,0.71,0.71,0.6851,0.7089,137383,0.7088999999999998,0.6992837771752852,0.713531134737494,-0.01424735756220874,-0.01714982316726
GSV,2020-11-11,0.67,0.683199,0.67,0.6772,34690,0.6771999999999999,0.6975353730253372,0.7139016255164935,-0.016366252491156308,-0.017875439568522812
GSV,2020-11-10,0.71,0.71,0.6938,0.6985,79161,0.6984999999999999,0.7012327135753985,0.7168377555578129,-0.015605041982414412,-0.01825273633786444
GSV,2020-11-09,0.688,0.705,0.6801,0.687,69449,0.6869999999999999,0.7017295705891073,0.7183047760024379,-0.016575205413330574,-0.018914659926726946
GSV,2020-11-06,0.728,0.73,0.7201,0.7299,37335,0.7299,0.7044076743325813,0.7208091580826329,-0.016401483750051682,-0.01949952355507604
GSV,2020-11-05,0.69,0.7139,0.69,0.7054,81539,0.7054,0.6997727060294143,0.7200818907292436,-0.02030918469982923,-0.020274033506332157
GSV,2020-11-04,0.6936,0.6936,0.68,0.68,24880,0.6800000000000002,0.698749561671126,0.721256441987583,-0.022506880316456982,-0.020265245707957888
GSV,2020-11-03,0.675,0.68,0.675,0.678851,18301,0.678851,0.7021585728840579,0.7245569573465895,-0.022398384462531614,-0.019704837055833112
GSV,2020-11-02,0.685,0.685,0.682,0.682,46926,0.682,0.7063963134084321,0.7282134339343168,-0.02181712052588469,-0.019031450204158484
GSV,2020-10-30,0.7166,0.7166,0.7,0.7099,19599,0.7099000000000001,0.7108320067554198,0.7319105086490622,-0.021078501893642358,-0.01833503262372693
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001000000000002,0.7110014625291325,0.7336713493409871,-0.02266988681185456,-0.017649165306248073
GSV,2020-10-28,0.74,0.74,0.6846,0.6869,268084,0.6869000000000001,0.7129835466253385,0.7363570572882661,-0.023373510662927588,-0.01639398492984645
GSV,2020-10-27,0.66,0.6701,0.6521,0.669,195477,0.6690000000000002,0.7177260096481273,0.7403136218713273,-0.02258761222320005,-0.014649103496576164
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.726585284129605,0.7460187116210335,-0.019433427491428512,-0.012664476314920192
GSV,2020-10-23,0.7143,0.7143,0.705001,0.7097,32111,0.7097000000000001,0.7330916994258969,0.7504362085507161,-0.01734450912481922,-0.010972238520793112
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7373447356851508,0.7536951052347735,-0.016350369549622656,-0.009379170869786586
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7423165058097236,0.7571907136535553,-0.014874207843831644,-0.007636371199827566
GSV,2020-10-20,0.71,0.7119,0.7044,0.7116,31572,0.7116000000000002,0.7489195068660369,0.7612859707458397,-0.012366463879802671,-0.005826912038826546
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7557048717507711,0.7652608484055068,-0.009555976654735732,-0.004192024078582487
GSV,2020-10-16,0.76,0.76,0.73,0.731101,108283,0.7311010000000002,0.7614875757054567,0.7685697162779473,-0.007082140572490681,-0.002851035934544175
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.7670124076519033,0.7715672135801831,-0.004554805928279837,-0.0017932597750575487
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7708419363158857,0.7736165906665978,-0.002774654350712113,-0.0011028732367519764
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7712573792824104,0.7740213579199257,-0.002763978637515208,-0.000684927958261942
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.7750859936973942,0.7759270665535197,-0.0008410728561255576,-0.00016516528844862552
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.776010719824193,0.7764012318778013,-0.000390512053608294,3.811603470607505e-06
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.7760853961558646,0.7764653304280253,-0.00037993427216076464,0.00010239251774033288
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7771918318205672,0.7769825568622675,0.00020927495829969891,0.00022297421521560724
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7776085285152158,0.7771491614112489,0.000459367103966879,0.0002263990294445843
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7759375336998005,0.7763771743241489,-0.0004396406243484252,0.0001681570108140106
GSV,2020-10-02,0.7931,0.8,0.77,0.7759,46030,0.7759000000000005,0.7777625398270369,0.7772153482700809,0.0005471915569560394,0.0003201064196046195
GSV,2020-10-01,0.8,0.8,0.7796,0.7798,57175,0.7798000000000005,0.7781011834319527,0.7773205761316873,0.0007806073002654124,0.0002633351352667646
GSV,2020-09-30,0.7969,0.7969,0.7834,0.7849,22842,0.7849000000000006,0.7777923076923077,0.7771222222222222,0.000670085470085513,0.00013401709401710262
GSV,2020-09-29,0.78,0.7872680000000001,0.7708,0.7765,78889,0.7765000000000005,0.7765,0.7765,0.0,0.0
