Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5076,0.5354043479779408,0.5799860722055782,-0.0445817242276374,-0.04471637962111522
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5041,0.54045968397393,0.5857769579820244,-0.04531727400809449,-0.04475004346948468
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5399,0.5470705356055535,0.5923111146205864,-0.04524057901503287,-0.04460823583483222
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5403,0.5483742693520178,0.5965040037902333,-0.04812973443821544,-0.04445015003978206
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496989999999999,0.5498423183251121,0.6010003240934519,-0.05115800576833995,-0.043530253940173715
REI,2020-11-09,0.54,0.56,0.5218,0.53,222595,0.53,0.549868376202405,0.6051044300209282,-0.055236053818523145,-0.04162331598313218
REI,2020-11-06,0.4875,0.5,0.48200000000000004,0.4965,106601,0.4965,0.5534808082392061,0.6111127844226024,-0.05763197618339644,-0.03822013152428444
REI,2020-11-05,0.4701,0.4964,0.4701,0.4794,113702,0.4794,0.5638409551917889,0.6202818071764106,-0.056440851984621676,-0.03336717035950647
REI,2020-11-04,0.5175,0.5175,0.4301100000000001,0.4789,193771,0.4789,0.5791938561357506,0.6315523517505234,-0.052358495614772786,-0.027598749953227662
REI,2020-11-03,0.5,0.515,0.485,0.5144,140518,0.5143999999999999,0.5974291027058871,0.6437645398905653,-0.04633543718467825,-0.02140881353784138
REI,2020-11-02,0.52,0.52,0.48,0.49,200970,0.49,0.6125253031978665,0.6541137030818104,-0.041588399883943916,-0.015177157626132188
REI,2020-10-30,0.54,0.54,0.506,0.51,114113,0.51,0.6348026310520241,0.6672427993283553,-0.032440168276331234,-0.008574347061679255
REI,2020-10-29,0.56,0.569453,0.552,0.561365,110729,0.5613650000000001,0.6574940185160284,0.6798222232746237,-0.02232820475859532,-0.0026078917580162624
REI,2020-10-28,0.5811,0.61,0.5811,0.5822,124855,0.5822000000000002,0.674972021882579,0.6892988011365937,-0.01432677925401471,0.0023221864921285015
REI,2020-10-27,0.6,0.6099,0.5529999999999999,0.59,1031146,0.5900000000000001,0.6918396622248661,0.6978667052275213,-0.006027043002655108,0.0064844279286643035
REI,2020-10-26,0.72,0.72,0.685,0.6851,49321,0.6851000000000002,0.7103559644475691,0.706496041645723,0.0038599228018461047,0.009612295661494156
REI,2020-10-23,0.7333,0.76,0.73,0.735,89789,0.7350000000000001,0.7149479579834908,0.7082077249773809,0.006740233006109818,0.011050388876406168
REI,2020-10-22,0.7269,0.73,0.691,0.696451,251418,0.696451,0.7113021321623073,0.7060643429755714,0.005237789186735897,0.012127927843980256
REI,2020-10-21,0.69,0.6986,0.6821,0.6940000000000001,29468,0.6940000000000001,0.7140023380099996,0.706833410413617,0.007168927596382545,0.013850462508291346
REI,2020-10-20,0.68,0.69,0.68,0.6845100000000001,67561,0.6845100000000001,0.7176391267390905,0.7078600832467064,0.00977904349238412,0.015520846236268544
REI,2020-10-19,0.6979,0.6999,0.69,0.6999,8273,0.6998999999999999,0.723662604328016,0.7097280899064429,0.01393451442157312,0.01695629692223965
REI,2020-10-16,0.7001,0.721,0.6920000000000001,0.72,69900,0.7199999999999998,0.7279830778422006,0.7105143370989583,0.01746874074324234,0.017711742547406283
REI,2020-10-15,0.71,0.73,0.70501,0.705122,33991,0.7051219999999998,0.7294345465407825,0.7097554840668749,0.019679062473907605,0.017772492998447267
REI,2020-10-14,0.755,0.755,0.72631,0.7440000000000001,79244,0.7440000000000001,0.7338550095481976,0.7101261627922251,0.023728846755972643,0.017295850629582183
REI,2020-10-13,0.7525,0.7699,0.7403,0.7442,32884,0.7441999999999999,0.732010465829688,0.707416255815603,0.024594210014085016,0.015687601597984595
REI,2020-10-12,0.83,0.83,0.762,0.762,125270,0.7619999999999998,0.7297941868896313,0.7044735562808512,0.02532063060878009,0.013460949493959491
REI,2020-10-09,0.85,0.8799,0.8476,0.86,489857,0.8599999999999999,0.7239385845059279,0.6998714407833193,0.02406714372260854,0.010496029215254339
REI,2020-10-08,0.73,0.73,0.71001,0.715,28186,0.7149999999999997,0.6992001453251875,0.6870611560459848,0.01213898927920265,0.0071032505884157885
REI,2020-10-07,0.7006,0.73,0.69,0.71545,14335,0.7154499999999998,0.6963274444752217,0.6848260485296636,0.011501395945558102,0.005844315915719073
REI,2020-10-06,0.715,0.7351,0.715,0.7340000000000001,46440,0.7339999999999999,0.6928506161979892,0.6823761324120367,0.010474483785952504,0.004430045908259315
REI,2020-10-05,0.72,0.73,0.711,0.711,40466,0.7109999999999997,0.6853689100521689,0.6782462230049996,0.0071226870471694514,0.002918936438836017
REI,2020-10-02,0.67,0.7,0.66,0.695,98826,0.6949999999999997,0.6807087118798361,0.6756259208453996,0.005082791034436429,0.001867998786752686
REI,2020-10-01,0.6809,0.715,0.68,0.7051,118605,0.7050999999999997,0.6781102958579881,0.6740759945130316,0.004034301344956526,0.0010643007248317504
REI,2020-09-30,0.69,0.6995,0.6801,0.6902699999999999,40897,0.6902699999999998,0.6732030769230769,0.6715940740740741,0.001609002849002783,0.00032180056980055663
REI,2020-09-29,0.68,0.6909,0.6701,0.6701,23159,0.6700999999999999,0.6701,0.6701,0.0,0.0
