Symbol,Date,Open,High,Low,Close,Volume,NCPCF SMA,NCPCF spanTwelveEMA,NCPCF spanTwntySixEMA,NCPCF_x,NCPCF_y
NCPCF,2021-02-05,0.09,0.0903,0.08612,0.0873,21002,0.0873,0.09542746266591416,0.10287196988727183,-0.007444507221357698,-0.005805736632651015
NCPCF,2021-02-04,0.08275,0.0859,0.08275,0.0859,3620,0.08590000000000003,0.0969051831506258,0.1041177274782536,-0.007212544327627787,-0.00539604398547435
NCPCF,2021-02-03,0.0821,0.0859,0.0821,0.084288,41872,0.084288,0.09890612554164868,0.10557514567651388,-0.0066690201348652,-0.004941918899935987
NCPCF,2021-02-02,0.0916,0.0939,0.083,0.08800000000000001,241000,0.08800000000000001,0.10156396654922116,0.10727811733063497,-0.00571415078141381,-0.004510143591203683
NCPCF,2021-02-01,0.0997,0.0997,0.0937,0.0937,16250,0.0937,0.1040301422854432,0.10882036671708578,-0.0047902244316425785,-0.004209141793651151
NCPCF,2021-01-29,0.0999,0.109,0.0999,0.1083,24847,0.10829999999999998,0.1059083499737056,0.11002999605445266,-0.0041216460807470545,-0.004063871134153294
NCPCF,2021-01-28,0.095,0.1057,0.09300000000000001,0.09300000000000001,74885,0.09300000000000001,0.10547350451437934,0.11016839573880886,-0.004694891224429522,-0.004049427397504853
NCPCF,2021-01-27,0.10478,0.1057,0.10478,0.1057,10000,0.10569999999999996,0.10774141442608468,0.11154186739791357,-0.0038004529718288905,-0.0038880614407736853
NCPCF,2021-01-26,0.111,0.111,0.10830799999999999,0.1109,7300,0.11089999999999996,0.1081125806853728,0.11200921678974664,-0.003896636104373852,-0.003909963558009884
NCPCF,2021-01-25,0.1119,0.1119,0.1051,0.1109,134316,0.11089999999999994,0.1076057771736224,0.11209795413292638,-0.00449217695930397,-0.003913295421418894
NCPCF,2021-01-22,0.1127,0.1127,0.0974,0.1023,15337,0.10229999999999996,0.10700682756882647,0.11219379046356047,-0.005186962894733999,-0.0037685750369476217
NCPCF,2021-01-21,0.1005,0.1005,0.1,0.1,3728,0.09999999999999996,0.10786261439952223,0.11298529370064532,-0.005122679301123104,-0.0034139780725010276
NCPCF,2021-01-20,0.0983,0.102551,0.0981,0.0981,11325,0.09809999999999994,0.1092921806539808,0.11402411719669694,-0.004731936542716142,-0.002986802765345512
NCPCF,2021-01-19,0.1025,0.106,0.1,0.102,303471,0.10199999999999994,0.11132712259106822,0.1152980465724327,-0.003970923981364477,-0.002550519321002854
NCPCF,2021-01-19,0.1025,0.106,0.1,0.102,303471,0.10199999999999994,0.11302296306217152,0.11636189029822733,-0.0033389272360557914,-0.002195418155912448
NCPCF,2021-01-15,0.121,0.121,0.111,0.1155,25890,0.11549999999999995,0.11502713816438452,0.1175108415220855,-0.002483703357700984,-0.0019095408858766088
NCPCF,2021-01-14,0.122,0.122,0.1071,0.1144,11650,0.11439999999999992,0.11494116328518172,0.11767170884385235,-0.002730545558670639,-0.0017660002679205148
NCPCF,2021-01-13,0.1094,0.1094,0.10800000000000001,0.10800000000000001,12300,0.10799999999999993,0.1150395566097602,0.11793344555136055,-0.002893888941600337,-0.0015248639452329872
NCPCF,2021-01-12,0.1122,0.1122,0.10815,0.10815,2100,0.10814999999999993,0.11631947599335295,0.11872812119546935,-0.002408645202116408,-0.0011826076961411463
NCPCF,2021-01-11,0.1236,0.1236,0.11,0.11,40000,0.1099999999999999,0.11780483526487168,0.11957437089110692,-0.0017695356262352469,-0.0008760983196473307
NCPCF,2021-01-08,0.138,0.138,0.1179,0.12205,39700,0.12204999999999992,0.11922389622212108,0.12034032056239545,-0.0011164243402743829,-0.0006527389930003517
NCPCF,2021-01-07,0.1221,0.12300000000000001,0.1174,0.1183,23200,0.11829999999999992,0.11871005917159765,0.1202035462073871,-0.0014934870357894705,-0.0005368176561818473
NCPCF,2021-01-06,0.1111,0.1111,0.1009,0.1011,44333,0.10109999999999993,0.1187846153846154,0.12035582990397807,-0.0015712145193626792,-0.000297650311279945
NCPCF,2021-01-05,0.1135,0.127,0.1128,0.1231,48546,0.12309999999999993,0.122,0.12189629629629632,0.00010370370370370308,2.0740740740735065e-05
NCPCF,2021-01-04,0.1151,0.1218,0.1151,0.1218,18825,0.12179999999999995,0.1218,0.1218,0.0,0.0
