Symbol,Date,Open,High,Low,Close,Volume,LXRX SMA,LXRX spanTwelveEMA,LXRX spanTwntySixEMA,LXRX_x,LXRX_y
LXRX,2020-11-09,1.03,1.14,1.03,1.14,241796,1.14,1.1847366054324155,1.2867285244809468,-0.10199191904853122,-0.08635287940105968
LXRX,2020-11-06,1.11,1.1245,1.069,1.09,107673,1.09,1.192870533692855,1.2984668064394227,-0.10559627274656802,-0.0824431194891918
LXRX,2020-11-05,1.11,1.13,1.08,1.1,50088,1.1000000000000003,1.2115742670915557,1.3151441509545765,-0.10356988386302103,-0.0766548311748478
LXRX,2020-11-04,1.1,1.13,1.1,1.11,37729,1.1100000000000003,1.231860497471838,1.3323556830309429,-0.10049518555910453,-0.06992606800280454
LXRX,2020-11-03,1.06,1.11,1.06,1.1001,165520,1.1001000000000003,1.254016951557627,1.350144137673418,-0.09612718611579107,-0.06228378861372942
LXRX,2020-11-02,1.09,1.09,1.05,1.075,109870,1.0750000000000004,1.2820018518408318,1.370147668687291,-0.0881458168464595,-0.053822939238214
LXRX,2020-10-30,1.15,1.16,1.125,1.13,84792,1.13,1.3196385521755285,1.3937594821822743,-0.07412093000674602,-0.045242219836152675
LXRX,2020-10-29,1.25,1.25,1.16,1.2,200545,1.2000000000000002,1.3541182889347156,1.414860240756857,-0.06074195182214104,-0.038022542293504394
LXRX,2020-10-28,1.3,1.3,1.26,1.27,39140,1.2700000000000002,1.382139796013755,1.4320490600174054,-0.049909264003650484,-0.032342689911345174
LXRX,2020-10-27,1.33,1.33,1.31,1.325,22708,1.3250000000000002,1.4025288498344377,1.445012984818798,-0.042484134984360544,-0.027951046388268848
LXRX,2020-10-26,1.32,1.3499,1.32,1.33,28501,1.3300000000000003,1.41662500434979,1.454614023604302,-0.037989019254512035,-0.02431777423924598
LXRX,2020-10-23,1.37,1.375,1.35,1.365,37852,1.3650000000000002,1.4323750051406607,1.464583145492646,-0.03220814035198538,-0.020899962985429524
LXRX,2020-10-22,1.4,1.4,1.36,1.36,39825,1.3600000000000003,1.4446250060753263,1.4725497971320578,-0.027924791056731516,-0.01807291864379061
LXRX,2020-10-21,1.39,1.41,1.39,1.4,33549,1.4000000000000006,1.4600113708162947,1.4815537809026222,-0.021542410086327516,-0.015609950540555383
LXRX,2020-10-20,1.42,1.4343,1.405,1.41,77355,1.4100000000000006,1.4709225291465302,1.4880780833748322,-0.01715555422830195,-0.014126835654112347
LXRX,2020-10-19,1.49,1.5,1.45,1.455,50923,1.4550000000000007,1.4819993526277175,1.4943243300448188,-0.012324977417101255,-0.013369656010564945
LXRX,2020-10-16,1.5,1.51,1.49,1.51,16777,1.510000000000001,1.4869083258327571,1.4974702764484042,-0.010561950615647131,-0.013630825658930867
LXRX,2020-10-15,1.46,1.46,1.43,1.455,49365,1.4550000000000007,1.4827098396205312,1.4964678985642763,-0.013758058943745377,-0.0143980444197518
LXRX,2020-10-14,1.46,1.48,1.44,1.44,69701,1.4400000000000004,1.4877479922788095,1.4997853304494186,-0.012037338170609145,-0.014558040788753461
LXRX,2020-10-13,1.49,1.5075,1.48,1.495,19107,1.4950000000000006,1.4964294454204112,1.5045681568853722,-0.008138711464960924,-0.015188216443289538
LXRX,2020-10-12,1.57,1.57,1.52,1.525,24828,1.5250000000000004,1.4966893445877587,1.5053336094362018,-0.00864426484844305,-0.01695059268787169
LXRX,2020-10-09,1.57,1.59,1.55,1.57,44436,1.5700000000000007,1.491541952694624,1.5037602981910982,-0.012218345496474159,-0.019027174647728847
LXRX,2020-10-08,1.51,1.53,1.5,1.525,54962,1.5250000000000006,1.4772768531845557,1.4984611220463857,-0.021184268861830224,-0.020729381935542517
LXRX,2020-10-07,1.45,1.47,1.45,1.455,51813,1.4550000000000003,1.4685999173999291,1.4963380118100966,-0.027738094410167502,-0.020615660203970647
LXRX,2020-10-06,1.45,1.45,1.42,1.425,64192,1.4250000000000007,1.4710726296544618,1.4996450527549043,-0.0285724231004425,-0.01883505165242143
LXRX,2020-10-05,1.46,1.48,1.43,1.4518,67974,1.4518000000000006,1.4794494714098183,1.505616656975297,-0.026167185565478368,-0.016400708790416163
LXRX,2020-10-02,1.43,1.43,1.4027,1.415,60522,1.4150000000000005,1.4844766480297853,1.5099219895333205,-0.025445341503535168,-0.013959089596650556
LXRX,2020-10-01,1.46,1.4633,1.4304,1.45,33632,1.4500000000000002,1.4971087658533826,1.517515748695986,-0.02040698284260345,-0.011087526619929402
LXRX,2020-09-30,1.47,1.48,1.45,1.45,47964,1.4500000000000004,1.505673996008543,1.522917008591665,-0.017243012583121997,-0.00875766256426089
LXRX,2020-09-29,1.55,1.55,1.5,1.5,45129,1.5000000000000002,1.515796540737369,1.528750369278998,-0.012953828541629077,-0.006636325059545612
LXRX,2020-09-28,1.65,1.665,1.5,1.505,334096,1.505,1.5186686390532542,1.5310503988213178,-0.01238175976806355,-0.005056949189024746
LXRX,2020-09-25,1.44,1.4588,1.44,1.445,26047,1.4450000000000005,1.521153846153846,1.5331344307270232,-0.011980584573177078,-0.003225746544265045
LXRX,2020-09-24,1.54,1.54,1.47,1.48,213785,1.4800000000000002,1.535,1.540185185185185,-0.0051851851851851824,-0.0010370370370370364
LXRX,2020-09-23,1.54,1.555,1.5273,1.545,44123,1.5450000000000004,1.545,1.545,0.0,0.0
LXRX,2020-09-22,1.58,1.585,1.53,1.545,94116,1.5450000000000004,1.545,1.545,0.0,0.0
