Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-11-09,2.2,2.29,2.18,2.23,64604,2.23,2.2569328385889382,2.5517702431637947,-0.2948374045748574,-0.3353198606870127
PIXY,2020-11-06,2.1699,2.1752,2.13,2.13,31455,2.1299999999999994,2.261829718332381,2.5775118626168987,-0.3156821442845179,-0.3454404747150517
PIXY,2020-11-05,2.13,2.19,2.1243,2.19,28566,2.1899999999999995,2.285798758029177,2.6133128116262507,-0.3275140535970733,-0.3528800573226851
PIXY,2020-11-04,2.14,2.18,2.1267,2.13,19819,2.1299999999999994,2.3032167140344826,2.6471778365563505,-0.34396112252186795,-0.3592215582540879
PIXY,2020-11-03,2.17,2.26,2.17,2.22,55162,2.22,2.3347106620407523,2.688552063480859,-0.35384140144010656,-0.3630366671871429
PIXY,2020-11-02,2.11,2.14,2.08,2.1301,113160,2.130099999999999,2.3555671460481618,2.726036228559328,-0.3704690825111657,-0.365335483623902
PIXY,2020-10-30,2.21,2.23,2.133,2.23,52527,2.229999999999999,2.396561172602373,2.773711126844074,-0.37714995424170095,-0.36405208390208593
PIXY,2020-10-29,2.142,2.142,2.02,2.08,79928,2.0799999999999987,2.426845022166441,2.8172080169916005,-0.3903629948251592,-0.3607776163171822
PIXY,2020-10-28,2.22,2.22,2.11,2.17,98720,2.1699999999999977,2.4899077534694305,2.8761846583509283,-0.3862769048814978,-0.3533812716901878
PIXY,2020-10-27,2.29,2.29,2.22,2.24,19458,2.2399999999999984,2.5480727995547814,2.9326794310190025,-0.3846066314642211,-0.34515736339236025
PIXY,2020-10-26,2.31,2.34,2.23,2.34,138819,2.339999999999998,2.604086035837469,2.988093785500523,-0.38400774966305373,-0.33529504637439506
PIXY,2020-10-23,2.38,2.38,2.323,2.34,34423,2.339999999999998,2.6521016787170093,3.0399412883405645,-0.3878396096235552,-0.3231168705522303
PIXY,2020-10-22,2.35,2.38,2.325,2.36,31178,2.3599999999999977,2.7088474384837387,3.09593659140781,-0.3870891529240712,-0.3069361857843991
PIXY,2020-10-21,2.3553,2.41,2.315,2.315,169025,2.3149999999999973,2.772274245480782,3.154811518720434,-0.3825372732396528,-0.286897943999481
PIXY,2020-10-20,2.42,2.42,2.31,2.34,211742,2.3399999999999976,2.855415017386379,3.2219964402180694,-0.3665814228316906,-0.26298811168943814
PIXY,2020-10-19,2.58,2.59,2.5201,2.525,105103,2.5249999999999977,2.949126838729357,3.292556155435515,-0.3434293167061577,-0.23708978390387497
PIXY,2020-10-16,2.58,2.5978,2.5,2.51,397645,2.5099999999999976,3.026240809407422,3.3539606478703563,-0.32771983846293384,-0.2105049007033043
PIXY,2020-10-15,2.79,3.0,2.66,2.66,2531821,2.6599999999999984,3.1201027747542263,3.4214774996999844,-0.30137472494575857,-0.1812011662633968
PIXY,2020-10-14,2.65,2.6794,2.61,2.6616,85123,2.6615999999999977,3.20375782470954,3.4823956996759837,-0.27863787496644354,-0.15115777659280646
PIXY,2020-10-13,2.63,2.63,2.54,2.5879,120972,2.5878999999999976,3.3023319746567283,3.548059355650062,-0.24572738099333336,-0.1192877519993972
PIXY,2020-10-12,2.84,2.85,2.73,2.74,179354,2.739999999999998,3.4322286973215888,3.6248721041020673,-0.19264340678047853,-0.08767784475091306
PIXY,2020-10-09,2.69,2.79,2.68,2.745,844941,2.744999999999997,3.5580884604709686,3.695661872430233,-0.1375734119592642,-0.06143645424352167
PIXY,2020-10-08,3.58,3.6,3.55,3.56,94707,3.5599999999999983,3.7059227260111447,3.771714822224652,-0.06579209621350701,-0.04240221481458604
PIXY,2020-10-07,3.63,3.64,3.55,3.56,18494,3.5599999999999974,3.732454130740444,3.7886520080026234,-0.056197877262180285,-0.03655474446485568
PIXY,2020-10-06,3.66,3.74,3.64,3.6794,10009,3.679399999999997,3.7638094272387064,3.8069441686428336,-0.04313474140412765,-0.03164396126552475
PIXY,2020-10-05,3.72,3.7293,3.65,3.65,6293,3.649999999999997,3.7791565958275624,3.817147702134261,-0.037991106306698434,-0.028771266230874136
PIXY,2020-10-02,3.87,3.87,3.7744,3.78,34001,3.779999999999997,3.802639613250755,3.830519518305002,-0.0278799050542462,-0.026466306211918058
PIXY,2020-10-01,3.83,3.85,3.81,3.83,8566,3.8299999999999983,3.806755906569075,3.8345610797694016,-0.027805173200326827,-0.02611290650133591
PIXY,2020-09-30,3.91,3.945,3.8364,3.89,21338,3.8899999999999983,3.802529707763452,3.8349259661509536,-0.03239625838750193,-0.02568983982658818
PIXY,2020-09-29,3.73,3.8,3.73,3.76,6532,3.7599999999999976,3.7866260182658977,3.8305200434430295,-0.043894025177132256,-0.024013235186359852
PIXY,2020-09-28,3.68,3.76,3.66,3.6923,23909,3.6922999999999977,3.791467112496061,3.836161646918472,-0.044694534422410996,-0.01904303768866686
PIXY,2020-09-25,3.72,3.735,3.61,3.65,15976,3.649999999999998,3.8094974965862543,3.8476705786719503,-0.03817308208569603,-0.012630163505230819
PIXY,2020-09-24,3.61,3.7139,3.58,3.65,38197,3.649999999999998,3.8384970414201183,3.8634842249657058,-0.02498718354558793,-0.006244433860114517
PIXY,2020-09-23,3.86,3.86,3.77,3.7901,22810,3.7900999999999976,3.872769230769231,3.8805629629629625,-0.007793732193731806,-0.0015587464387462726
PIXY,2020-09-22,3.97,3.97,3.8788,3.8878,25760,3.8877999999999977,3.8878,3.8878,0.0,0.0
