Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-11-09,0.35,0.3597,0.35,0.3596,149534,0.3596,0.3426620001127686,0.35365415909741,-0.010992158984641398,-0.016005615817606955
DNN,2020-11-06,0.35,0.35,0.34,0.3468,127564,0.34679999999999994,0.33958236376963563,0.35317849182520283,-0.013596128055567204,-0.017258980025848344
DNN,2020-11-05,0.33399999999999996,0.34,0.33,0.3395,116943,0.3394999999999999,0.33827006627320577,0.35368877117121905,-0.015418704898013282,-0.01817469301841863
DNN,2020-11-04,0.345,0.345,0.3323,0.33299999999999996,125587,0.33299999999999985,0.3380464419592432,0.35482387286491657,-0.01677743090567341,-0.018863690048519965
DNN,2020-11-03,0.34,0.3405,0.3397,0.33975,29639,0.3397499999999999,0.3389639768609237,0.3565697826941099,-0.01760580583318616,-0.019385254834231615
DNN,2020-11-02,0.34,0.3499,0.34,0.3419,145418,0.3418999999999999,0.3388210635629098,0.3579153653096387,-0.01909430174672888,-0.019830117084492976
DNN,2020-10-30,0.3227,0.3295,0.3227,0.3295,116110,0.3294999999999999,0.3382612569379844,0.3591965945344098,-0.02093533759642541,-0.020014070918934
DNN,2020-10-29,0.316,0.32,0.3103,0.319,28326,0.31899999999999984,0.3398542127448906,0.36157232209716256,-0.02171810935227197,-0.019783754249561157
DNN,2020-10-28,0.3315,0.3315,0.3202,0.322848,159784,0.32284799999999986,0.3436458877894162,0.3649781078649356,-0.02133222007551938,-0.01930016547388345
DNN,2020-10-27,0.32,0.3249,0.32,0.321201,93755,0.32120099999999985,0.34742732193294645,0.3683485164941304,-0.02092119456118396,-0.018792151823474452
DNN,2020-10-26,0.33,0.3354,0.325,0.327,344610,0.3269999999999998,0.3521957441025731,0.3721203178136608,-0.019924573711087745,-0.018259891139047073
DNN,2020-10-23,0.3497,0.3497,0.34299999999999997,0.3476,53481,0.34759999999999985,0.3567767884848591,0.37572994323875375,-0.01895315475389464,-0.017843720496036917
DNN,2020-10-22,0.3496,0.3539,0.342,0.349,131735,0.3489999999999999,0.35844529548210624,0.3779803386978541,-0.01953504321574784,-0.017566361931572485
DNN,2020-10-21,0.35700000000000004,0.35700000000000004,0.35,0.3537,78456,0.3536999999999999,0.36016262193339826,0.3802987657936824,-0.02013614386028417,-0.017074191610528644
DNN,2020-10-20,0.3481,0.3499,0.345,0.3451,55860,0.34509999999999985,0.36133764410310704,0.38242666705717693,-0.02108902295407,-0.016308703548089776
DNN,2020-10-19,0.35,0.3543,0.34051,0.34544899999999995,404201,0.34544899999999984,0.36428994303094464,0.3854128004217512,-0.02112285739080655,-0.015113623696594747
DNN,2020-10-16,0.3411,0.349,0.3318,0.3378,567794,0.3377999999999998,0.367715569036571,0.3886099044554913,-0.020894335418920332,-0.013611315273041796
DNN,2020-10-15,0.35,0.35,0.34,0.34105,708753,0.34104999999999985,0.3731547634068567,0.3926746968119306,-0.019519933405073964,-0.011790560236572163
DNN,2020-10-14,0.3425,0.344,0.3356,0.33689,690001,0.33688999999999986,0.3789919931171942,0.39680467255688506,-0.017812679439690837,-0.009858216944446725
DNN,2020-10-13,0.35,0.3517,0.3411,0.3418,392455,0.34179999999999977,0.3866469009566841,0.4015978463614359,-0.014950945404751781,-0.007869601320635697
DNN,2020-10-12,0.3551,0.3595,0.35,0.35,741517,0.34999999999999976,0.3948008829488085,0.4063816740703508,-0.011580791121542313,-0.006099265299606662
DNN,2020-10-09,0.3701,0.3771,0.37005,0.37240100000000004,639472,0.3724009999999999,0.40294649803040994,0.4108922079959788,-0.007945709965568816,-0.004728883844122749
DNN,2020-10-08,0.38,0.3898,0.36,0.3787,4499253,0.37869999999999976,0.40850022494503,0.4139715046356571,-0.005471279690627162,-0.003924677313761219
DNN,2020-10-07,0.4198,0.42100000000000004,0.41,0.4186,46804,0.4185999999999998,0.4139184476623081,0.4167932250065097,-0.002874777344201607,-0.0035380267195447607
DNN,2020-10-06,0.4294,0.43,0.42200000000000004,0.4238,130600,0.4237999999999998,0.4130672563281823,0.4166486830070305,-0.0035814266788481985,-0.0037038390633805486
DNN,2020-10-05,0.42,0.4245,0.4101,0.4102,84915,0.41019999999999984,0.4111158483878518,0.4160765776475929,-0.00496072925974117,-0.003734442159513636
DNN,2020-10-02,0.4,0.401,0.3911,0.3971,122848,0.3970999999999999,0.4112823662765521,0.4165467038594004,-0.005264337582848278,-0.0034278703844567663
DNN,2020-10-01,0.426,0.426,0.41,0.4121,77539,0.4120999999999999,0.4138609783268344,0.4181024401681524,-0.004241461841318017,-0.002968753584858888
DNN,2020-09-30,0.41,0.4109,0.395,0.3993,331595,0.3992999999999999,0.4141811562044406,0.4185826353816046,-0.0044014791771639925,-0.002650576520744106
DNN,2020-09-29,0.4236,0.425,0.4191,0.42,59840,0.4199999999999999,0.4168868209688844,0.42012524621213304,-0.0032384252432486327,-0.002212850856639134
DNN,2020-09-28,0.42,0.4344,0.4068,0.4181,84202,0.4181,0.4163207884177724,0.4201352659091037,-0.003814477491331236,-0.001956457259986759
