Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-11-09,0.688,0.705,0.6801,0.687,69449,0.687,0.701608367903158,0.7173184756064106,-0.01571010770325265,-0.01784817170860818
GSV,2020-11-06,0.728,0.73,0.7201,0.7299,37335,0.7299,0.7042644347946412,0.7197439536549235,-0.015479518860282315,-0.018382687709947058
GSV,2020-11-05,0.69,0.7139,0.69,0.7054,81539,0.7054,0.6996034229391214,0.7189314699473173,-0.019328047008195903,-0.019108479922363242
GSV,2020-11-04,0.6936,0.6936,0.68,0.68,24880,0.6800000000000002,0.6985494998371434,0.7200139875431026,-0.02146448770595921,-0.019053588150905076
GSV,2020-11-03,0.675,0.68,0.675,0.678851,18301,0.678851,0.7019221361711695,0.7232151065465509,-0.02129297037538136,-0.018450863262141542
GSV,2020-11-02,0.685,0.685,0.682,0.682,46926,0.682,0.7061168882022912,0.7267642350702751,-0.02064734686798375,-0.01774033648383159
GSV,2020-10-30,0.7166,0.7166,0.7,0.7099,19599,0.7099000000000001,0.7105017769663442,0.7303453738758969,-0.01984359690955273,-0.017013583887793518
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001000000000002,0.7106111909602251,0.7319810037859686,-0.021369812825743684,-0.01630608063235371
GSV,2020-10-28,0.74,0.74,0.6846,0.6869,268084,0.6869000000000001,0.7125223165893568,0.7345314840888462,-0.02200916749948933,-0.015040147584006245
GSV,2020-10-27,0.66,0.6701,0.6521,0.669,195477,0.6690000000000002,0.7171809196056035,0.7383420028159537,-0.021161083210350262,-0.013297892605135472
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.7259410868066223,0.74388936304123,-0.01794827623460771,-0.011332094953831773
GSV,2020-10-23,0.7143,0.7143,0.705001,0.7097,32111,0.7097000000000001,0.7323303753169172,0.7481365120845284,-0.015806136767611112,-0.00967804963363779
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7364449890109022,0.7512114330512906,-0.014766444040388403,-0.008146027850144457
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7412531688310662,0.7545083476953938,-0.013255178864327588,-0.0064909238025834684
