Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.991,2.9081290160489086,2.9502466869794923,-0.04211767093058372,-0.04825857428034946
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.815,2.893061564421437,2.946986421937852,-0.05392485751641418,-0.04979380011779089
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.9500000000000006,2.907254576134426,2.9575453356928803,-0.050290759558453864,-0.048761035768134835
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.95,2.89948268088614,2.9581489625483104,-0.058666281662170576,-0.04837860482055496
ABUS,2020-11-03,2.76,2.81,2.76,2.795,46357,2.795,2.8902977137745287,2.9588008795521747,-0.06850316577764648,-0.045806685610151054
ABUS,2020-11-02,2.84,2.85,2.78,2.8,86410,2.8,2.907624570824443,2.9719049499163486,-0.06428037909190598,-0.04013256556827731
ABUS,2020-10-30,2.92,2.94,2.84,2.875,49405,2.875,2.9271926746107058,2.9856573459096567,-0.05846467129895139,-0.034095612187370256
ABUS,2020-10-29,2.92,2.95,2.86,2.87,83384,2.87,2.9366822518126523,2.99450993358243,-0.0578276817697776,-0.02800334740947508
ABUS,2020-10-28,2.85,2.935,2.78,2.83,157609,2.83,2.9488062975967706,3.0044707282690237,-0.055664430672253566,-0.02054726381939945
ABUS,2020-10-27,2.82,2.89,2.78,2.87,71293,2.87,2.9704074426143654,3.0184283865305463,-0.0480209439161805,-0.01176797210618603
ABUS,2020-10-26,2.85,2.9210000000000003,2.84,2.905,41148,2.905,2.9886633412715233,3.0303026574529897,-0.04163931618146677,-0.0027047291536873
ABUS,2020-10-23,2.88,2.9,2.81,2.83,123890,2.8300000000000005,3.0038748578663457,3.0403268700492285,-0.03645201218288285,0.007028917603257457
ABUS,2020-10-22,2.79,2.8924,2.7899,2.87,130482,2.870000000000001,3.0354884683874994,3.0571530196531667,-0.021664551265667242,0.017899150049792534
ABUS,2020-10-21,2.89,2.92,2.84,2.85,117322,2.8500000000000005,3.0655772808215898,3.07212526122542,-0.006547980403829534,0.027790075378657478
ABUS,2020-10-20,3.02,3.05,2.96,2.96,81381,2.9600000000000004,3.104773150061879,3.0898952821234533,0.014877867938425824,0.03637458932427945
ABUS,2020-10-19,3.08,3.1,3.02,3.035,150340,3.035000000000001,3.1310955409822214,3.1002869046933297,0.0308086362888913,0.041748769670742855
ABUS,2020-10-16,3.08,3.13,3.08,3.115,59693,3.115000000000001,3.148567457524443,3.105509857068796,0.04305760045564711,0.044483803016205636
ABUS,2020-10-15,3.1,3.134,3.04,3.105,119125,3.1050000000000004,3.1546706316197968,3.1047506456342995,0.04991998598549685,0.04484035365634527
ABUS,2020-10-14,3.22,3.32,3.2,3.21,134358,3.2100000000000004,3.1637016555506685,3.1047306972850444,0.0589709582656246,0.04357044557405726
ABUS,2020-10-13,3.16,3.31,3.16,3.3015,203882,3.3015,3.1552837747416986,3.0963091530678475,0.05897462167385159,0.03972031740116553
ABUS,2020-10-12,3.16,3.21,3.1,3.135,117809,3.135,3.128699006512917,3.079893885313276,0.04880512119964209,0.03490674133299412
ABUS,2020-10-09,3.16,3.23,3.12,3.15,104990,3.1500000000000004,3.1275533713334482,3.0754853961383377,0.05206797519511008,0.031432146366332354
ABUS,2020-10-08,3.39,3.44,3.27,3.325,279502,3.3250000000000006,3.123472166121348,3.0695242278294046,0.053947938291942776,0.02627318915913781
ABUS,2020-10-07,3.1,3.22,3.09,3.185,117275,3.1850000000000005,3.086830741779774,3.0490861660557567,0.03774457572401735,0.01935450187593645
ABUS,2020-10-06,3.26,3.3,3.16,3.2082,183186,3.2082,3.068981785739733,3.0382130593402166,0.030768726399515774,0.014756983413916224
ABUS,2020-10-05,3.04,3.0687,3.01,3.05,89270,3.0500000000000003,3.0436693831469572,3.0246141040874344,0.019055279059522427,0.010754047667516222
ABUS,2020-10-02,3.0,3.13,2.97,3.07,218066,3.0700000000000003,3.0425183619009486,3.0225832324144286,0.019935129486519543,0.00867873981951456
ABUS,2020-10-01,3.17,3.17,3.07,3.0984,99849,3.0984000000000003,3.0375217004283934,3.018789891007584,0.018731809420810208,0.005864642402763203
ABUS,2020-09-30,3.17,3.2,3.12,3.141,97948,3.141,3.026452918688102,3.0124210822881903,0.014031836399911679,0.002647850648251673
ABUS,2020-09-29,3.01,3.07,2.95,3.05,83929,3.05,3.0056261766313934,3.002134768871245,0.0034914077601482236,-0.00019814578966332902
ABUS,2020-09-28,3.12,3.13,2.99,3.0,119404,3.0,2.997558208746192,2.9983055503809446,-0.0007473416347529849,-0.0011205341771162174
ABUS,2020-09-25,2.93,3.09,2.93,3.06,175143,3.0600000000000005,2.9971142467000447,2.9981699944114206,-0.0010557477113755098,-0.0012138323127071366
ABUS,2020-09-24,2.89,2.93,2.85,2.89,216759,2.890000000000001,2.9856804733727813,2.9932235939643346,-0.007543120591553709,-0.0012533534630399324
ABUS,2020-09-23,3.01,3.0543,2.99,3.02,58595,3.0200000000000014,3.0030769230769234,3.0014814814814814,0.0015954415954415602,0.00031908831908840086
ABUS,2020-09-22,3.03,3.0666,2.98,3.0,164395,3.0000000000000013,3.0,3.0,0.0,0.0
