Symbol,Date,Open,High,Low,Close,Volume,OCX SMA,OCX spanTwelveEMA,OCX spanTwntySixEMA,OCX_x,OCX_y
OCX,2020-07-17,1.45,1.48,1.4,1.41,135643,1.41,1.41,1.41,0.0,0.0
OCX,2020-07-16,1.3,1.32,1.28,1.306,76345,1.3060000000000005,1.3940000000000001,1.4022962962962964,-0.008296296296296468,-0.0016592592592592937
OCX,2020-07-15,1.28,1.28,1.25,1.26,24463,1.2600000000000002,1.3733846153846152,1.391755829903978,-0.01837121451936285,-0.005001650311280005
OCX,2020-07-14,1.26,1.27,1.22,1.23,123369,1.2300000000000002,1.3513254437869822,1.3797739165777576,-0.02844847279077545,-0.009691014807179096
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,1.2825000000000002,1.3407369139736005,1.3725684412757015,-0.031831527302101266,-0.014119117306163529
OCX,2020-07-10,1.31,1.32,1.28,1.29,135718,1.2900000000000005,1.3329312349007387,1.3664522604404643,-0.0335210255397258,-0.017999498952875986
OCX,2020-07-09,1.3,1.37,1.2819,1.34,189205,1.3400000000000003,1.3340187372237022,1.3644928337411708,-0.0304740965174688,-0.02049441846579455
OCX,2020-07-08,1.28,1.3,1.24,1.265,113661,1.2650000000000003,1.3234004699585171,1.3571229942047878,-0.03372252424627065,-0.02314003962188977
OCX,2020-07-07,1.33,1.35,1.3,1.33,186683,1.3300000000000007,1.3244157822725915,1.3551138835229517,-0.030698101250359988,-0.024651651947583814
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299000000000008,1.3406441234614237,1.360653595854585,-0.020009472393160976,-0.023723216036699246
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,1.4299000000000008,1.3543757967750512,1.3657829591246156,-0.011407162349564626,-0.021260005299272324
OCX,2020-07-02,1.7,1.7,1.65,1.6680000000000001,122412,1.6680000000000008,1.4026256741942742,1.3881694065968664,0.01445626759740759,-0.014116750719936342
OCX,2020-07-01,1.76,1.8,1.702,1.73,482668,1.7300000000000009,1.452990955087463,1.4134901912933948,0.03950076379406786,-0.003393247817135502
OCX,2020-06-30,1.6,1.83,1.55,1.78,1807321,1.7800000000000007,1.5033000389201607,1.4406390660124029,0.06266097290775807,0.009817596327843214
OCX,2020-06-29,3.37,3.42,3.09,3.33,105151,3.3300000000000014,1.7843308021632132,1.5805917277892616,0.20373907437395133,0.04860189193706484
OCX,2020-06-26,3.49,3.49,3.3,3.39,54181,3.390000000000001,2.031356832599642,1.7146219701752419,0.3167348624243997,0.10222848603453182
OCX,2020-06-25,3.29,3.29,3.18,3.22,59464,3.220000000000001,2.2142250121996967,1.826131453865965,0.38809355833373216,0.1594015004943719
OCX,2020-06-24,3.16,3.34,3.15,3.165,50628,3.1650000000000014,2.3604980872458974,1.925306901727745,0.4351911855181521,0.21455943749912795
OCX,2020-06-23,3.25,3.36,3.18,3.2,63964,3.200000000000002,2.4896522276696054,2.019728612710875,0.4699236149587303,0.2656322729910484
OCX,2020-06-22,3.17,3.3,3.13,3.185,153598,3.1850000000000014,2.596628808028128,2.106045011769329,0.4905837962587989,0.31062257764459855
OCX,2020-06-19,2.78,3.12,2.77,3.09,266093,3.090000000000001,2.6725320683314933,2.1789305664530825,0.4936015018784104,0.34721836249136095
OCX,2020-06-18,2.37,2.53,2.37,2.505,41462,2.505000000000001,2.646757903972801,2.2030838578269285,0.44367404614587297,0.3665094992222634
OCX,2020-06-17,2.53,2.54,2.5,2.51,9058,2.5100000000000007,2.6257182264385244,2.2258183868767856,0.3998998395617388,0.37318756729015845
OCX,2020-06-16,2.48,2.53,2.48,2.505,40657,2.505000000000001,2.6071461916018284,2.246498506367394,0.3606476852344343,0.37067959087901364
OCX,2020-06-15,2.48,2.48,2.29,2.2906,69764,2.2906000000000004,2.558446777509239,2.249765283673513,0.3086814938357261,0.3582799714703561
OCX,2020-06-12,2.37,2.47,2.35,2.45,32443,2.4500000000000006,2.5417626578924333,2.2645974848828825,0.2771651730095508,0.3420570117781951
OCX,2020-06-11,2.45,2.47,2.3501,2.4197,25455,2.4197000000000006,2.522983787447444,2.276086560076743,0.24689722737070066,0.3230250548966962
OCX,2020-06-10,2.59,2.6399,2.54,2.5431,36095,2.5431000000000004,2.526078589378606,2.295865333404392,0.2302132559742143,0.3044626951121998
OCX,2020-06-09,2.6,2.62,2.5401,2.57,34290,2.5700000000000003,2.532835729474205,2.3161716050040666,0.2166641244701384,0.2869029809837875
OCX,2020-06-08,2.65,2.65,2.59,2.63,50171,2.6300000000000003,2.5477840787858654,2.3394181527815427,0.2083659260043227,0.27119556998789457
OCX,2020-06-05,2.66,2.68,2.6237,2.6630000000000003,45108,2.6630000000000007,2.565509605126502,2.363387178501429,0.20212242662507274,0.2573809413153302
OCX,2020-06-04,2.7,2.71,2.65,2.68,7241,2.680000000000001,2.5831235120301166,2.3868399800939155,0.19628353193620152,0.24516145943950446
