Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-10-22,4.18,4.26,4.06,4.12,2200418,4.12,3.4549909504590426,3.192700980881481,0.2622899695775613,0.13783829688341964
RIOT,2020-10-21,3.93,4.06,3.8,4.02,4799367,4.0200000000000005,3.334080214178869,3.1185170593519995,0.21556315482686905,0.1067253787098841
RIOT,2020-10-20,3.45,3.72,3.41,3.6689,3341018,3.6689000000000007,3.2093675258477536,3.04639842410016,0.16296910174759427,0.07951593468063775
RIOT,2020-10-19,3.32,3.44,3.26,3.3653,1587757,3.3653000000000004,3.1258161669109823,2.9965982980281716,0.12921786888280984,0.058652642913898725
RIOT,2020-10-16,3.37,3.37,3.25,3.3167,660746,3.3167000000000004,3.082273651803888,2.9671021618704256,0.11517148993346192,0.041011336421670715
RIOT,2020-10-15,3.1758,3.2352,3.0757,3.195,517524,3.1950000000000003,3.0396506794045948,2.93913433482006,0.1005163445845354,0.022471298043722797
RIOT,2020-10-14,3.33,3.49,3.32,3.48,761475,3.4800000000000013,3.0114053483872487,2.9186650816056634,0.09274026678158488,0.002960036408519757
RIOT,2020-10-13,3.46,3.47,3.22,3.31,1469632,3.3100000000000014,2.926206320821294,2.8737582881341166,0.05244803268717702,-0.019485021184746633
RIOT,2020-10-12,3.18,3.37,3.16,3.37,2352563,3.370000000000001,2.8564256518797113,2.8388589511848465,0.017566700694864323,-0.037468284652727654
RIOT,2020-10-09,3.15,3.15,3.03,3.0660000000000003,1390311,3.0660000000000016,2.763048497676022,2.7963676672796343,-0.033319169603612135,-0.051227030989625756
RIOT,2020-10-08,2.77,2.83,2.725,2.75,973266,2.7500000000000013,2.70796640634439,2.774797080662005,-0.06683067431761502,-0.05570399633612916
RIOT,2020-10-07,2.57,2.63,2.5473,2.59,322261,2.5900000000000016,2.7003239347706427,2.7767808471149653,-0.07645691234432261,-0.05292232684075769
RIOT,2020-10-06,2.66,2.67,2.6,2.6454,221653,2.645400000000002,2.7203828320016683,2.7917233148841625,-0.07134048288249417,-0.04703868046486646
RIOT,2020-10-05,2.63,2.65,2.57,2.6172,281007,2.617200000000002,2.7340160741837902,2.8034291800748954,-0.06941310589110561,-0.04096322986045953
RIOT,2020-10-02,2.53,2.61,2.5,2.585,646365,2.585000000000003,2.7552553603990244,2.8183275144808877,-0.06307215408186284,-0.03385076085279811
RIOT,2020-10-01,2.71,2.74,2.6819,2.72,253742,2.720000000000004,2.7862108804715744,2.8369937156393585,-0.05078283516778415,-0.02654541254553181
RIOT,2020-09-30,2.73,2.7567,2.675,2.74,166000,2.740000000000004,2.7982492223754973,2.846353212890507,-0.048103990515010235,-0.020486056889968726
RIOT,2020-09-29,2.7,2.7319,2.66,2.72,249781,2.720000000000004,2.8088399900801324,2.854861469921748,-0.04602147984161542,-0.013581573483708455
RIOT,2020-09-28,2.79,2.79,2.71,2.75,519037,2.750000000000003,2.824992715549248,2.865650387515488,-0.04065767196624037,-0.005471596894231713
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956,2.6602000000000032,2.83862775474002,2.8749024185167267,-0.036274663776707065,0.00332492187377045
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662,2.4911000000000025,2.8710691646927513,2.8920786119980653,-0.021009447305313955,0.01322481828638972
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346,2.8699000000000026,2.9401544673641604,2.9241569009579105,0.01599756640624994,0.021783384684315638
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004,2.9150000000000023,2.9529280068849157,2.928497453034543,0.02443055385037329,0.02322983925383206
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.940100000000002,2.959824008136719,2.929577249277306,0.03024675885941308,0.022929660604696867
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503,3.0135000000000014,2.9634101914343036,2.9287354292194907,0.03467476221481336,0.02110038604101781
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543,2.990000000000001,2.9543029535132685,2.9219542635570495,0.03234868995621865,0.01770679199756903
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216,3.029100000000001,2.947812581424772,2.916510604641614,0.031301976783157937,0.014046317507906515
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836,3.0400000000000014,2.9330330507747298,2.9075034530129433,0.025529597761787315,0.009732402689093547
RIOT,2020-09-14,3.0683,3.0683,2.8737,2.9989999999999997,836045,2.999000000000001,2.9135845145519537,2.896903729253978,0.01668078529797601,0.005783103920920327
RIOT,2020-09-11,2.86,2.9,2.8,2.81,523746,2.8100000000000014,2.8980544262886734,2.8887360275942964,0.009318398694376562,0.0030586835766565177
RIOT,2020-09-10,3.01,3.14,3.0033,3.125,808827,3.1250000000000013,2.914064321977522,2.8950349098018404,0.01902941217568221,0.0014937547972263955
RIOT,2020-09-09,2.88,3.01,2.88,2.9803,694298,2.980300000000001,2.87571238051889,2.876637702585988,-0.0009253220670975004,-0.002890159547387448
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.797700000000001,2.8566964497041427,2.8683447187928666,-0.011648269088724295,-0.003381368917459824
RIOT,2020-09-08,2.84,2.84,2.63,2.7977,1276078,2.7977000000000016,2.8674230769230773,2.8739962962962964,-0.006573219373219086,-0.0013146438746438173
RIOT,2020-09-04,3.08,3.14,2.85,2.8801,1691260,2.880100000000001,2.8801,2.8801,0.0,0.0
