Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA,DNN spanTwntySixEMA,DNN_x,DNN_y
DNN,2020-10-28,0.3315,0.3315,0.3202,0.322848,159784,0.322848,0.3440241695728299,0.3701970518995028,-0.02617288232667292,-0.025751905234862704
DNN,2020-10-27,0.32,0.3249,0.32,0.321201,93755,0.3212010000000001,0.3478743822224353,0.37398497605146297,-0.02611059382902769,-0.025646660961910147
DNN,2020-10-26,0.33,0.3354,0.325,0.327,344610,0.327,0.3527240880810599,0.37820769413558,-0.025483606054520103,-0.025530677745130757
DNN,2020-10-23,0.3497,0.3497,0.34299999999999997,0.3476,53481,0.3476000000000001,0.3574011950048889,0.3823043096664264,-0.024903114661537492,-0.025542445667783437
DNN,2020-10-22,0.3496,0.3539,0.342,0.349,131735,0.3490000000000001,0.35918323046032324,0.3850806544397405,-0.0258974239794173,-0.025702278419344922
DNN,2020-10-21,0.35700000000000004,0.35700000000000004,0.35,0.3537,78456,0.3537000000000001,0.3610347269076547,0.3879671067949198,-0.0269323798872651,-0.025653492029326843
DNN,2020-10-20,0.3481,0.3499,0.345,0.3451,55860,0.3451000000000001,0.36236831361813737,0.3907084753385134,-0.02834016172037601,-0.025333770064842276
DNN,2020-10-19,0.35,0.3543,0.34051,0.34544899999999995,404201,0.3454490000000001,0.3655080070032533,0.3943571533655945,-0.028849146362341205,-0.024582172150958842
DNN,2020-10-16,0.3411,0.349,0.3318,0.3378,567794,0.33780000000000004,0.3691550991856629,0.3982698056348421,-0.029114706449179132,-0.023515428598113248
DNN,2020-10-15,0.35,0.35,0.34,0.34105,708753,0.3410500000000001,0.3748560263103289,0.4031073900856294,-0.02825136377530052,-0.022115609135346763
DNN,2020-10-14,0.3425,0.344,0.3356,0.33689,690001,0.3368900000000001,0.3810025765485705,0.4080719812924797,-0.02706940474390923,-0.020581670475358322
DNN,2020-10-13,0.35,0.3517,0.3411,0.3418,392455,0.3418,0.38902304501194696,0.4137665397958781,-0.02474349478393117,-0.018959736908220608
DNN,2020-10-12,0.3551,0.3595,0.35,0.35,741517,0.35,0.3976090531959373,0.4195238629795484,-0.021914809783611044,-0.017513797439292978
DNN,2020-10-09,0.3701,0.3771,0.37005,0.37240100000000004,639472,0.3724010000000001,0.4062652446861077,0.42508577201791226,-0.01882052733180456,-0.016413544353213447
DNN,2020-10-08,0.38,0.3898,0.36,0.3787,4499253,0.3787,0.4124223800835818,0.4293005537793452,-0.016878173695763443,-0.015811798608565665
DNN,2020-10-07,0.4198,0.42100000000000004,0.41,0.4186,46804,0.4186,0.4185537219169603,0.4333485980816929,-0.014794876164732572,-0.015545204836766231
DNN,2020-10-06,0.4294,0.43,0.42200000000000004,0.4238,130600,0.4238,0.418545307720044,0.4345284859282281,-0.01598317820818429,-0.01573278700477463
DNN,2020-10-05,0.42,0.4245,0.4101,0.4102,84915,0.4102000000000001,0.41758990912368826,0.4353867648024865,-0.01779685567879824,-0.01567018920392226
DNN,2020-10-02,0.4,0.401,0.3911,0.3971,122848,0.3971000000000001,0.4189335289643589,0.43740170598668543,-0.01846817702232656,-0.01513852258520326
DNN,2020-10-01,0.426,0.426,0.41,0.4121,77539,0.4121000000000001,0.4229032615033333,0.44062584246562025,-0.017722580962287016,-0.014306108975922448
DNN,2020-09-30,0.41,0.4109,0.395,0.3993,331595,0.3993000000000001,0.4248674908675757,0.4429079098628699,-0.018040418995294242,-0.01345199097933132
DNN,2020-09-29,0.4236,0.425,0.4191,0.42,59840,0.42000000000000015,0.4295161255707712,0.4463965426518995,-0.01688041708112831,-0.012304883975340604
DNN,2020-09-28,0.42,0.4344,0.4068,0.4181,84202,0.4181000000000002,0.4312463302200023,0.4485082660640515,-0.01726193584404917,-0.011161000698893678
