Symbol,Date,Open,High,Low,Close,Volume,RIBT SMA,RIBT spanTwelveEMA,RIBT spanTwntySixEMA,RIBT_x,RIBT_y
RIBT,2020-10-28,0.6036,0.6098,0.5772,0.58,10120,0.58,0.5623317820085236,0.5086189554890884,0.053712826519435215,0.0398355324134305
RIBT,2020-10-27,0.645,0.645,0.5870000000000001,0.59,35708,0.59,0.5591193787373461,0.5029084719282155,0.05621090680913055,0.03636620888692932
RIBT,2020-10-26,0.65,0.659,0.62,0.659,44001,0.6590000000000001,0.5535047203259544,0.4959411496824727,0.05756357064348173,0.03140503440637901
RIBT,2020-10-23,0.65,0.67,0.65,0.655,41997,0.655,0.5343237603852189,0.4828964416570705,0.051427318728148375,0.024865400347103335
RIBT,2020-10-22,0.64,0.655,0.64,0.645,30744,0.645,0.5123826259098041,0.4691281569896362,0.04325446892016793,0.018224920751842073
RIBT,2020-10-21,0.6195,0.634,0.615,0.6267,48167,0.6267,0.4882703760752229,0.4550584095488071,0.03321196652641584,0.011967533709760622
RIBT,2020-10-20,0.5807,0.599,0.57,0.57,64243,0.5699999999999998,0.4631013535434453,0.4413270823127117,0.021774271230733555,0.006656425505596832
RIBT,2020-10-19,0.46,0.5208,0.46,0.52,156955,0.5199999999999999,0.4436652360058899,0.4310332488977287,0.012631987108161269,0.0028769640743126503
RIBT,2020-10-16,0.462,0.4674,0.45010100000000003,0.4502,10974,0.4501999999999999,0.4297861880069608,0.4239159088095469,0.00587027919741384,0.00043820831585050964
RIBT,2020-10-15,0.4447,0.4449,0.43,0.4449,13167,0.4449,0.4260745858264082,0.4218131815143107,0.004261404312097483,-0.0009198094045403374
RIBT,2020-10-14,0.4608,0.4608,0.4501,0.4511,18970,0.4511,0.4226517832493915,0.4199662360354556,0.0026855472139359353,-0.0022151128336998062
RIBT,2020-10-13,0.46,0.465,0.4263,0.4592770000000001,111240,0.4592770000000001,0.4174793802038263,0.417475534918292,3.845285534265219e-06,-0.0034402778456087413
RIBT,2020-10-12,0.44,0.44,0.42,0.4399,79075,0.4399,0.4098798129681584,0.4141314177117553,-0.004251604743597093,-0.004301308628394507
RIBT,2020-10-09,0.4003,0.41,0.395,0.4096,28247,0.4095999999999999,0.4044215971441871,0.4120699311286959,-0.007648333984508758,-0.004313734599593902
RIBT,2020-10-08,0.39,0.3935,0.3865,0.3895,19695,0.3894999999999999,0.4034800693522211,0.4122675256189916,-0.008787456266770409,-0.0034800847533651737
RIBT,2020-10-07,0.395,0.3979,0.377,0.3801,80885,0.3800999999999998,0.4060219001435341,0.4140889276685109,-0.008067027524976733,-0.0021532418750138363
RIBT,2020-10-06,0.39899999999999997,0.3997,0.389,0.389,22398,0.3889999999999999,0.410734972896904,0.4168080418819917,-0.0060730689850877475,-0.0006747954625230981
RIBT,2020-10-05,0.395,0.402,0.39399999999999996,0.3948,32454,0.3947999999999998,0.41468678615088655,0.4190326852325511,-0.00434589908166455,0.0006747729181180506
RIBT,2020-10-02,0.4,0.40879899999999997,0.3997,0.39975,10954,0.3997499999999999,0.41830256545104777,0.4209713000511552,-0.002668734600107414,0.0019299409180637008
RIBT,2020-10-01,0.4214,0.4214,0.42,0.42,959,0.4199999999999999,0.4216757591694201,0.4226690040552476,-0.0009932448858275267,0.0030796097976064796
RIBT,2020-09-30,0.4099,0.415,0.4002,0.405612,8011,0.4056119999999998,0.4219804426547691,0.42288252437966745,-0.0009020817248983072,0.004097823468464981
RIBT,2020-09-29,0.4,0.4076,0.4,0.4,3147,0.3999999999999998,0.4249565231374545,0.4242641663300409,0.0006923568074135855,0.005347799766805816
RIBT,2020-09-28,0.4320000000000001,0.4320000000000001,0.4012,0.43,22280,0.4299999999999998,0.42949407279880986,0.42620529963644416,0.0032887731623656986,0.006511660506653859
RIBT,2020-09-25,0.44,0.44,0.402,0.402,8437,0.4019999999999999,0.4294020860349571,0.4259017236073597,0.0035003624275974365,0.007317382342725899
RIBT,2020-09-24,0.4109,0.4145,0.3951,0.4005,22940,0.4004999999999999,0.4343842834958585,0.4278138614959484,0.006570421999910037,0.008271637321508015
RIBT,2020-09-23,0.4327,0.4414,0.41700000000000004,0.4389,34758,0.4388999999999999,0.4405450623132873,0.4299989704156243,0.01054609189766298,0.008696941151907495
RIBT,2020-09-22,0.446,0.462,0.44,0.442,31026,0.4419999999999999,0.4408441645520667,0.4292868880488743,0.011557276503192436,0.008234653465468623
RIBT,2020-09-21,0.4628,0.4634,0.451,0.4625,21295,0.4624999999999999,0.4406340126524425,0.4282698390927842,0.012364173559658242,0.007403997706037684
RIBT,2020-09-18,0.4546,0.4579,0.452,0.4549,6854,0.4548999999999999,0.43665837858925016,0.42553142622020695,0.011126952369043208,0.00616395374263253
RIBT,2020-09-17,0.46,0.465,0.4551,0.4551,34198,0.4550999999999999,0.433341720150932,0.4231819403178235,0.010159779833108451,0.00492320408602986
RIBT,2020-09-16,0.4515,0.459899,0.4509,0.4538,5629,0.4537999999999998,0.4293856692692833,0.4206284955432494,0.008757173726033907,0.0036140601492602115
RIBT,2020-09-15,0.46,0.46,0.44,0.46,6542,0.4599999999999999,0.4249467000455166,0.4179747751867093,0.006971924858807266,0.002328281755066788
RIBT,2020-09-14,0.45,0.45,0.4234,0.43755,11979,0.43754999999999983,0.4185733727810651,0.4146127572016461,0.003960615579419013,0.0011673709791316545
RIBT,2020-09-11,0.4352,0.44,0.4301,0.44,46038,0.43999999999999984,0.4151230769230769,0.4127777777777778,0.002345299145299129,0.0004690598290598147
RIBT,2020-09-10,0.4126,0.4211,0.41020100000000004,0.4106,5955,0.4105999999999998,0.4106,0.4106,0.0,0.0
