Symbol,Date,Open,High,Low,Close,Volume,RIOT SMA,RIOT spanTwelveEMA,RIOT spanTwntySixEMA,RIOT_x,RIOT_y
RIOT,2020-10-28,3.71,3.83,3.5,3.5787,2487796,3.5787,3.630664826791016,3.3770993147029644,0.2535655120880516,0.20100364772387272
RIOT,2020-10-27,4.03,4.03,3.89,3.9283,883971,3.9283,3.640112977116656,3.360971259879202,0.2791417172374535,0.18786318163282797
RIOT,2020-10-26,3.98,4.03,3.84,3.96,1549321,3.959999999999999,3.5877153365924115,3.3155849606695385,0.27213037592287304,0.16504354773167146
RIOT,2020-10-23,3.98,4.01,3.86,3.87,1049084,3.869999999999999,3.5200272159728487,3.264031757523101,0.2559954584497484,0.13827184068387105
RIOT,2020-10-22,4.18,4.26,4.06,4.12,2200418,4.119999999999999,3.4563958006951854,3.2155542981249488,0.24084150257023665,0.10884093624240185
RIOT,2020-10-21,3.93,4.06,3.8,4.02,4799367,4.019999999999999,3.335740491730674,3.1431986419749447,0.1925418497557292,0.07584079466044313
RIOT,2020-10-20,3.45,3.72,3.41,3.6689,3341018,3.668899999999999,3.2113296720453417,3.0730545333329404,0.1382751387124017,0.046665530886621606
RIOT,2020-10-19,3.32,3.44,3.26,3.3653,1587757,3.365299999999998,3.1281350669626766,3.025386895999576,0.10274817096310153,0.02376312893017668
RIOT,2020-10-16,3.37,3.37,3.25,3.3167,660746,3.316699999999998,3.0850141700468,2.9981938476795413,0.08682032236725856,0.004016868421945692
RIOT,2020-10-15,3.1758,3.2352,3.0757,3.195,517524,3.1949999999999985,3.0428894736916727,2.9727133554939043,0.07017611819776848,-0.016683995064382527
RIOT,2020-10-14,3.33,3.49,3.32,3.48,761475,3.479999999999998,3.015233014362886,2.9549304239334164,0.06030259042946939,-0.03839902337992027
RIOT,2020-10-13,3.46,3.47,3.22,3.31,1469632,3.3099999999999987,2.9307299260652284,2.9129248578480897,0.01780506821713912,-0.06307442683226769
RIOT,2020-10-12,3.18,3.37,3.16,3.37,2352563,3.37,2.861771730804361,2.8811588464759366,-0.01938711567157592,-0.08329430059461927
RIOT,2020-10-09,3.15,3.15,3.03,3.0660000000000003,1390311,3.0660000000000003,2.7693665909506078,2.8420515541940117,-0.0726849632434039,-0.09927109682538021
RIOT,2020-10-08,2.77,2.83,2.725,2.75,973266,2.75,2.715433243850719,2.824135678529533,-0.10870243467881392,-0.10591763022087428
RIOT,2020-10-07,2.57,2.63,2.5473,2.59,322261,2.59,2.7091483790963053,2.8300665328118955,-0.12091815371559055,-0.10522142910638936
RIOT,2020-10-06,2.66,2.67,2.6,2.6454,221653,2.6454000000000004,2.7308117207501783,2.8492718554368466,-0.11846013468666873,-0.10129724795408916
RIOT,2020-10-05,2.63,2.65,2.57,2.6172,281007,2.617200000000001,2.7463411245229383,2.865581603871795,-0.11924047934885662,-0.09700652627094437
RIOT,2020-10-02,2.53,2.61,2.5,2.585,646365,2.5850000000000013,2.7698213289816542,2.8854521321815385,-0.11563080319988428,-0.09144803800146631
RIOT,2020-10-01,2.71,2.74,2.6819,2.72,253742,2.720000000000001,2.8034252069783188,2.9094883027560616,-0.10606309577774288,-0.08540234670186181
RIOT,2020-09-30,2.73,2.7567,2.675,2.74,166000,2.740000000000001,2.818593426428922,2.9246473669765463,-0.1060539405476244,-0.08023715943289153
RIOT,2020-09-29,2.7,2.7319,2.66,2.72,249781,2.720000000000001,2.832883140325089,2.93941915633467,-0.10653601600958096,-0.0737829641542083
RIOT,2020-09-28,2.79,2.79,2.71,2.75,519037,2.7500000000000013,2.8534073476569235,2.956972688841444,-0.10356534118451988,-0.06559470119036513
RIOT,2020-09-25,2.66,2.6943,2.6,2.6602,374956,2.660200000000001,2.8722086835945464,2.973530503948759,-0.10132182035421301,-0.056102041191826324
RIOT,2020-09-24,2.55,2.55,2.35,2.4911,1017662,2.4911000000000008,2.910755716975373,2.99859694426466,-0.087841227289287,-0.04479709640122976
RIOT,2020-09-23,2.9,2.92,2.85,2.8699,333346,2.869900000000001,2.9870567564254413,3.0391966998058324,-0.05213994338039152,-0.034036063679215446
RIOT,2020-09-22,2.95,2.96,2.835,2.915,577004,2.9150000000000005,3.0083579848664304,3.0527404357902985,-0.04438245092386861,-0.029510093753921537
RIOT,2020-09-21,2.85,3.03,2.85,2.9401,629590,2.9401,3.0253321639330535,3.0637596706535226,-0.038427506720468685,-0.025792004461434877
RIOT,2020-09-18,3.03,3.06,2.97,3.0135,320503,3.0135,3.0408289210117907,3.0736524443058046,-0.032823523294013945,-0.022633128896676312
RIOT,2020-09-17,2.92,3.02,2.9,2.99,564543,2.99,3.045797815741207,3.078464639850268,-0.03266682410906219,-0.020085530297341905
RIOT,2020-09-16,3.02,3.03,2.96,3.0291,563216,3.0291,3.0559428731486986,3.0855418110382904,-0.029598937889591337,-0.016940206844412057
RIOT,2020-09-15,3.11,3.13,3.0301,3.04,540836,3.04,3.0608233955393715,3.090057155921353,-0.029233760381981888,-0.013775524083117125
RIOT,2020-09-14,3.0683,3.0683,2.8737,2.9989999999999997,836045,2.9989999999999997,3.064609467455621,3.0940617283950616,-0.02945226093944031,-0.009910965008401044
RIOT,2020-09-11,2.86,2.9,2.8,2.81,523746,2.81,3.076538461538461,3.1016666666666666,-0.025128205128205128,-0.005025641025641115
RIOT,2020-09-10,3.01,3.14,3.0033,3.125,808827,3.125,3.125,3.125,0.0,0.0
