Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-07-16,3.37,3.4,3.36,3.39,111108,3.39,3.965967860765872,4.443494259314686,-0.477526398548814,-0.38740218580086855
ENDP,2021-07-15,3.58,3.6,3.58,3.6,21104,3.6,4.07068928999603,4.52777380005986,-0.4570845100638303,-0.3648711326138822
ENDP,2021-07-14,3.62,3.65,3.61,3.61,30896,3.61,4.156269160904399,4.601995704064649,-0.4457265431602497,-0.34181778825139514
ENDP,2021-07-13,3.67,3.71,3.63,3.71,45156,3.71,4.25559082652338,4.68135536038982,-0.42576453386644,-0.3158405995241815
ENDP,2021-07-12,3.76,3.84,3.76,3.82,40993,3.82,4.35478915861854,4.759063789221005,-0.4042746306024654,-0.2883596159386168
ENDP,2021-07-09,3.79,3.84,3.75,3.76,46215,3.76,4.452023551094638,4.834188892358686,-0.3821653412640478,-0.25938086227265467
ENDP,2021-07-08,3.69,3.69,3.68,3.6801,107561,3.6801,4.577846014930027,4.920124003747381,-0.3422779888173535,-0.22868474252480636
ENDP,2021-07-07,4.37,4.48,4.37,4.3874,29126,4.3874,4.741072563099123,5.019325924047172,-0.2782533609480486,-0.2002864309516696
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.8053766654807815,5.069879997970945,-0.2645033324901638,-0.1807946984525746
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.888190604659106,5.127478397808621,-0.2392877931495149,-0.15986753994317726
ENDP,2021-07-02,4.71,4.74,4.71,4.74,25888,4.74,4.986061623688035,5.18968466963331,-0.2036230459452754,-0.1400124766415928
ENDP,2021-07-01,4.86,4.86,4.795,4.83,88579,4.83,5.030800100722224,5.225659443203975,-0.1948593424817515,-0.12410983431567213
ENDP,2021-06-30,4.75,4.75,4.67,4.6701,72430,4.6701,5.067309209944447,5.257312198660293,-0.1900029887158467,-0.10642245727415228
ENDP,2021-06-29,4.95,4.97,4.91,4.91,11794,4.91,5.139529066297982,5.3042891745531175,-0.1647601082551357,-0.08552732441372865
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191,5.01,5.181261623806706,5.335832308517367,-0.1545706847106611,-0.06571912845337688
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.212400100862471,5.361898893198756,-0.1494987923362849,-0.043506239389055804
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.271545573746557,5.3998828046546565,-0.1283372309080999,-0.017008101152248514
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.366372041700476,5.451873429027029,-0.0855013873265528,0.010824181286714332
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.472985140191472,5.505623303349192,-0.0326381631577197,0.03490557344003113
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.536255165680831,5.536073167617127,0.0001819980637041,0.05179150758946885
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.6046651958046185,5.566159021026497,0.0385061747781216,0.06469388497091003
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.636149776860004,5.576931742708617,0.0592180341513861,0.0712408125191071
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,5.67999519083455,5.591486282125307,0.088508908709243,0.07424650711103711
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,5.727267043713558,5.605205184695331,0.1220618590182276,0.07068090671148564
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,5.741315597116024,5.601621599470957,0.1396939976450664,0.05783566863480012
ENDP,2021-06-11,6.07,6.08,6.06,6.078,36113,6.078,5.650645705682574,5.550551327428633,0.1000943782539405,0.037371086382233326
ENDP,2021-06-10,5.94,5.94,5.87,5.87,38876,5.87,5.572944924897588,5.508355433622924,0.0645894912746634,0.02169026341430652
ENDP,2021-06-09,5.69,5.75,5.69,5.75,23293,5.75,5.518934911242604,5.479423868312757,0.0395110429298464,0.01096545644921708
ENDP,2021-06-08,5.64,5.695,5.64,5.68,27655,5.68,5.476923076923077,5.457777777777778,0.0191452991452987,0.0038290598290597446
ENDP,2021-06-07,5.45,5.46,5.42,5.44,49461,5.44,5.44,5.44,0.0,0.0
