Symbol,Date,Open,High,Low,Close,Volume,KTRA SMA,KTRA spanTwelveEMA,KTRA spanTwntySixEMA,KTRA_x,KTRA_y
KTRA,2021-01-13,1.5,1.51,1.43,1.445,122952,1.445,1.3720490617865706,1.373333835350242,-0.0012847735636714044,-0.01660701367421306
KTRA,2021-01-12,1.45,1.45,1.43,1.445,27798,1.445,1.3587852548386743,1.367600542178261,-0.00881528733958703,-0.020437573701848472
KTRA,2021-01-11,1.4,1.4,1.37,1.39,74848,1.39,1.3431098466275242,1.3614085855525222,-0.018298738924998004,-0.023343145292413884
KTRA,2021-01-08,1.39,1.39,1.33,1.33,36997,1.3299999999999998,1.334584364196165,1.3591212723967243,-0.02453690820055909,-0.02460424688426785
KTRA,2021-01-07,1.3745,1.38,1.32,1.3467,31321,1.3466999999999998,1.335417884959104,1.3614509741884622,-0.026033089229358097,-0.024621081555194983
KTRA,2021-01-06,1.4,1.42,1.29,1.325,180159,1.3249999999999995,1.333366591315305,1.3626310521235392,-0.029264460808234194,-0.024268079636654203
KTRA,2021-01-05,1.32,1.33,1.3,1.3111,19727,1.3110999999999997,1.3348877897362696,1.3656415362934224,-0.030753746557152795,-0.023018984343759204
KTRA,2021-01-04,1.28,1.29,1.26,1.28,38921,1.2799999999999996,1.3392128424155914,1.3700048591968959,-0.030792016781304717,-0.021085293790410804
KTRA,2021-01-04,1.28,1.29,1.26,1.28,38921,1.2799999999999996,1.3499788137638806,1.3772052479326475,-0.02722643416876691,-0.01865861304268738
KTRA,2020-12-31,1.34,1.34,1.29,1.2983,18751,1.2982999999999996,1.3627022344482225,1.3849816677672593,-0.02227943331903681,-0.016516657761167494
KTRA,2020-12-30,1.34,1.3648,1.3252,1.3401,14634,1.3400999999999998,1.3744117316206266,1.39191620118864,-0.017504469568013326,-0.015075963871700163
KTRA,2020-12-29,1.4,1.4092,1.3467,1.35,24303,1.35,1.380650228278922,1.396061497283731,-0.015411269004808938,-0.01446883744762187
KTRA,2020-12-28,1.37,1.41,1.37,1.4,82602,1.4,1.3862229970569082,1.3997464170664295,-0.013523420009521336,-0.014233229558325048
KTRA,2020-12-28,1.37,1.41,1.37,1.4,82602,1.4,1.3837180874308914,1.399726130431744,-0.016008043000852457,-0.014410681945525975
KTRA,2020-12-24,1.36,1.41,1.36,1.4,89954,1.4,1.3807577396910533,1.3997042208662835,-0.018946481175230238,-0.014011341681694298
KTRA,2020-12-23,1.36,1.36,1.32,1.3284,17000,1.3283999999999998,1.3772591469076083,1.3996805585355865,-0.022421411627977728,-0.012777556808310315
KTRA,2020-12-22,1.32,1.37,1.32,1.36,14065,1.3599999999999997,1.3861426281635372,1.4053830032184331,-0.019240375054895956,-0.01036659310339335
KTRA,2020-12-21,1.33,1.39,1.33,1.3401,35709,1.3400999999999998,1.3908958332841803,1.4090136434759075,-0.018117810191727424,-0.008148147615517699
KTRA,2020-12-18,1.31,1.37,1.31,1.36,47188,1.36,1.4001314393358493,1.4145267349539803,-0.01439529561813102,-0.005655731971465322
KTRA,2020-12-17,1.4,1.4,1.3438,1.37,17989,1.37,1.4074280646696398,1.4188888737502987,-0.011460809080658718,-0.0034708410597988973
KTRA,2020-12-16,1.38,1.38,1.35,1.36,18486,1.36,1.4142331673368471,1.422799983650323,-0.008566816313475334,-0.0014733490545838866
KTRA,2020-12-15,1.39,1.4,1.365,1.38,43466,1.3799999999999997,1.4240937432162741,1.4278239823423484,-0.003730239126074508,0.0003000177601390863
KTRA,2020-12-14,1.47,1.47,1.38,1.4,86350,1.3999999999999997,1.4321107874374146,1.4316499009297363,0.00046088650767828204,0.0013075819816924295
KTRA,2020-12-11,1.56,1.56,1.37,1.4309,209093,1.4308999999999998,1.4379491124260355,1.4341818930041152,0.003767219421920265,0.0015192558501959663
KTRA,2020-12-10,1.48,1.5,1.46,1.49,34632,1.4899999999999995,1.4392307692307689,1.4344444444444444,0.004786324786324681,0.0009572649572648917
KTRA,2020-12-09,1.46,1.46,1.43,1.43,17735,1.4299999999999995,1.43,1.43,0.0,0.0
