Symbol,Date,Open,High,Low,Close,Volume,REPH SMA,REPH spanTwelveEMA,REPH spanTwntySixEMA,REPH_x,REPH_y
REPH,2021-01-13,2.88,2.93,2.82,2.8537,89757,2.8537,2.9788418625883453,2.895953750330678,0.08288811225766679,0.12383829291157272
REPH,2021-01-12,3.04,3.04,2.93,2.9686,133076,2.9686000000000003,3.0015949285134984,2.8993340503571323,0.10226087815636607,0.13407583807504908
REPH,2021-01-11,2.95,3.03,2.95,3.01,61076,3.01,3.007594006425044,2.893792774385703,0.11380123203934067,0.14202957805471983
REPH,2021-01-08,3.07,3.0753,2.99,3.035,36893,3.035,3.0071565530477797,2.8844961963365585,0.12266035671122033,0.1490866645585645
REPH,2021-01-07,3.04,3.1,2.92,2.99,47559,2.99,3.002094108147376,2.8724558920434835,0.12963821610389248,0.15569324152040032
REPH,2021-01-06,3.14,3.2,3.08,3.13,145494,3.13,3.004293036901444,2.863052363406962,0.14124067349448222,0.16220699787452725
REPH,2021-01-05,3.1,3.1,3.0,3.06,48247,3.06,2.9814372254289787,2.841696552479519,0.13974067294946035,0.1674485789695386
REPH,2021-01-04,2.93,3.02,2.93,2.9878,129013,2.9878,2.9671530845978844,2.8242322766778805,0.14292080792000394,0.17437555547455827
REPH,2021-01-04,2.93,3.02,2.93,2.9878,129013,2.9878,2.9633990999793176,2.811146858812111,0.15225224116720648,0.18223924236319683
REPH,2020-12-31,2.95,2.98,2.81,2.84,136713,2.84,2.9589625727028297,2.79701460751708,0.1619479651857496,0.1897359926621944
REPH,2020-12-30,2.96,2.968,2.92,2.92,15545,2.92,2.9805921313760715,2.793575776118446,0.1870163552576254,0.1966829995313056
REPH,2020-12-29,3.0,3.04,2.9691,2.995,129863,2.995,2.991608882535357,2.7834618382079217,0.20814704432743536,0.19909966059972564
REPH,2020-12-28,3.16,3.2,3.07,3.14,102144,3.14,2.9909923157236036,2.766538785264556,0.22445353045904826,0.19683781466779818
REPH,2020-12-28,3.16,3.2,3.07,3.14,102144,3.1399999999999992,2.9639000094915318,2.7366618880857203,0.2272381214058119,0.18993388571998587
REPH,2020-12-24,3.21,3.21,3.12,3.12,36832,3.12,2.931881829399084,2.7043948391325783,0.227486990266506,0.18060782679852946
REPH,2020-12-23,3.28,3.29,3.23,3.2675,84769,3.2674999999999987,2.8976785256534625,2.671146426263184,0.22653209939027885,0.16888803593153545
REPH,2020-12-22,3.0,3.0116,2.84,2.98,132385,2.979999999999998,2.830438257590456,2.6234381403642386,0.20700011722621706,0.1544770200668497
REPH,2020-12-21,3.0,3.0396,2.8853,2.9,121303,2.899999999999999,2.8032452135159933,2.5949131915933776,0.20833202192261568,0.14134624577700777
REPH,2020-12-18,3.07,3.1,2.98,3.02,168183,3.0199999999999987,2.785653434155265,2.570506246920848,0.21514718723441684,0.12459980174060581
REPH,2020-12-17,3.25,3.2935,3.05,3.13,257819,3.1299999999999986,2.74304496763804,2.5345467466745157,0.20849822096352488,0.10196295536715305
REPH,2020-12-16,3.15,3.18,3.06,3.1399,134270,3.139899999999998,2.672689507208593,2.486910486408477,0.18577902080011602,0.0753291389680602
REPH,2020-12-15,3.4,3.43,3.0,3.0018,631836,3.0017999999999985,2.587742144882882,2.4346713253211547,0.1530708195617274,0.047716668510046266
REPH,2020-12-14,3.71,4.07,3.28,3.9759,4520942,3.975899999999999,2.512458898497952,2.389301031346847,0.12315786715110465,0.021378130747125978
REPH,2020-12-11,2.13,2.16,2.12,2.13,19885,2.129999999999998,2.246378698224852,2.2623731138545953,-0.015994415629742686,-0.0040668033538688066
REPH,2020-12-10,2.14,2.22,2.14,2.21,12910,2.2099999999999977,2.2675384615384617,2.272962962962963,-0.005424501424501127,-0.0010849002849002253
REPH,2020-12-09,2.25,2.2781,2.23,2.278,56521,2.277999999999998,2.278,2.278,0.0,0.0
