Symbol,Date,Open,High,Low,Close,Volume,AAPL SMA,AAPL spanTwelveEMA,AAPL spanTwntySixEMA,AAPL_x,AAPL_y
AAPL,2021-05-11,123.5,123.8,122.77,123.67,3595473,123.67,129.95548181222497,130.14506195473678,-0.1895801425118293,1.046655871236843
AAPL,2021-05-10,129.4,129.54,129.12,129.2184,1370113,129.2184,131.09829668717492,130.66306691111572,0.4352297760592023,1.3557148746740038
AAPL,2021-05-07,130.84,130.99,130.06,130.09,1377358,130.09,131.44009608484308,130.778640264005,0.6614558208380856,1.5858361493277038
AAPL,2021-05-06,127.9,128.01,127.63,127.69,998792,127.69,131.68556810026908,130.83373148512538,0.8518366151436965,1.816931231450108
AAPL,2021-05-05,129.21,129.6,129.19,129.48,1581947,129.48,132.41203502759075,131.0852300039354,1.3268050236553393,2.058204885526711
AAPL,2021-05-04,131.18,131.41,130.94,131.38,1649469,131.38,132.94513230533454,131.21364840425025,1.7314839010842888,2.2410548509945536
AAPL,2021-05-03,132.01,132.12,131.83,132.0601,1128011,132.0601,133.22970181539534,131.20034027659028,2.0293615388050625,2.3684475884721197
AAPL,2021-04-30,131.8,132.19,131.36,132.01,1896412,132.01,133.44235669092177,131.1315594987175,2.3107971922042623,2.4532191008888837
AAPL,2021-04-29,136.47,137.07,136.42,136.72,3844913,136.72,133.70278518018029,131.0612842586149,2.641500921565381,2.4888245780600387
AAPL,2021-04-28,134.29,134.67,134.25,134.62,1340836,134.62,133.15420066748578,130.6085869993041,2.545613668181687,2.450655492183703
AAPL,2021-04-27,135.06,135.41,135.01,135.1895,1303363,135.1895,132.88769169793773,130.28767395924842,2.600017738689303,2.426915948184207
AAPL,2021-04-26,134.83,134.96,134.5,134.925,1617712,134.925,132.46918109756277,129.8955278759883,2.5736532215744603,2.3836405005579326
AAPL,2021-04-23,132.19,132.75,132.16,132.72,896678,132.72,132.0226685698469,129.49317010606737,2.5294984637795324,2.3361373203038003
AAPL,2021-04-22,132.86,133.26,132.7,132.99,1253185,132.99,131.89588103709178,129.23502371455277,2.660857322539016,2.287797034434867
AAPL,2021-04-21,132.39,132.75,132.21,132.585,1187563,132.585,131.69695031656303,128.93462561171697,2.762324704846065,2.1945319624088295
AAPL,2021-04-20,135.02,135.43,134.92,135.395,1455455,135.395,131.53548673775632,128.6425956606543,2.892891077102007,2.0525837767995205
AAPL,2021-04-19,133.47,133.75,133.34,133.73,1226999,133.73,130.83375705371202,128.10240331350667,2.73135374020535,1.8425069517238988
AAPL,2021-04-16,134.3,134.67,134.24,134.32,4465876,134.32,130.3071674271142,127.6521955785872,2.6549718485269835,1.6202952546035359
AAPL,2021-04-15,133.82,134.25,133.64,134.1338,1506507,134.1338,129.57756150477132,127.1187712248742,2.45879027989713,1.3616261061226702
AAPL,2021-04-14,134.94,135.0,134.37,134.4796,1548127,134.4796,128.7491545056388,126.55756892286414,2.191585582774678,1.0873350626790552
AAPL,2021-04-13,132.49,132.5374,131.93,132.365,1640580,132.365,127.70725532484586,125.92380643669328,1.7834488881525914,0.8112724326551494
AAPL,2021-04-12,132.57,132.85,132.3,132.61,1768894,132.61,126.86039265663602,125.40851095162871,1.4518817050072954,0.5682283187807924
AAPL,2021-04-09,129.9,130.19,129.8,130.02,1630606,130.02,125.81500950329712,124.83239182775904,0.9826176755380942,0.3473149722241631
AAPL,2021-04-08,128.91,129.05,128.81,128.9299,1578055,128.9299,125.05046577662384,124.41738317397974,0.6330826026441088,0.18848929639568382
AAPL,2021-04-07,125.82,125.92,125.68,125.765,1028640,125.765,124.34511409964637,124.05638182789812,0.2887322717482448,0.07734096983358113
AAPL,2021-04-06,126.49,126.61,126.01,126.24,1714545,126.24,124.0869530268548,123.91969237412997,0.1672606527248348,0.024493144354915217
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,123.6954899408284,123.73406776406036,-0.0385778232319751,-0.011198732737564682
AAPL,2021-04-05,123.74,123.93,123.29,123.5001,1513005,123.5001,123.73101538461538,123.7527851851852,-0.0217698005698139,-0.004353960113965627
AAPL,2021-04-01,123.64,123.79,123.53,123.773,1413080,123.773,123.773,123.773,0.0,0.0
