Symbol,Date,Open,High,Low,Close,Volume,MRKR SMA,MRKR spanTwelveEMA,MRKR spanTwntySixEMA,MRKR_x,MRKR_y
MRKR,2021-02-11,3.38,3.3810000000000002,3.15,3.2001,104850,3.2001,2.5585757920235923,2.2518102825081634,0.3067655095154289,0.15876387047693277
MRKR,2021-02-10,3.175,3.2718,3.0,3.22,149574,3.22,2.4419350269369726,2.1759471051088166,0.265987921828156,0.12176346071730873
MRKR,2021-02-09,3.23,3.77,3.22,3.7,760244,3.7,2.3004686681982403,2.092422873517522,0.2080457946807184,0.0857073454395969
MRKR,2021-02-08,2.27,2.4423,2.23,2.43,217561,2.43,2.046008426052466,1.963816703398924,0.08219172265354202,0.05512273312931654
MRKR,2021-02-05,2.18,2.18,2.1,2.14,93347,2.14,1.9761917762438237,1.9265220396708376,0.04966973657298568,0.04835548574826022
MRKR,2021-02-04,2.08,2.09,2.03,2.06,153233,2.06,1.9464084628336096,1.9094438028445049,0.0369646599891047,0.04802692304207874
MRKR,2021-02-03,1.85,1.9434,1.85,1.93,41969,1.93,1.925755456076084,1.8973993070720647,0.02835614900401895,0.05079248880532224
MRKR,2021-02-02,1.91,1.94,1.8501,1.8796,27235,1.8796,1.9249837208171905,1.8947912516378305,0.030192469179360026,0.05640157375564801
MRKR,2021-02-01,1.96,1.96,1.84,1.86,33584,1.8600000000000003,1.9332353064203158,1.896006551768857,0.03722875465145914,0.06295384989972
MRKR,2021-01-29,1.9,1.9,1.81,1.84,17840,1.84,1.9465508166785552,1.898887075910365,0.04766374076818969,0.06938512371178526
MRKR,2021-01-28,1.89,2.01,1.89,1.9,114063,1.9,1.9659236924382928,1.9035980419831948,0.06232565045509775,0.07481546944768404
MRKR,2021-01-27,1.98,1.9826,1.88,1.92,77516,1.9200000000000004,1.977909818336164,1.9038858853418503,0.07402393299431331,0.07793792419583055
MRKR,2021-01-26,2.03,2.03,1.99,2.02,19391,2.0200000000000005,1.9884388762154663,1.9025967561691983,0.08584212004626779,0.07891642199620974
MRKR,2021-01-25,2.03,2.05,2.02,2.0216,19133,2.0216000000000007,1.982700490072824,1.8932044966627344,0.0894959934100894,0.07718499748369517
MRKR,2021-01-22,2.02,2.0262,1.974,2.0199,67434,2.0199000000000007,1.9756278519042467,1.8829328563957533,0.09269499550849347,0.07410724850209656
MRKR,2021-01-21,2.27,2.27,2.05,2.0644,110988,2.064400000000001,1.967578370432292,1.8719754849074133,0.09560288552487828,0.06946031175049733
MRKR,2021-01-20,2.06,2.0646,2.01,2.05,37643,2.0500000000000007,1.9499744377836172,1.8565815237000065,0.09339291408361117,0.06292466830690197
MRKR,2021-01-19,2.07,2.09,1.94,2.02,136036,2.0200000000000005,1.9317879719260933,1.8411080455960067,0.0906799263300866,0.055307606862724776
MRKR,2021-01-19,2.07,2.09,1.94,2.02,136036,2.020000000000001,1.9157494213672008,1.8267966892436875,0.08895273212351372,0.04646452699588432
MRKR,2021-01-15,2.14,2.18,2.13,2.14,77896,2.140000000000001,1.8967947707066923,1.8113404243831823,0.08545434632351001,0.03584247571397707
MRKR,2021-01-14,2.1,2.18,2.08,2.12,124681,2.120000000000001,1.8525756381079093,1.7850476583338368,0.06752797977407242,0.023439508061593832
MRKR,2021-01-13,2.0896,2.14,2.0501,2.12,265878,2.120000000000002,1.8039530268548016,1.7582514710005437,0.04570155585425817,0.012417390133474182
MRKR,2021-01-12,1.86,1.9,1.85,1.88,71200,1.8800000000000017,1.7464899408284018,1.7293115886805872,0.017178352147814824,0.00409634870327824
MRKR,2021-01-11,1.78,1.8039,1.76,1.785,86844,1.785000000000002,1.7222153846153845,1.7172565157750344,0.004958868840349906,0.0008258478421441496
MRKR,2021-01-08,1.72,1.74,1.66,1.6998,23342,1.6998000000000018,1.7108,1.7118370370370368,-0.0010370370370371695,-0.0002074074074073451
MRKR,2021-01-07,1.71,1.74,1.68,1.7128,81488,1.712800000000002,1.7128,1.7128,0.0,0.0
