Symbol,Date,Open,High,Low,Close,Volume,UAMY SMA,UAMY spanTwelveEMA,UAMY spanTwntySixEMA,UAMY_x,UAMY_y
UAMY,2021-02-11,1.6,1.84,1.55,1.5911,7029281,1.5911,1.0274698482602822,0.8905536468835288,0.13691620137675342,0.06866287947949223
UAMY,2021-02-10,1.6,1.6,1.35,1.4589,13992213,1.4589,0.9249916388530608,0.8345099386342111,0.09048170021884973,0.05159954900517692
UAMY,2021-02-09,0.8873,0.98,0.88,0.956,5938593,0.9559999999999996,0.8279173913717991,0.784558733724948,0.043358657646851095,0.04187901120175873
UAMY,2021-02-08,0.7789,0.83,0.7789,0.83,2481358,0.8299999999999996,0.8046296443484898,0.7708434324229438,0.033786211925545984,0.041509099590485626
UAMY,2021-02-05,0.7912,0.7912,0.7609999999999999,0.7609999999999999,663578,0.7609999999999996,0.8000168524118517,0.7661109070167793,0.03390594539507241,0.04343982150672054
UAMY,2021-02-04,0.8069,0.81,0.79,0.7997,886440,0.7996999999999996,0.8071108255776429,0.7665197795781216,0.04059104599952135,0.04582329053463257
UAMY,2021-02-03,0.82,0.847,0.8105,0.8290000000000001,2256120,0.8289999999999998,0.8084582484099416,0.7638653619443714,0.04459288646557025,0.04713135166841037
UAMY,2021-02-02,0.8101,0.8265,0.77,0.7853,1564134,0.7852999999999998,0.8047233844844766,0.7586545908999212,0.0460687935845554,0.047765967969120394
UAMY,2021-02-01,0.748,0.81,0.7390000000000001,0.7671,8395704,0.7670999999999998,0.8082549089361996,0.756522958171915,0.051731950764284614,0.04819026156526164
UAMY,2021-01-29,0.8482,0.8768,0.815,0.86,621463,0.8599999999999998,0.8157376196518722,0.7556767948256682,0.060060824826204014,0.047304839265505896
UAMY,2021-01-28,0.8925,0.8959999999999999,0.84,0.8598,590309,0.8597999999999998,0.8076899141340307,0.7473309384117216,0.060358975722309076,0.044115842875331365
UAMY,2021-01-27,0.83,0.85,0.8007,0.84,1947304,0.8399999999999997,0.7982153530674908,0.7383334134846593,0.0598819395828315,0.040055059663586925
UAMY,2021-01-26,0.966,0.9670000000000001,0.91,0.938,719374,0.9379999999999996,0.7906181445343072,0.730200086563432,0.060418057970875176,0.035098339683775785
UAMY,2021-01-25,0.8478,0.867,0.84,0.849899,524864,0.8498989999999995,0.7638214435405452,0.7135760934885066,0.05024535005203845,0.028768410112000934
UAMY,2021-01-22,0.889,0.89,0.862,0.8675510000000001,321871,0.8675509999999995,0.748170978729735,0.7026702609675871,0.04550071776214792,0.023399175126991526
UAMY,2021-01-21,0.92,0.92,0.83,0.8503,673355,0.8502999999999995,0.7264655203169597,0.689479801844994,0.036985718471965634,0.017873789468202426
UAMY,2021-01-20,0.82,0.83,0.78,0.780001,1035903,0.7800009999999996,0.7039501603745888,0.6766141859925936,0.0273359743819952,0.013095807217261621
UAMY,2021-01-19,0.69,0.793099,0.68,0.7656,2470359,0.7655999999999995,0.6901227349881505,0.6683432408720011,0.021779494116149326,0.009535765426078226
UAMY,2021-01-19,0.69,0.793099,0.68,0.7656,2470359,0.7655999999999995,0.6763995958950869,0.6605627001417613,0.015836895753325586,0.006474833253560451
UAMY,2021-01-15,0.69,0.69,0.660301,0.6847989999999999,387484,0.6847989999999996,0.6601813406032846,0.6521597161531022,0.008021624450182395,0.004134317628619167
UAMY,2021-01-14,0.6679999999999999,0.677,0.64,0.6551,321989,0.6550999999999996,0.6557054025311545,0.6495485734453503,0.006156829085804172,0.0031624909232283605
UAMY,2021-01-13,0.6709999999999999,0.674999,0.655,0.668351,399535,0.6683509999999995,0.6558154757186372,0.6491044593209783,0.00671101639765892,0.0024139063825844072
UAMY,2021-01-12,0.6624,0.7455,0.66,0.7052,2264751,0.7051999999999995,0.6535362894856622,0.6475647360666565,0.005971553419005682,0.0013396288788157787
UAMY,2021-01-11,0.71,0.71,0.63,0.660201,865856,0.6602009999999994,0.6441428875739645,0.6429539149519891,0.0011889726219754815,0.00018164774376830284
UAMY,2021-01-08,0.64,0.6936,0.629,0.637501,2359003,0.6375009999999992,0.6412232307692307,0.6415741481481482,-0.0003509173789174591,-7.018347578349183e-05
UAMY,2021-01-07,0.6428,0.68,0.58,0.6419,1860523,0.6418999999999991,0.6419,0.6419,0.0,0.0
