Symbol,Date,Open,High,Low,Close,Volume,ADMP SMA,ADMP spanTwelveEMA,ADMP spanTwntySixEMA,ADMP_x,ADMP_y
ADMP,2021-02-11,1.61,1.61,1.5,1.51,2384809,1.51,1.3384756774883326,1.1931117874280752,0.1453638900602574,0.13320286255563857
ADMP,2021-02-10,1.66,1.69,1.52,1.5254,3474111,1.5254,1.3072894370316661,1.1677607304223212,0.1395287066093447,0.13016260567948384
ADMP,2021-02-09,1.64,1.74,1.56,1.6189,7895862,1.6189000000000002,1.2676329710374232,1.139149588856107,0.12848338218131627,0.12782108044701856
ADMP,2021-02-08,1.3,1.33,1.28,1.31,4142830,1.3100000000000005,1.203766238498773,1.1007695559645956,0.10299668253417747,0.12765550501344414
ADMP,2021-02-05,1.17,1.18,1.15,1.1501,1580392,1.1501000000000006,1.1844510091349134,1.0840311204417632,0.10041988869315023,0.1338202106332608
ADMP,2021-02-04,1.14,1.16,1.1381,1.15,2558850,1.1500000000000006,1.1906966471594431,1.0787456100771042,0.11195103708233888,0.14217029111828844
ADMP,2021-02-03,1.12,1.14,1.1,1.13,2204820,1.1300000000000003,1.198096037552069,1.0730452588832726,0.12505077866879644,0.1497251046272758
ADMP,2021-02-02,1.12,1.12,1.06,1.0701,1821944,1.0701000000000005,1.210477135288809,1.0684888795939345,0.1419882556948746,0.15589368611689564
ADMP,2021-02-01,1.17,1.18,1.1,1.1,2201396,1.1000000000000003,1.2360002507958654,1.068359989961449,0.16764026083441608,0.15937004372240088
ADMP,2021-01-29,1.14,1.18,1.13,1.1701,6248565,1.1701,1.2607275691223865,1.0658287891583649,0.1948987799640212,0.157302489444397
ADMP,2021-01-28,1.4011,1.6,1.37,1.5354,3540020,1.5354000000000003,1.27720530896282,1.0574870922910342,0.21971821667178595,0.14790341681449085
ADMP,2021-01-27,1.43,1.43,1.25,1.3189,4820287,1.3189000000000002,1.230260819683333,1.019254059674317,0.21100676000901572,0.12994971685016712
ADMP,2021-01-26,1.74,1.8,1.68,1.6889,3748567,1.6889000000000003,1.2141446050803024,0.9952823844482624,0.21886222063204008,0.1096854560604549
ADMP,2021-01-25,1.73,1.75,1.59,1.5943,3793114,1.5943000000000007,1.1278254423676302,0.9397929752041232,0.18803246716350688,0.08239126491755862
ADMP,2021-01-22,2.33,2.34,1.87,1.915,55063467,1.9150000000000005,1.043011886434472,0.8874324132204532,0.15557947321401874,0.05598096435607153
ADMP,2021-01-21,1.18,1.23,1.1,1.1311,13148186,1.1311000000000004,0.8844685930589216,0.8052270062780894,0.07924158678083215,0.031081337141584717
ADMP,2021-01-20,1.028,1.34,0.9806,1.3189,27785714,1.3189000000000002,0.8396265190696346,0.7791571667803365,0.06046935228929806,0.019041274731772855
ADMP,2021-01-19,0.8,0.8,0.7506,0.765007,1136551,0.765007,0.7524858861732044,0.7359777401227635,0.01650814605044093,0.008684255342391554
ADMP,2021-01-19,0.8,0.8,0.7506,0.765007,1136551,0.765007,0.7502093200228779,0.7336553993325846,0.016553920690293378,0.006728282665379209
ADMP,2021-01-15,0.81,0.8372,0.7902,0.83,2366080,0.8299999999999998,0.7475188327543104,0.7311472712791913,0.01637156147511909,0.004271873159150694
ADMP,2021-01-14,0.78,0.84,0.76,0.8226,4217157,0.8225999999999999,0.7325222568914578,0.7232390529815267,0.009283203909931093,0.001246951080158595
ADMP,2021-01-13,0.74,0.7698,0.74,0.750742,1025269,0.7507419999999998,0.7161444854171775,0.7152901772200488,0.0008543081971286169,-0.0007621121272845293
ADMP,2021-01-12,0.7140000000000001,0.7140000000000001,0.691,0.7069,606819,0.7068999999999999,0.7098540282203005,0.7124540313976527,-0.002600003177352206,-0.001166217208387816
ADMP,2021-01-11,0.69,0.7168,0.6829999999999999,0.7026,1019963,0.7026,0.7103911242603551,0.7128983539094649,-0.002507229649109877,-0.0008077707161467185
ADMP,2021-01-08,0.7047,0.7188,0.6799,0.6915,1025114,0.6914999999999999,0.7118076923076924,0.7137222222222221,-0.0019145299145297836,-0.0003829059829059567
ADMP,2021-01-07,0.6825,0.75,0.6825,0.7155,4425763,0.7155,0.7155,0.7155,0.0,0.0
