Symbol,Date,Open,High,Low,Close,Volume
ADAP,2021-09-07,6.1,6.1,5.9,5.93,383179
ADAP,2021-09-07,6.1,6.1,5.9,5.93,385712
ADAP,2021-09-03,4.95,4.95,4.94,4.94,5556
ADAP,2021-09-02,5.05,5.085,5.04,5.045,13706
ADAP,2021-09-01,5.14,5.1436,5.08,5.1436,16516
ADAP,2021-08-31,5.21,5.236,5.21,5.23,7391
ADAP,2021-08-30,5.26,5.3,5.26,5.26,43672
ADAP,2021-08-27,5.03,5.07,5.03,5.05,26688
ADAP,2021-08-26,4.91,4.91,4.85,4.905,32438
ADAP,2021-08-25,4.38,4.38,4.36,4.38,37689
ADAP,2021-08-24,4.32,4.36,4.32,4.33,19851
ADAP,2021-08-23,3.99,3.99,3.93,3.93,30096
ADAP,2021-08-20,3.752,3.77,3.75,3.75,2120
ADAP,2021-08-19,3.87,3.87,3.87,3.87,3562
