Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-12-16,3.67,3.7,3.6,3.635,101899,3.635,3.3782427693421546,3.1698662682924468,0.2083765010497074,0.18453845422254267
GLOG,2020-12-15,3.47,3.51,3.46,3.495,63253,3.495,3.3315596364952738,3.132655569755843,0.19890406673943065,0.17857894251575138
GLOG,2020-12-14,3.56,3.58,3.48,3.4958,101813,3.4958,3.301843206767142,3.1036680153363103,0.1981751914308316,0.17349766145983156
GLOG,2020-12-11,3.53,3.53,3.435,3.47,67932,3.47,3.266578335270258,3.0722974565632146,0.1942808787070436,0.16732827896708152
GLOG,2020-12-10,3.35,3.47,3.3304,3.44,81443,3.44,3.229592578046669,3.0404812530882723,0.1891113249583971,0.16059012903209102
GLOG,2020-12-09,3.4,3.445,3.3902,3.445,51052,3.445,3.191336683146064,3.0085197533353343,0.1828169298107296,0.15345983005051458
GLOG,2020-12-08,3.29,3.4115,3.29,3.3967,78685,3.3967,3.1452160800817124,2.9736013336021614,0.17161474647955144,0.14612055511046082
GLOG,2020-12-07,3.42,3.42,3.32,3.33,69409,3.3299999999999987,3.0994917310056604,2.939753440290334,0.15973829071532594,0.13974700726818828
GLOG,2020-12-04,3.18,3.37,3.165,3.365,235058,3.365,3.0575811366430528,2.9085337155135607,0.1490474211294921,0.13474918640640376
GLOG,2020-12-03,3.05,3.1,3.0,3.0233,38980,3.023299999999999,3.0016867978508803,2.872016412754645,0.12967038509623485,0.13117462772563165
GLOG,2020-12-02,2.92,2.96,2.915,2.93,50211,2.929999999999999,2.9977571247328587,2.859913725775017,0.1378433989578416,0.13155068838298076
GLOG,2020-12-01,3.04,3.0995,3.0001,3.045,90961,3.0449999999999986,3.0100766019570155,2.8543068238370184,0.1557697781199967,0.12997751073926556
GLOG,2020-11-30,3.22,3.22,3.15,3.19,63642,3.1899999999999986,3.0037268932219265,2.8390513697439803,0.16467552347794712,0.12352944389408267
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.141299999999999,2.9698590556259137,2.8109754793234982,0.1588835763024159,0.11324292399811678
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1412999999999984,2.9386879748306263,2.7845495176693777,0.15413845716124766,0.1018327609220421
GLOG,2020-11-25,3.13,3.14,3.05,3.1,129235,3.0999999999999988,2.9018494247998308,2.7560094790829286,0.14583994571690218,0.08875633686224048
GLOG,2020-11-24,3.18,3.188,3.01,3.1,339123,3.0999999999999988,2.865822047490709,2.728490237409563,0.13733181008114625,0.07448543464857504
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.229999999999998,2.8232442379435647,2.6987694564023283,0.1244747815412368,0.05877384079043234
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.986299999999998,2.749288644842395,2.6562710129145146,0.09301763192788036,0.04234860560273132
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.929999999999999,2.706195671177376,2.6298686939476754,0.07632697722970061,0.029681349021444054
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996899999999999,2.665503975027808,2.6058581894634902,0.059645785564317766,0.018019941969379914
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.804999999999999,2.6052501523055906,2.5745748446205687,0.03067530768502192,0.00761348107064545
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.7199999999999984,2.5689319981793357,2.5561408321902146,0.01279116598912067,0.0018480244170513342
GLOG,2020-11-13,2.52,2.57,2.45,2.5601,133466,2.560099999999998,2.541465088757396,2.543032098765432,-0.0015670100080353855,-0.0008877609759661099
GLOG,2020-11-12,2.56,2.56,2.48,2.5,118208,2.4999999999999987,2.538076923076923,2.5416666666666665,-0.0035897435897433994,-0.0007179487179486799
GLOG,2020-11-11,2.61,2.61,2.47,2.545,123659,2.5449999999999977,2.545,2.545,0.0,0.0
