Symbol,Date,Open,High,Low,Close,Volume,SB SMA,SB spanTwelveEMA,SB spanTwntySixEMA,SB_x,SB_y
SB,2020-12-16,1.18,1.19,1.1791,1.18,25759,1.18,1.1606880979336025,1.12945379607821,0.031234301855392443,0.03271855110682704
SB,2020-12-15,1.16,1.19,1.16,1.17,18296,1.1699999999999997,1.1571768430124394,1.125410099764467,0.03176674324797246,0.033089613419685686
SB,2020-12-14,1.18,1.19,1.17,1.185,20215,1.1849999999999996,1.154845359923792,1.1218429077456242,0.033002452178167774,0.033420330962613994
SB,2020-12-11,1.16,1.19,1.16,1.18,25849,1.1799999999999993,1.1493626980917542,1.116790340365274,0.03257235772648004,0.03352480065872555
SB,2020-12-10,1.16,1.16,1.16,1.16,1256,1.159999999999999,1.1437922795629822,1.1117335675944962,0.03205871196848609,0.033762911391786866
SB,2020-12-09,1.13,1.14,1.13,1.14,4208,1.139999999999999,1.1408454213017063,1.1078722530020555,0.03297316829965058,0.03418896124761206
SB,2020-12-08,1.15,1.17,1.15,1.1505,962,1.150499999999999,1.1409991342656531,1.10530203324222,0.03569710102343282,0.034492909484602374
SB,2020-12-07,1.17,1.1783,1.1411,1.16,36519,1.1599999999999988,1.1392717041321354,1.1016861959015976,0.037585508230537856,0.03419186159989471
SB,2020-12-04,1.11,1.14,1.11,1.14,10772,1.139999999999999,1.135502923065251,1.0970210915737253,0.03848183149152562,0.03334344994223392
SB,2020-12-03,1.16,1.17,1.15,1.15,1512,1.1499999999999992,1.1346852727134784,1.0935827788996233,0.04110249381385511,0.03205885455491099
SB,2020-12-02,1.15,1.15,1.1267,1.1267,7490,1.1266999999999991,1.1319007768432017,1.0890694012115931,0.04283137563160855,0.029797944740174956
SB,2020-12-01,1.21,1.25,1.21,1.25,35838,1.2499999999999991,1.1328463726328748,1.0860589533085203,0.04678741932435426,0.026539587017316558
SB,2020-11-30,1.2,1.2,1.18,1.185,47816,1.1849999999999992,1.1115457131115791,1.0729436695732022,0.03860204353837715,0.021477628940557075
SB,2020-11-27,1.17,1.18,1.15,1.18,30318,1.1799999999999993,1.0981903882227757,1.0639791631390585,0.03421122508371721,0.017196525291102112
SB,2020-11-27,1.17,1.18,1.15,1.18,30318,1.1799999999999995,1.0833159133541892,1.054697496190183,0.028618417164006264,0.012942850342948335
SB,2020-11-25,1.17,1.17,1.12,1.13,35831,1.1299999999999997,1.0657369885094965,1.0446732958853977,0.021063692624098795,0.009023958637683852
SB,2020-11-24,1.14,1.15,1.11,1.13,39993,1.13,1.0540528046021322,1.0378471595562293,0.016205645045902717,0.006014025141080116
SB,2020-11-23,1.08,1.1,1.08,1.093,20933,1.093,1.0402442236207017,1.0304749323207276,0.009769291299973835,0.0034661201648744097
SB,2020-11-20,1.04,1.06,1.04,1.06,15425,1.06,1.0306522642790108,1.0254729269063858,0.005179337372624993,0.0018903273810994973
SB,2020-11-19,1.01,1.02,0.9963,1.02,32639,1.02,1.0253163123297402,1.0227107610588968,0.002605551270843387,0.0010680748832181234
SB,2020-11-18,1.05,1.05,1.045,1.045,5431,1.045,1.026282914571511,1.0229276219436083,0.003355292627902573,0.0006837057863118075
SB,2020-11-17,1.04,1.05,1.0267,1.04,16507,1.04,1.0228798081299677,1.0211618316990971,0.0017179764308703491,1.5809075914060503e-05
SB,2020-11-16,1.03,1.04,1.025,1.03,10519,1.0300000000000002,1.0197670459717798,1.019654778235025,0.00011226773675487857,-0.00040973276282506716
SB,2020-11-13,1.01,1.04,1.01,1.03,16345,1.0300000000000005,1.0179065088757395,1.018827160493827,-0.000920651618087298,-0.0005402328877200536
SB,2020-11-12,1.05,1.06,0.9921,0.9921,55329,0.9921000000000004,1.0157076923076924,1.0179333333333334,-0.0022256410256409342,-0.0004451282051281869
SB,2020-11-11,1.05,1.07,1.02,1.02,17509,1.0200000000000002,1.02,1.02,0.0,0.0
