Symbol,Date,Open,High,Low,Close,Volume,SSVFF SMA,SSVFF spanTwelveEMA,SSVFF spanTwntySixEMA,SSVFF_x,SSVFF_y
SSVFF,2020-12-16,0.35,0.35,0.3292,0.3292,63469,0.3292,0.3681864310530924,0.3877583846410781,-0.01957195358798564,-0.014159817020478969
SSVFF,2020-12-15,0.35,0.35,0.339756,0.3469,55457,0.34689999999999993,0.3752748730627456,0.3924430554123643,-0.0171681823496187,-0.012806782878602287
SSVFF,2020-12-14,0.3416,0.35,0.33399999999999996,0.3492,55060,0.34919999999999995,0.3804339408923357,0.3960864998453535,-0.01565255895301781,-0.011716433010848185
SSVFF,2020-12-11,0.348,0.348,0.3287,0.3306,49772,0.33059999999999995,0.3861128392363967,0.39983741983298177,-0.013724580596585044,-0.010732401525305779
SSVFF,2020-12-10,0.389,0.3898,0.3837,0.3866,47000,0.3866,0.3962060827339234,0.4053764134196203,-0.009170330685696892,-0.009984356757485961
SSVFF,2020-12-09,0.39299999999999996,0.39299999999999996,0.39299999999999996,0.39299999999999996,100,0.3929999999999999,0.3979526432310003,0.4068785264931899,-0.008925883262189571,-0.010187863275433228
SSVFF,2020-12-08,0.39925,0.39925,0.391,0.391,9435,0.3909999999999999,0.39885312381845495,0.4079888086126451,-0.00913568479419019,-0.010503358278744143
SSVFF,2020-12-07,0.3947,0.408,0.390995,0.3913,24861,0.39129999999999976,0.40028096451271933,0.4093479133016568,-0.009066948788937323,-0.010845276649882645
SSVFF,2020-12-04,0.4,0.42,0.39,0.4187,20960,0.4186999999999999,0.40191386715139577,0.4107917463657893,-0.008877879214393536,-0.011289858615118933
SSVFF,2020-12-03,0.3947,0.3959,0.39345,0.3959,5700,0.39589999999999975,0.3988618429971041,0.4101590860750524,-0.011297243077948329,-0.011892853465300281
SSVFF,2020-12-02,0.3941,0.3961,0.3876,0.3943,6984,0.3942999999999998,0.3994003599056685,0.4112998129610566,-0.011899453055388145,-0.01204175606213827
SSVFF,2020-12-01,0.3858,0.3907,0.3858,0.3907,2500,0.3906999999999998,0.4003276980703355,0.4126597979979412,-0.012332099927605644,-0.012077331813825812
SSVFF,2020-11-30,0.39,0.4038,0.3865,0.4038,5820,0.40379999999999977,0.4020781886285784,0.4144165818377764,-0.01233839320919805,-0.01201363978538084
SSVFF,2020-11-27,0.3802,0.4,0.3802,0.4,14000,0.3999999999999999,0.4017651320155926,0.41526590838479854,-0.013500776369205936,-0.01193245142942655
SSVFF,2020-11-27,0.3802,0.4,0.3802,0.4,14000,0.3999999999999998,0.4020860651093367,0.4164871810555825,-0.014401115946245768,-0.011540370194481703
SSVFF,2020-11-25,0.405,0.41213999999999995,0.405,0.41213999999999995,9600,0.4121399999999997,0.4024653496746706,0.4178061555400291,-0.015340805865358463,-0.010825183756540672
SSVFF,2020-11-24,0.3670000000000001,0.3692,0.3581,0.35859,17824,0.3585899999999997,0.4007063223427926,0.41825944798323145,-0.017553125640438868,-0.009696278229336223
SSVFF,2020-11-23,0.384,0.4,0.384,0.384,16200,0.3839999999999997,0.4083638354960276,0.42303300382189,-0.014669168325862347,-0.00773206637656056
SSVFF,2020-11-20,0.3965,0.3965,0.3857,0.3857,12806,0.3856999999999997,0.41279362376803264,0.4261556441276412,-0.013362020359608541,-0.005997790889235098
SSVFF,2020-11-19,0.35,0.38,0.35,0.36,13422,0.3599999999999997,0.4177197371804022,0.4293920956578525,-0.011672358477450295,-0.004156733521641737
SSVFF,2020-11-18,0.3954,0.3954,0.3954,0.3954,300,0.3953999999999997,0.4282142348495662,0.4349434633104807,-0.006729228460914449,-0.0022778272826895827
SSVFF,2020-11-17,0.3925,0.413,0.39,0.413,11000,0.4129999999999996,0.4341804593676691,0.4381069403753192,-0.003926481007650029,-0.0011649769881333521
SSVFF,2020-11-16,0.4397,0.4397,0.4201,0.4201,9330,0.4200999999999995,0.4380314519799726,0.4401154956053447,-0.0020840436253720678,-0.00047460098325415517
SSVFF,2020-11-13,0.4263,0.452,0.4263,0.436,3650,0.4359999999999996,0.4412917159763313,0.4417167352537723,-0.0004250192774409856,-7.224032272467706e-05
SSVFF,2020-11-12,0.4398,0.4431,0.43955,0.4431,31500,0.4430999999999996,0.4422538461538461,0.4421740740740741,7.97720797720558e-05,1.595441595440006e-05
SSVFF,2020-11-11,0.4185,0.44605,0.41700000000000004,0.4421,6000,0.4420999999999996,0.4421,0.4421,0.0,0.0
