Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-12-16,0.7326,0.7471,0.7120000000000001,0.7257,484971,0.7257,0.7305269868501324,0.6795837087032903,0.05094327814684208,0.0492190910744836
REI,2020-12-15,0.81,0.81,0.7215,0.7215,511365,0.7215,0.7314046208228837,0.6758944053995536,0.055510215423330116,0.048788044306393975
REI,2020-12-14,0.8454,0.85,0.81,0.81,433929,0.81,0.733205460972499,0.6722459578315179,0.060959503140981086,0.04710750152715994
REI,2020-12-11,0.8465,0.8465,0.8051,0.8051,362287,0.8050999999999999,0.7192428175129533,0.6612256344580394,0.05801718305491387,0.043644501123704646
REI,2020-12-10,0.77,0.78,0.7501,0.7777,495209,0.7776999999999997,0.7036324206971266,0.6497156852146825,0.05391673548244413,0.04005133064090233
REI,2020-12-09,0.77,0.83,0.76,0.8151,936564,0.8150999999999998,0.6901655880966042,0.6394769400318571,0.05068864806474716,0.036584979430516876
REI,2020-12-08,0.76,0.76,0.7202,0.7361,498289,0.7360999999999996,0.6674502404778051,0.6254270952344057,0.04202314524339934,0.0330590622719593
REI,2020-12-07,0.73,0.81,0.7,0.7252,729229,0.7251999999999996,0.654968466019224,0.6165732628531582,0.03839520316606582,0.03081804152909926
REI,2020-12-04,0.66,0.7,0.66,0.6968,349887,0.6967999999999998,0.6421990962045374,0.6078831238814109,0.03431597232312655,0.028923751119857618
REI,2020-12-03,0.6432,0.6592,0.64,0.6526,189804,0.6525999999999997,0.6322716591508171,0.6007697737919238,0.0315018853588932,0.02757569581904038
REI,2020-12-02,0.63,0.63,0.612,0.615051,79332,0.6150509999999999,0.6285755971782382,0.5966233556952777,0.0319522414829605,0.026594148434077147
REI,2020-12-01,0.6597,0.6633,0.6301,0.6376,354602,0.6375999999999997,0.6310346148470088,0.5951491441508999,0.035885470696108916,0.02525462517185631
REI,2020-11-30,0.71,0.71,0.665,0.6686,278360,0.6685999999999996,0.6298409084555558,0.5917530756829719,0.03808783277258399,0.022596913790793156
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7004999999999996,0.6227938009020206,0.5856053217376097,0.037188479164410926,0.018724184045345448
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7004999999999996,0.6086654010660244,0.5764137474766184,0.03225165358940596,0.014108110265579076
REI,2020-11-25,0.69,0.7,0.6311,0.6359,383136,0.6358999999999996,0.5919682012598471,0.566486847274748,0.025481353985098987,0.009572224434622354
REI,2020-11-24,0.7033,0.725,0.6821,0.7146,619912,0.7145999999999996,0.5839806014889101,0.5609337950567279,0.023046806432182043,0.005594942047003168
REI,2020-11-23,0.6195,0.6494,0.6195,0.6381,275966,0.6380999999999996,0.560231619941439,0.5486404986612662,0.011591121280172813,0.0012319759507084214
REI,2020-11-20,0.63,0.64,0.61,0.62,346215,0.6199999999999996,0.5460737326580642,0.5414837385541674,0.004589994103896822,-0.001357810381657676
REI,2020-11-19,0.57,0.57,0.555,0.5551,69755,0.5550999999999996,0.5326325931413487,0.5352024376385008,-0.002569844497152141,-0.0028447615030463003
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5348999999999996,0.5285476100761394,0.5336106326495809,-0.005063022573441489,-0.00291349075451984
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102319999999997,0.5273926300899829,0.5335074832615474,-0.0061148531715644605,-0.002376107799789428
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5075999999999998,0.530512744651798,0.5353695219224712,-0.0048567772706732395,-0.0014414214568456698
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5040999999999998,0.5346786982248521,0.537591083676269,-0.00291238545141681,-0.0005875825033887772
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5398999999999998,0.5402384615384616,0.5402703703703704,-3.190883190884453e-05,-6.3817663817689055e-06
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5402999999999998,0.5403,0.5403,0.0,0.0
