Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-12-16,7.64,8.06,7.5006,7.67,201842,7.67,7.348448965335691,6.673320427819627,0.6751285375160627,0.6282064242191704
RUBY,2020-12-15,8.0635,8.07,7.01,7.2988,668188,7.2988,7.28998514085127,6.593586062045198,0.6963990788060723,0.616475895894947
RUBY,2020-12-14,6.44,8.81,6.44,8.81,516583,8.810000000000002,7.288382439187865,6.537168947008814,0.7512134921790512,0.5964951001671657
RUBY,2020-12-11,7.67,7.75,7.39,7.39,26529,7.390000000000002,7.0117247008583865,6.355342462769519,0.6563822380888658,0.5578155021641942
RUBY,2020-12-10,7.56,7.58,7.04,7.5093,35409,7.509300000000002,6.942947373741728,6.272569859791082,0.6703775139506467,0.5331738181830259
RUBY,2020-12-09,8.12,8.165,7.9,8.06,31447,8.060000000000002,6.8399741689674975,6.173631448574368,0.6663427203931294,0.4988728942411207
RUBY,2020-12-08,7.55,7.7932,7.55,7.69,25327,7.690000000000002,6.618151290597951,6.022721964460317,0.5954293261376336,0.45700543770311847
RUBY,2020-12-07,7.13,7.19,7.13,7.155,5452,7.155000000000002,6.423269707070307,5.889339721617144,0.5339299854531623,0.42239946559448943
RUBY,2020-12-04,6.82,7.0,6.65,6.925,3721,6.9250000000000025,6.290227835628543,5.7880868993465135,0.5021409362820286,0.39451683562982115
RUBY,2020-12-03,6.59,6.79,6.59,6.79,8893,6.790000000000003,6.174814714833733,5.697133851294236,0.4776808635394971,0.367610810466769
RUBY,2020-12-02,6.54,6.54,6.3005,6.345,7703,6.3450000000000015,6.0629628448035024,5.609704559397775,0.4532582854057274,0.340093297198587
RUBY,2020-12-01,6.25,6.39,6.24,6.35,8854,6.3500000000000005,6.011683362040503,5.550880924149597,0.4608024378909059,0.31180205014680185
RUBY,2020-11-30,6.91,6.91,6.6608,6.6608,16229,6.6608,5.950171246047868,5.4869513980815645,0.4632198479663021,0.2745519532107758
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.820966018056572,5.3930435099280905,0.4279225081284803,0.22738497952189377
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.655687112248674,5.286086990722338,0.3696001215263358,0.17725059737024687
RUBY,2020-11-25,6.44,6.47,6.4,6.46,4028,6.460000000000001,5.460357496293887,5.170573949980125,0.2897835463137621,0.12916321633122463
RUBY,2020-11-24,5.99,6.16,5.9301,6.1,9574,6.1000000000000005,5.278604313801868,5.067419865978535,0.2111844478233316,0.08900813383559025
RUBY,2020-11-23,5.6,5.76,5.56,5.76,25895,5.76,5.1292596435840245,4.984813455256819,0.14444618832720654,0.05846405533865469
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.3100000000000005,5.01457957878112,4.922798531677364,0.09178104710375656,0.03696852209151694
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,4.960866774923144,4.8918224142115525,0.06904436071159026,0.02326539083845703
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.915569824909169,4.866368207348477,0.04920161756069241,0.011820648370173499
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.849309793074473,4.8332776639363555,0.016032129138118027,0.0024754060725437716
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.832820664542559,4.824739877051263,0.008080787491295816,-0.000913774693849569
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.814242603550296,4.815919067215363,-0.0016764636650670186,-0.0031624152401359146
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.785923076923077,4.803592592592593,-0.01766951566951569,-0.0035339031339031383
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.82,4.82,0.0,0.0
