Symbol,Date,Open,High,Low,Close,Volume,NBRV SMA,NBRV spanTwelveEMA,NBRV spanTwntySixEMA,NBRV_x,NBRV_y
NBRV,2020-12-16,2.37,2.4,2.32,2.3231,149060,2.3231,3.1919536591416717,3.625974116999728,-0.4340204578580571,-0.23311463941403998
NBRV,2020-12-15,2.46,2.5,2.42,2.48,216457,2.4800000000000004,3.3499270517128834,3.7302040463597055,-0.38027699464682296,-0.18288818480303592
NBRV,2020-12-14,2.58,2.58,2.4466,2.5,506761,2.5000000000000004,3.5080956065697717,3.8302203700684823,-0.32212476349871144,-0.1335409823420894
NBRV,2020-12-11,2.44,2.5,2.31,2.4734,1328513,2.4734,3.691385716855185,3.9366379996739616,-0.2452522828187771,-0.08639503705293408
NBRV,2020-12-10,3.42,3.5,3.39,3.49,48869,3.49,3.9128376653743087,4.0536970396478775,-0.14085937427356932,-0.04668072561147344
NBRV,2020-12-09,3.68,3.7,3.61,3.64,70323,3.640000000000001,3.989717240896911,4.098792802819709,-0.10907556192279833,-0.02313606344594958
NBRV,2020-12-08,3.85,3.85,3.75,3.76,74696,3.76,4.053302193787259,4.1354962270452855,-0.08219403325802778,-0.0016511888267375062
NBRV,2020-12-07,3.85,3.97,3.8,3.8299,76545,3.8299,4.1066298653849405,4.165535925208908,-0.05890605982396746,0.01848452228108484
NBRV,2020-12-04,3.75,3.84,3.75,3.8,71547,3.8,4.156944386364021,4.192386799225622,-0.03544241286159977,0.03783216780734791
NBRV,2020-12-03,3.88,4.2299,3.72,3.88,147695,3.88,4.2218433657029335,4.223777743163669,-0.0019343774607367688,0.05615081297458505
NBRV,2020-12-02,3.7,3.998,3.64,3.943,225702,3.9430000000000014,4.283996704921649,4.251279962616763,0.03271674230488575,0.07067211058341528
NBRV,2020-12-01,4.303,4.3999,4.291,4.356,14557,4.356,4.345996105816495,4.275942359626105,0.07005374619039006,0.08016095265304767
NBRV,2020-11-30,4.34,4.34,4.211,4.274,34474,4.273999999999999,4.344177215964948,4.269537748396194,0.07463946756875561,0.08268775426871205
NBRV,2020-11-27,4.39,4.468999999999999,4.355,4.428999999999999,17584,4.428999999999999,4.356936709776757,4.269180768267889,0.08775594150886867,0.08469982594370139
NBRV,2020-11-27,4.39,4.468999999999999,4.355,4.428999999999999,17584,4.428999999999999,4.343834293372532,4.256395229729319,0.0874390636432123,0.08393579705240978
NBRV,2020-11-25,4.413,4.5089999999999995,4.35,4.35,31327,4.3500000000000005,4.328349619440264,4.242586848107663,0.08576277133259946,0.08305998040470892
NBRV,2020-11-24,4.499,4.5,4.301,4.466,54892,4.466000000000001,4.3244131866112205,4.233993795956279,0.09041939065494288,0.08238428267273606
NBRV,2020-11-23,4.16,4.2,4.066,4.091,28119,4.091000000000002,4.298670129631442,4.21543329963278,0.08323682999866211,0.08037550567718457
NBRV,2020-11-20,4.4,4.431,4.303999999999999,4.353,11059,4.3530000000000015,4.336428335018977,4.225387963603402,0.11104037141557477,0.0796601745968152
NBRV,2020-11-19,4.51,4.51,4.39,4.397,15796,4.397000000000004,4.3334153050224264,4.215179000691673,0.11823630433075305,0.0718151253921253
NBRV,2020-11-18,4.593999999999999,4.6,4.452,4.513999999999999,12387,4.514000000000003,4.321854451390141,4.200633320747008,0.12122113064313302,0.060209830657468356
NBRV,2020-11-17,4.75,4.75,4.44201,4.518,14696,4.518000000000004,4.28691889709744,4.175563986406768,0.11135491069067084,0.04495700566105219
NBRV,2020-11-16,4.8,4.8389999999999995,4.7,4.8,26868,4.800000000000005,4.244904151115157,4.148169105319311,0.09673504579584602,0.02835752940364731
NBRV,2020-11-13,4.5,4.687,4.3,4.55,39125,4.550000000000005,4.143977633136093,4.096022633744857,0.04795499939123804,0.011263150305597628
NBRV,2020-11-12,4.188,4.271,4.16,4.18101,29918,4.181010000000005,4.070155384615385,4.059704444444445,0.010450940170939838,0.0020901880341879678
NBRV,2020-11-11,4.105,4.105,3.91,4.05,30951,4.050000000000005,4.05,4.05,0.0,0.0
