Symbol,Date,Open,High,Low,Close,Volume
KO,2020-06-17,46.78,47.06,46.72,46.89,1271605
KO,2020-06-16,47.56,47.685,47.11,47.125,2071064
KO,2020-06-15,44.57,45.115,44.47,45.1,2761406
KO,2020-06-12,46.21,46.24,45.95,46.085,2074878
KO,2020-06-11,47.81,47.92,47.46,47.57,2245297
KO,2020-06-10,49.16,49.18,48.713,48.765,1703124
KO,2020-06-09,49.59,49.59,48.87,48.95,2120686
KO,2020-06-08,49.54,49.97,49.47,49.8,2308148
KO,2020-06-05,48.54,48.87,48.46,48.715,1956081
KO,2020-06-04,47.94,48.24,47.89,48.195,1733131
KO,2020-06-03,47.27,47.76,47.12,47.7,1582040
KO,2020-06-02,47.16,47.28,46.815,46.91,1375558
KO,2020-06-01,46.66,46.99,46.63,46.7957,1245910
KO,2020-05-29,46.68,46.9,46.555,46.5604,1449207
KO,2020-05-28,47.33,47.42,46.82,46.91,1996867
KO,2020-05-27,47.0,47.09,46.665,46.83,2703492
KO,2020-05-26,46.92,46.93,46.0875,46.105,3465751
KO,2020-05-26,46.92,46.93,46.0875,46.105,3465751
KO,2020-05-22,45.22,45.305,44.815,44.87,1400536
KO,2020-05-21,46.08,46.09,45.76,45.89,1593871
KO,2020-05-20,45.2,45.84,45.02,45.5201,2799358
KO,2020-05-19,45.01,45.03,44.25,44.4783,1790109
