Symbol,Date,Open,High,Low,Close,Volume,OPTT SMA,OPTT spanTwelveEMA,OPTT spanTwntySixEMA,OPTT_x,OPTT_y
OPTT,2020-08-25,1.13,1.1681,1.12,1.14,59879,1.14,1.14,1.14,0.0,0.009015642716697699
OPTT,2020-08-24,1.1514,1.22,1.13,1.1769,172380,1.1769,1.1456769230769228,1.1427333333333334,0.0029435897435896585,0.011269553395872123
OPTT,2020-08-21,1.21,1.24,1.19,1.19,112236,1.1900000000000002,1.1524958579881657,1.1462345679012345,0.006261290086931215,0.013351044308942793
OPTT,2020-08-20,1.25,1.31,1.21,1.2262,281698,1.2262,1.163834956759217,1.1521579332418836,0.011677023517333351,0.015123482864445686
OPTT,2020-08-19,1.24,1.27,1.23,1.2616,196826,1.2616,1.1788757326424144,1.1602647530017445,0.01861097964067016,0.01598509770122377
OPTT,2020-08-18,1.22,1.23,1.04,1.111,1100845,1.1110000000000002,1.1684333122358892,1.156615512038652,0.011817800197236885,0.01532862721636223
OPTT,2020-08-17,1.5,1.64,1.35,1.54,2681334,1.5400000000000005,1.2255974180457525,1.185014362998752,0.040583055047000334,0.01620633397114351
OPTT,2020-08-14,1.38,1.44,1.35,1.4307,219019,1.4307000000000003,1.2571516614233291,1.2032132990729183,0.05393836235041039,0.010112153702179246
OPTT,2020-08-13,1.47,1.52,1.29,1.3,1750726,1.3000000000000005,1.2637437135120475,1.2103826843267764,0.05336102918527108,-0.0008443984598786505
OPTT,2020-08-12,1.16,1.18,1.13,1.1407,205140,1.1407000000000005,1.2448139114332708,1.2052210040062743,0.03959290742699628,-0.014395755371166084
OPTT,2020-08-11,1.06,1.08,1.03,1.08,138634,1.0800000000000007,1.2194579250589217,1.195945374079884,0.023512550979037483,-0.02789292107070673
OPTT,2020-08-10,0.99,0.99,0.9105,0.950001,435676,0.9500010000000008,1.178003013511395,1.177727272296189,0.0002757412152061267,-0.040744289083142836
OPTT,2020-08-07,1.14,1.17,1.1,1.1632,245315,1.1632000000000011,1.1757256268173342,1.1766511780520268,-0.0009255512346926232,-0.05099929665773007
OPTT,2020-08-06,0.9790000000000001,0.98,0.932,0.96,129740,0.9600000000000012,1.1425370688454366,1.1606029426407656,-0.018065873795328983,-0.06351773301348942
OPTT,2020-08-05,0.8925,0.97,0.8802,0.92,424255,0.9200000000000012,1.1083005967153694,1.1427805024451532,-0.034479905729783766,-0.07488069781802953
OPTT,2020-08-04,0.8925,0.8925,0.85,0.8699,86988,0.8699000000000011,1.0716235818360818,1.1225671318936603,-0.050943550057578564,-0.08498089584009097
OPTT,2020-08-03,0.83,0.8358,0.772,0.78,157559,0.780000000000001,1.0267584153997615,1.097191788790426,-0.07043337339066458,-0.09349023228571908
OPTT,2020-07-31,0.825,0.84,0.8220000000000001,0.823399,53742,0.8233990000000009,0.995472351492106,1.0769108414726167,-0.08143848998051084,-0.09925444700948274
OPTT,2020-07-30,0.7390000000000001,0.77,0.7301,0.7695,256374,0.7695000000000011,0.9607073743394744,1.0541396680302006,-0.09343229369072636,-0.10370843626672574
OPTT,2020-07-29,0.779,0.7899,0.755,0.7606,185052,0.7606000000000009,0.9299216244410936,1.0323959889168524,-0.10247436447575876,-0.10627747191072559
OPTT,2020-07-28,0.78,0.782,0.7601,0.769299,99284,0.7692990000000007,0.905210451450156,1.0129073230711596,-0.1076968716210035,-0.10722824876946728
OPTT,2020-07-27,0.82,0.82,0.81,0.8113,88407,0.8113000000000008,0.8907626896885936,0.9979734472881108,-0.10721075759951716,-0.10711109305658319
OPTT,2020-07-24,0.83,0.8691,0.7659999999999999,0.8220000000000001,393954,0.8220000000000008,0.8801838143518871,0.9849383771186212,-0.10475456276673413,-0.10708617692084968
OPTT,2020-07-23,0.77,0.777,0.7542,0.7659,285146,0.7659000000000007,0.8626016890669812,0.9687133121468714,-0.1061116230798902,-0.10766908045937856
OPTT,2020-07-22,0.7,0.71,0.7,0.7,140730,0.7000000000000006,0.837586044595138,0.9488086223582142,-0.1112225777630762,-0.10805844480425064
OPTT,2020-07-21,0.69,0.69,0.68,0.6813,52777,0.6813000000000007,0.8135420377343475,0.9289931688501984,-0.1154511311158508,-0.10726741156454425
OPTT,2020-07-20,0.6841,0.69,0.675,0.6899,72953,0.6899000000000006,0.7945201857752171,0.9112825637501836,-0.11676237797496647,-0.10522148167671758
OPTT,2020-07-17,0.6990000000000001,0.6990000000000001,0.6891,0.698,36971,0.6980000000000006,0.7796709264251838,0.895483855324244,-0.11581292889906025,-0.10233625760215534
OPTT,2020-07-16,0.685,0.7,0.675,0.675,47398,0.6750000000000007,0.7635677069751554,0.8791517178928185,-0.11558401091766313,-0.0989670897779291
OPTT,2020-07-15,0.7,0.7,0.6709999999999999,0.672,93068,0.6720000000000008,0.7494803674405162,0.8638071461970542,-0.11432677875653807,-0.09481285949299559
OPTT,2020-07-14,0.7,0.7,0.6865,0.692049,46060,0.6920490000000009,0.7406447724496675,0.851084320552828,-0.11043954810316048,-0.08993437967710996
OPTT,2020-07-13,0.7947,0.7947,0.7020000000000001,0.7098,157241,0.7098000000000008,0.7358994228420264,0.8406188153266926,-0.10471939248466622,-0.08480808757059731
OPTT,2020-07-10,0.69,0.7049989999999999,0.69,0.6999,37056,0.6999000000000009,0.7303610500970993,0.8301951993765673,-0.099834149279468,-0.07983026134208007
OPTT,2020-07-09,0.71,0.72,0.6951,0.7,48171,0.7000000000000008,0.7256901193129301,0.8205511105338585,-0.0948609912209284,-0.07482928935773309
OPTT,2020-07-08,0.7403,0.77,0.72,0.725,472210,0.7250000000000008,0.725583947110941,0.8134732504943135,-0.08788930338337253,-0.06982136389193426
OPTT,2020-07-07,0.72,0.72,0.685,0.71,51849,0.7100000000000007,0.7231864167861808,0.8058085652725125,-0.08262214848633176,-0.0653043790190747
OPTT,2020-07-06,0.71,0.71,0.684,0.7019,102967,0.7019000000000006,0.7199115834344606,0.7981116345115857,-0.07820005107712512,-0.06097493665226043
OPTT,2020-07-06,0.71,0.71,0.684,0.7019,102967,0.7019000000000006,0.7171405705983896,0.7909848467699868,-0.07384427617159718,-0.05666865804604425
OPTT,2020-07-02,0.73,0.75,0.725,0.725,122181,0.7250000000000008,0.7183497135832528,0.7860970803425804,-0.06774736675932758,-0.05237475351465601
