Symbol,Date,Open,High,Low,Close,Volume,CERS SMA,CERS spanTwelveEMA,CERS spanTwntySixEMA,CERS_x,CERS_y
CERS,2021-08-02,5.14,5.14,5.04,5.05,11535,5.05,5.013483795146089,5.163722696876669,-0.1502389017305798,-0.17083606464927978
CERS,2021-07-30,5.03,5.03,4.99,5.01,5298,5.01,5.006844485172652,5.172820512626802,-0.1659760274541506,-0.17598535537895477
CERS,2021-07-29,4.97,4.99,4.97,4.99,6388,4.99,5.006270755204043,5.185846153636946,-0.1795753984329025,-0.17848768736015602
CERS,2021-07-28,4.79,4.8167,4.79,4.8167,8675,4.8167,5.009229074332051,5.2015138459279004,-0.1922847715958493,-0.1782157595919694
CERS,2021-07-27,4.79,4.82,4.79,4.8,10994,4.8,5.044234360574242,5.2322989536021325,-0.1880645930278905,-0.1746985065909994
CERS,2021-07-26,4.99,4.99,4.96,4.965,11565,4.965,5.088640607951377,5.266882869890304,-0.1782422619389265,-0.1713569849817766
CERS,2021-07-23,5.06,5.11,5.0,5.07,12108,5.07,5.111120718487991,5.291033499481528,-0.1799127809935363,-0.16963566574248906
CERS,2021-07-22,5.07,5.15,5.07,5.12,11236,5.12,5.118597212758535,5.30871617944005,-0.1901189666815153,-0.16706638692972722
CERS,2021-07-21,5.04,5.0792,5.04,5.0792,10495,5.0792,5.118342160532814,5.323813473795253,-0.2054713132624392,-0.1613032419917802
CERS,2021-07-20,4.95,4.98,4.95,4.97,7655,4.97,5.125458916993326,5.343382551698873,-0.2179236347055475,-0.15026122417411542
CERS,2021-07-19,4.79,4.8,4.78,4.79,22328,4.79,5.153724174628476,5.373253155834783,-0.2195289812063077,-0.13334562154125737
CERS,2021-07-16,4.81,4.84,4.715,4.795,23598,4.795,5.219855842742744,5.419913408301566,-0.2000575655588221,-0.11179978162499478
CERS,2021-07-15,4.89,4.92,4.88,4.88,11800,4.88,5.29710235960506,5.469906480965691,-0.172804121360631,-0.08973533564153793
CERS,2021-07-14,5.07,5.08,5.06,5.065,13467,5.065,5.372939152260527,5.517098999442946,-0.1441598471824194,-0.06896813921176465
CERS,2021-07-13,5.11,5.13,5.11,5.12,8684,5.12,5.4289280890351685,5.553266919398381,-0.1243388303632127,-0.050170212219101146
CERS,2021-07-12,5.26,5.27,5.23,5.24,28065,5.24,5.485096832496108,5.587928272950252,-0.1028314404541435,-0.03162805768307325
CERS,2021-07-09,5.25,5.25,5.18,5.18,26941,5.18,5.529659892949946,5.615762534786271,-0.0861026418363257,-0.01382721199030547
CERS,2021-07-08,5.11,5.12,5.05,5.06,85363,5.06,5.5932344189408445,5.650623537569173,-0.0573891186283281,0.004241645471199606
CERS,2021-07-07,5.46,5.46,5.43,5.44,16342,5.44,5.690186131475543,5.697873420574707,-0.0076872890991639,0.019649336496081554
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.73567451901655,5.718503294220684,0.0171712247958666,0.026483492894892924
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.765797158837741,5.730383557758338,0.0354136010794032,0.028811559919649718
CERS,2021-07-02,6.1244,6.1244,5.92,6.03,25923,6.03,5.801396642262785,5.743214242379005,0.0581823998837798,0.027161049629711324
CERS,2021-07-01,5.91,5.95,5.895,5.94,96511,5.94,5.759832395401473,5.720271381769326,0.0395610136321469,0.019405712066194195
CERS,2021-06-30,5.67,5.73,5.67,5.71,26691,5.71,5.727074649110831,5.702693092310872,0.024381556799959,0.014366886674706012
CERS,2021-06-29,5.77,5.78,5.76,5.77,9105,5.77,5.730179130767346,5.702108539695741,0.0280705910716045,0.01186321914339276
CERS,2021-06-28,5.86,5.89,5.85,5.865,23292,5.865,5.7229389727250455,5.696677222871401,0.0262617498536448,0.007811376161339802
CERS,2021-06-25,5.78,5.82,5.76,5.8,21412,5.8,5.69710969503869,5.683211400701112,0.0138982943375776,0.003198782738263546
CERS,2021-06-24,5.71,5.765,5.71,5.75,17477,5.75,5.678402366863906,5.673868312757201,0.0045340541067044,0.0005239048384350299
CERS,2021-06-23,5.62,5.66,5.62,5.64,28316,5.64,5.665384615384616,5.667777777777777,-0.0023931623931616,-0.0004786324786323348
CERS,2021-06-22,5.69,5.69,5.67,5.67,11317,5.67,5.67,5.67,0.0,0.0
