Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-08-02,3.35,3.55,3.26,3.302,289333,3.302,2.8451159235214,2.931959712532173,-0.0868437890107731,-0.11368933308551013
GALT,2021-07-30,2.64,2.64,2.64,2.64,2221,2.64,2.762046091434381,2.9023564895347467,-0.1403103981003655,-0.12040071910419448
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.784236289876996,2.9233450086975266,-0.1391087188205308,-0.11542329935515172
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.7995519789455403,2.9412126093933284,-0.1416606304477881,-0.10950194448880703
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.8358341569356385,2.9685096181447945,-0.132675461209156,-0.10146227299906174
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.856894912742118,2.988390387596378,-0.13149547485426,-0.09365897594653816
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.890875805967957,3.0138616186040883,-0.1229858126361311,-0.08419985121960767
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.9110350434166765,3.032570548092416,-0.1215355046757391,-0.07450336086547679
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.9312232331287995,3.0511761919398093,-0.1199529588110097,-0.06274532491291109
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.942354730061308,3.065670287294994,-0.1233155572336857,-0.048443416438386414
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.980964680981546,3.0925239102785933,-0.1115592292970473,-0.029725381239561588
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,3.055540077523645,3.1342618231008808,-0.0787217455772353,-0.009266919225190153
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.145638273437036,3.180202768948951,-0.0345644955119155,0.008096787362821248
GALT,2021-07-14,2.95,3.0,2.95,2.9984,47326,2.9984,3.2157543231528605,3.2138189904648677,0.0019353326879931,0.018762108081505333
GALT,2021-07-13,3.19,3.21,3.15,3.2066,18708,3.2066,3.255273290998835,3.2310525097020566,0.0242207812967785,0.02296880192988348
GALT,2021-07-12,3.32,3.34,3.27,3.27,136454,3.27,3.2641229802713507,3.233008710478221,0.0311142697931297,0.022655807088159723
GALT,2021-07-09,3.96,4.04,3.85,3.94,1147775,3.94,3.2630544312297785,3.2300494073164785,0.0330050239132999,0.020541191411917226
GALT,2021-07-08,2.8,2.84,2.7915,2.84,9420,2.84,3.139973418726102,3.173253359901797,-0.0332799411756949,0.017425233286571543
GALT,2021-07-07,2.9,2.9,2.86,2.86,4729,2.86,3.1945140403126664,3.1999136286939405,-0.005399588381274,0.030101526902138177
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.255334774914969,3.227106718989456,0.0282280559255139,0.03897680572299124
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.270850188535873,3.231675256508612,0.0391749320272611,0.04166399317236079
GALT,2021-07-02,3.27,3.36,3.27,3.3,1343,3.3,3.2891865864514864,3.236609277029301,0.0525773094221855,0.0422862584586358
GALT,2021-07-01,3.21,3.2117,3.21,3.2117,5835,3.2117,3.2872205112608475,3.2315380191916447,0.0556824920692027,0.039713495717748376
GALT,2021-06-30,3.51,3.51,3.4,3.4,8358,3.4,3.3009515133082745,3.2331250607269766,0.0678264525812979,0.03572124662988478
GALT,2021-06-29,3.53,3.53,3.46,3.461,11808,3.461,3.282942697546143,3.2197750655851345,0.0631676319610083,0.02769494514203149
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.2505686425545326,3.200477070831945,0.0500915717225871,0.01882677343728726
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.212490213928084,3.179715236498501,0.0327749774295829,0.011010573865962176
GALT,2021-06-24,3.27,3.285,3.27,3.285,3238,3.285,3.183852071005917,3.1644924554183813,0.0193596155875361,0.005569472975056992
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.1654615384615385,3.154851851851852,0.0106096866096865,0.002121937321937306
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.145,3.145,0.0,0.0
