Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-08-02,3.655,3.655,3.58,3.64,12150,3.64,3.714387350632128,3.8314406839468926,-0.1170533333147645,-0.09412404871485265
ADAP,2021-07-30,3.57,3.58,3.5068,3.57,9725,3.57,3.727912323474333,3.846755938662645,-0.1188436151883109,-0.08839172756487466
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.756623655015121,3.868896413755656,-0.1122727587405347,-0.08077875565901535
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.76691886501787,3.882408126856108,-0.1154892618382379,-0.07290525488863549
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.800685931384756,3.9065047770045966,-0.1058188456198405,-0.06225925315123487
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.853537918909257,3.938225159164965,-0.084687240255707,-0.05136935503408344
ADAP,2021-07-23,3.83,3.84,3.81,3.81,6014,3.81,3.899635722347304,3.965283171898162,-0.0656474495508581,-0.043039883728677314
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292,3.98,3.91593312641045,3.9777058256500144,-0.0617726992395644,-0.03738799227313222
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.9042846039396224,3.977522291702016,-0.073237687762393,-0.031291815531524166
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966,3.6869,3.8959727137468265,3.9797240750381766,-0.08375136129135,-0.020805347473806836
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036,3.65,3.933985934428068,4.003150001041231,-0.0691640666131627,-0.0050688440194210215
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,3.985619740687717,4.03140200112453,-0.0457822604368125,0.010954961629014414
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,4.01936878444912,4.049914161214492,-0.0305453767653718,0.025139267145471156
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.073799472530778,4.076307294111651,-0.0025078215808731,0.0390604281231819
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.105399376627283,4.090411877640584,0.0149874989866995,0.04945249054919566
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.135471990559517,4.102444827851831,0.0330271627076861,0.05806873843981968
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.140103261570339,4.101840414079978,0.038262847490361,0.06432913237285307
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.152849309128582,4.104387647206376,0.0484616619222064,0.07084570359347607
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.20427645624287,4.123138658982885,0.0811377972599851,0.07644171401129346
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.21050853919612,4.119389751701516,0.0911187874946035,0.07526769319912052
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.205437364504506,4.109868931837638,0.0955684326668677,0.07130491962524975
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.199444158050779,4.099586446384649,0.0998577116661305,0.06523904136484523
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.180979459514557,4.08347336209542,0.0975060974191368,0.0565843737895239
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.164793906699022,4.068551231063053,0.0962426756359686,0.04635394288212066
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.123847344280663,4.042835329548097,0.0810120147325657,0.033881759693658656
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.086365043240783,4.019862155911945,0.0665028873288378,0.0220991959339319
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.037704142011835,3.993131128384901,0.044573013626934,0.010998273085205425
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,3.9809230769230775,3.964581618655693,0.0163414582673846,0.002604587949773283
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,3.942,3.946148148148148,-0.0041481481481477,-0.000829629629629558
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448,3.95,3.95,3.95,0.0,0.0
