Symbol,Date,Open,High,Low,Close,Volume,NBRV SMA,NBRV spanTwelveEMA,NBRV spanTwntySixEMA,NBRV_x,NBRV_y
NBRV,2021-01-25,3.16,3.16,3.03,3.06,85949,3.06,2.9058346164427293,2.767347968178476,0.13848664826425372,0.11287862858301041
NBRV,2021-01-22,2.99,3.09,2.97,3.08,165155,3.0800000000000005,2.8778045467050437,2.743935805632754,0.1338687410722903,0.1064766236626997
NBRV,2021-01-21,3.05,3.05,2.895,2.925,66990,2.9250000000000007,2.841041737015052,2.7170506700833745,0.12399106693167772,0.09962859431030216
NBRV,2021-01-20,3.04,3.09,3.02,3.03,90200,3.03,2.825776598290516,2.7004147236900438,0.12536187460047188,0.09353797615495836
NBRV,2021-01-19,2.96,2.96,2.83,2.85,105637,2.850000000000001,2.788645070706973,2.674047901585248,0.1145971691217258,0.08558200154357987
NBRV,2021-01-19,2.96,2.96,2.83,2.85,105637,2.850000000000001,2.777489629017332,2.659971733712067,0.11751789530526492,0.0783282096490436
NBRV,2021-01-15,3.09,3.09,2.92,2.94,189197,2.9400000000000013,2.764305925202301,2.6447694724090325,0.11953645279326874,0.06853078823498827
NBRV,2021-01-14,3.028,3.13,2.9911,3.11,412198,3.1100000000000008,2.732361547966356,2.6211510302017547,0.11121051776460078,0.055779372095418264
NBRV,2021-01-13,2.9,2.9,2.83,2.85,37107,2.850000000000001,2.6637000112329656,2.5820431126178955,0.08165689861507007,0.04192158567812253
NBRV,2021-01-12,2.84,2.87,2.83,2.86,54489,2.8600000000000008,2.6298272860025955,2.5606065616273272,0.06922072437526827,0.03198775744388564
NBRV,2021-01-11,2.73,2.78,2.72,2.765,39364,2.765000000000001,2.587977701639431,2.5366550865575133,0.05132261508191771,0.022679515711039985
NBRV,2021-01-08,2.8,2.86,2.76,2.82,253752,2.8200000000000007,2.5557918292102366,2.5183874934821144,0.03740433572812263,0.01551874086832055
NBRV,2021-01-07,2.66,2.68,2.61,2.61,87953,2.6100000000000008,2.5077539799757336,2.4942584929606832,0.013495487015050768,0.01004734215337014
NBRV,2021-01-06,2.67,2.67,2.5,2.51,493702,2.5100000000000007,2.4891637945167764,2.4849991723975378,0.004164622119238626,0.009185305937950094
NBRV,2021-01-05,2.5,2.55,2.49,2.52,69945,2.5200000000000014,2.4853753935198264,2.482999106189341,0.0023762873304855607,0.010440476892627962
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.4350000000000023,2.479080010523431,2.4800390346844883,-0.0009590241610570873,0.012456524283163562
NBRV,2021-01-04,2.47,2.49,2.4,2.435,146289,2.4350000000000023,2.487094557891328,2.4836421574592475,0.003452400432080172,0.015810411394218724
NBRV,2020-12-31,2.51,2.51,2.42,2.4301,59955,2.4301000000000017,2.4965662956897505,2.4875335300559875,0.009032765633762985,0.018899914134753247
NBRV,2020-12-30,2.42,2.46,2.395,2.395,61193,2.3950000000000022,2.508651076724251,2.4921282124604662,0.016522864263784687,0.02136670126000081
NBRV,2020-12-29,2.53,2.53,2.41,2.45,166580,2.4500000000000024,2.5293149088559335,2.499898469457304,0.029416439398629368,0.022577660509054843
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.5950000000000024,2.5437358013751936,2.503890347013888,0.0398454543613056,0.02086796578666121
NBRV,2020-12-28,2.65,2.68,2.59,2.595,74754,2.595000000000003,2.534415037988865,2.496601574774999,0.03781346321386625,0.01612359364300011
NBRV,2020-12-24,2.71,2.715,2.65,2.6799,39707,2.679900000000002,2.523399590350478,2.4887297007569997,0.0346698895934785,0.010701126250283686
NBRV,2020-12-23,2.7,2.72,2.61,2.6981,140204,2.698100000000002,2.4949449704142013,2.473436076817559,0.02150889359664232,0.004708935414485094
NBRV,2020-12-22,2.5,2.5,2.47,2.485,89582,2.4850000000000008,2.4580076923076923,2.4554629629629634,0.0025447293447289354,0.0005089458689457871
NBRV,2020-12-21,2.45,2.47,2.44,2.4531,77431,2.4531000000000014,2.4531,2.4531,0.0,0.0
