Symbol,Date,Open,High,Low,Close,Volume,REPH SMA,REPH spanTwelveEMA,REPH spanTwntySixEMA,REPH_x,REPH_y
REPH,2021-01-25,3.71,3.75,3.57,3.6,48918,3.6,3.214979459804831,3.099989899601212,0.1149895602036195,0.04681820746851799
REPH,2021-01-22,3.5,3.65,3.45,3.62,148881,3.620000000000001,3.144975725223892,3.0599890915693084,0.08498663365458325,0.029775369284742725
REPH,2021-01-21,3.32,3.48,3.26,3.4357,193121,3.4357000000000006,3.0586076752645988,3.015188218894853,0.04341945636974609,0.015972553192282482
REPH,2021-01-20,3.08,3.109,3.03,3.065,88491,3.065,2.990045434403617,2.981547276406441,0.008498157997175682,0.00911082739791669
REPH,2021-01-19,2.99,3.0,2.95,2.99,57214,2.99,2.976417331567911,2.974871058518956,0.0015462730489548269,0.00926399474810183
REPH,2021-01-19,2.99,3.0,2.95,2.99,57214,2.99,2.9739477554893496,2.9736607432004725,0.00028701228887717534,0.01119342517288858
REPH,2021-01-15,2.95,2.97,2.91,2.96,49531,2.96,2.9710291655783223,2.97235360265651,-0.0013244370781877455,0.013920028393891429
REPH,2021-01-14,2.97,2.97,2.86,2.91,32415,2.91,2.9730344684107446,2.973341890869031,-0.0003074224582864105,0.017731144761911222
REPH,2021-01-13,2.88,2.93,2.82,2.8537,89757,2.8537,2.984495280849062,2.9784092421385533,0.006086038710508834,0.02224078656696063
REPH,2021-01-12,3.04,3.04,2.93,2.9686,133076,2.9686000000000003,3.008276241003437,2.9883859815096367,0.01989025949379997,0.02627947353107358
REPH,2021-01-11,2.95,3.03,2.95,3.01,61076,3.01,3.0154901030040624,2.9899688600304084,0.025521242973653543,0.027876777040391865
REPH,2021-01-08,3.07,3.0753,2.99,3.035,36893,3.035,3.0164883035502545,2.9883663688328417,0.0281219347174142,0.028465660557076333
REPH,2021-01-07,3.04,3.1,2.92,2.99,47559,2.99,3.013122540559392,2.984635678339468,0.028486862219923918,0.028551592016992196
REPH,2021-01-06,3.14,3.2,3.08,3.13,145494,3.13,3.017326638842918,2.9842065326066254,0.03312010623629247,0.028567774466259264
REPH,2021-01-05,3.1,3.1,3.0,3.06,48247,3.06,2.9968405731779937,2.972543055215155,0.024297517962838636,0.02742969152375096
REPH,2021-01-04,2.93,3.02,2.93,2.9878,129013,2.9878,2.985357041028537,2.965546499632368,0.019810541396169782,0.028212734913979035
REPH,2021-01-04,2.93,3.02,2.93,2.9878,129013,2.9878,2.98491286667009,2.9637662196029573,0.02114664706713265,0.03031328329343157
REPH,2020-12-31,2.95,2.98,2.81,2.84,136713,2.84,2.9843879333373793,2.961843517171194,0.02254441616618497,0.0326049423500063
REPH,2020-12-30,2.96,2.968,2.92,2.92,15545,2.92,3.010640284853266,2.9715909985448885,0.039049286308376896,0.03512007389596152
REPH,2020-12-29,3.0,3.04,2.9691,2.995,129863,2.995,3.0271203366447685,2.9757182784284804,0.05140205821628818,0.03413777079285756
REPH,2020-12-28,3.16,3.2,3.07,3.14,102144,3.14,3.0329603978529085,2.974175740702759,0.058784657150149126,0.029821698936999905
REPH,2020-12-28,3.16,3.2,3.07,3.14,102144,3.1399999999999992,3.0134986520079825,2.9609097999589795,0.05258885204900299,0.022580959383712487
REPH,2020-12-24,3.21,3.21,3.12,3.12,36832,3.12,2.990498406918525,2.946582583955698,0.04391582296282737,0.015078986217389859
REPH,2020-12-23,3.28,3.29,3.23,3.2675,84769,3.2674999999999987,2.9669526627218934,2.9327091906721536,0.034243472049739765,0.00786977703103048
REPH,2020-12-22,3.0,3.0116,2.84,2.98,132385,2.979999999999998,2.9123076923076923,2.9059259259259265,0.006381766381766241,0.0012763532763531594
REPH,2020-12-21,3.0,3.0396,2.8853,2.9,121303,2.899999999999999,2.9,2.9,0.0,0.0
