Symbol,Date,Open,High,Low,Close,Volume,OPTT SMA,OPTT spanTwelveEMA,OPTT spanTwntySixEMA,OPTT_x,OPTT_y
OPTT,2020-09-01,1.19,1.19,1.15,1.165,97667,1.165,1.1869595456266306,1.0989358193186092,0.08802372630802148,0.1088721412358535
OPTT,2020-08-31,1.27,1.28,1.2116,1.2492,104067,1.2492,1.1909521902860178,1.093650684864098,0.09730150542191997,0.11408424496781149
OPTT,2020-08-28,1.17,1.1777,1.15,1.16,72641,1.16,1.18036167942893,1.0812067396532257,0.09915493977570433,0.11827992985428441
OPTT,2020-08-27,1.1874,1.21,1.18,1.1823,192107,1.1823,1.1840638029614627,1.0749032788254838,0.109160524135979,0.12306117737392942
OPTT,2020-08-26,1.2,1.34,1.19,1.28,764980,1.28,1.1843844944090016,1.0663115411315225,0.11807295327747913,0.12653634068341701
OPTT,2020-08-25,1.13,1.1681,1.12,1.14,59879,1.14,1.16699985702882,1.0492164644220443,0.11778339260677573,0.12865218753490146
OPTT,2020-08-24,1.1514,1.22,1.13,1.1769,172380,1.1769,1.1719089219431509,1.041953781575808,0.1299551403673429,0.1313693862669329
OPTT,2020-08-21,1.21,1.24,1.19,1.19,112236,1.1900000000000002,1.171001453205542,1.0311580841018726,0.13984336910366935,0.13172294774183038
OPTT,2020-08-20,1.25,1.31,1.21,1.2262,281698,1.2262,1.167547171970186,1.0184507308300224,0.14909644114016365,0.12969284240137063
OPTT,2020-08-19,1.24,1.27,1.23,1.2616,196826,1.2616,1.1568830214193109,1.0018307892964242,0.15505223212288646,0.12484194271667237
OPTT,2020-08-18,1.22,1.23,1.04,1.111,1100845,1.1110000000000002,1.137843570768276,0.9810492524401382,0.15679431832813795,0.1172893703651188
OPTT,2020-08-17,1.5,1.64,1.35,1.54,2681334,1.5400000000000005,1.142724219998872,0.9706531926353492,0.17207102736352264,0.10741313337436408
OPTT,2020-08-14,1.38,1.44,1.35,1.4307,219019,1.4307000000000003,1.0704922599986668,0.9251054480461772,0.1453868119524897,0.09124865987707438
OPTT,2020-08-13,1.47,1.52,1.29,1.3,1750726,1.3000000000000005,1.0049999436347878,0.8846578838898712,0.12034205974491664,0.07771412185822058
OPTT,2020-08-12,1.16,1.18,1.13,1.1407,205140,1.1407000000000005,0.9513635697502038,0.8514305146010609,0.09993305514914286,0.06705713738654656
OPTT,2020-08-11,1.06,1.08,1.03,1.08,138634,1.0800000000000007,0.9169387642502408,0.8282889557691457,0.08864980848109505,0.05883815794589749
OPTT,2020-08-10,0.99,0.99,0.9105,0.950001,435676,0.9500010000000008,0.8872912668411936,0.8081520722306774,0.07913919461051623,0.05138524531209809
OPTT,2020-08-07,1.14,1.17,1.1,1.1632,245315,1.1632000000000011,0.8758894971759561,0.7968041580091316,0.07908533916682448,0.04444675798749356
OPTT,2020-08-06,0.9790000000000001,0.98,0.932,0.96,129740,0.9600000000000012,0.8236512239352208,0.7674924906498621,0.0561587332853587,0.035787112692660834
OPTT,2020-08-05,0.8925,0.97,0.8802,0.92,424255,0.9200000000000012,0.7988605373779882,0.7520918899018509,0.04676864747613718,0.030694207544486367
OPTT,2020-08-04,0.8925,0.8925,0.85,0.8699,86988,0.8699000000000011,0.7768351805376225,0.738659241093999,0.038175939443623415,0.02667559756157363
OPTT,2020-08-03,0.83,0.8358,0.772,0.78,157559,0.780000000000001,0.7599143042717357,0.7281599803815191,0.031754323890216714,0.023800512091061182
OPTT,2020-07-31,0.825,0.84,0.8220000000000001,0.823399,53742,0.8233990000000009,0.7562623595938694,0.7240127788120404,0.03224958078182905,0.02181205914127233
OPTT,2020-07-30,0.7390000000000001,0.77,0.7301,0.7695,256374,0.7695000000000011,0.7440556977018458,0.7160618811170036,0.027993816584842124,0.019202678731133148
OPTT,2020-07-29,0.779,0.7899,0.755,0.7606,185052,0.7606000000000009,0.7394294609203631,0.7117868316063639,0.02764262931399919,0.017004894267705906
OPTT,2020-07-28,0.78,0.782,0.7601,0.769299,99284,0.7692990000000007,0.7355802719967928,0.7078817781348731,0.02769849386191969,0.014345460506132581
OPTT,2020-07-27,0.82,0.82,0.81,0.8113,88407,0.8113000000000008,0.7294495941780278,0.7029684003856629,0.02648119379236491,0.011007202167185802
OPTT,2020-07-24,0.83,0.8691,0.7659999999999999,0.8220000000000001,393954,0.8220000000000008,0.7145677022103964,0.6943018724165159,0.020265829793880585,0.007138704260891024
OPTT,2020-07-23,0.77,0.777,0.7542,0.7659,285146,0.7659000000000007,0.6950345571577412,0.6840860222098372,0.010948534947904045,0.0038569228776436327
OPTT,2020-07-22,0.7,0.71,0.7,0.7,140730,0.7000000000000006,0.6821499311864214,0.6775409039866241,0.0046090271997972785,0.0020840198600785296
OPTT,2020-07-21,0.69,0.69,0.68,0.6813,52777,0.6813000000000007,0.6789044641294072,0.6757441763055542,0.003160287823853025,0.0014527680251488428
OPTT,2020-07-20,0.6841,0.69,0.675,0.6899,72953,0.6899000000000006,0.6784689121529358,0.6752997104099985,0.0031692017429373327,0.0010258880754727973
OPTT,2020-07-17,0.6990000000000001,0.6990000000000001,0.6891,0.698,36971,0.6980000000000006,0.6763905325443788,0.6741316872427984,0.0022588453015803807,0.0004900596586066631
OPTT,2020-07-16,0.685,0.7,0.675,0.675,47398,0.6750000000000007,0.6724615384615384,0.6722222222222223,0.00023931623931616738,4.7863247863233484e-05
OPTT,2020-07-15,0.7,0.7,0.6709999999999999,0.672,93068,0.6720000000000008,0.672,0.672,0.0,0.0
