Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA,AFMD spanTwelveEMA,AFMD spanTwntySixEMA,AFMD_x,AFMD_y
AFMD,2020-09-01,3.51,3.585,3.485,3.505,101594,3.505,3.57371059047122,3.7042677383897162,-0.13055714791849615,-0.13162860662983927
AFMD,2020-08-31,3.5,3.51,3.38,3.405,175398,3.405,3.5862034251023505,3.720209157460893,-0.1340057323585424,-0.13189647130767504
AFMD,2020-08-28,3.43,3.49,3.3366,3.38,65305,3.3800000000000003,3.619149502393687,3.745425890057765,-0.12627638766407756,-0.1313691560449582
AFMD,2020-08-27,3.5,3.515,3.44,3.48,62707,3.4800000000000004,3.66263123010163,3.7746599612623855,-0.11202873116075553,-0.13264234814017825
AFMD,2020-08-26,3.66,3.685,3.62,3.665,25746,3.6650000000000014,3.6958369083019273,3.798232758163377,-0.10239584986145013,-0.13779575238503394
AFMD,2020-08-25,3.72,3.72,3.58,3.67,69070,3.670000000000001,3.701443618902277,3.808891378816447,-0.10744775991416987,-0.14664572801592998
AFMD,2020-08-24,3.89,3.89,3.62,3.66,206106,3.660000000000001,3.707160640520872,3.820002689121762,-0.11284204860088964,-0.1564452200413699
AFMD,2020-08-21,3.95,4.05,3.86,3.875,84319,3.875000000000001,3.7157353024337594,3.832802904251503,-0.11706760181774413,-0.16734601290148987
AFMD,2020-08-20,3.89,3.93,3.83,3.87,105956,3.870000000000001,3.6867780846944416,3.829427136591623,-0.14264905189718124,-0.1799156156724264
AFMD,2020-08-19,3.83,3.86,3.74,3.845,291202,3.8450000000000015,3.6534650091843397,3.8261813075189526,-0.17271629833461244,-0.18923225661623766
AFMD,2020-08-18,3.79,3.799,3.525,3.5460000000000003,474242,3.5460000000000016,3.618640465399675,3.8246758121204687,-0.20603534672079427,-0.19336124618664383
AFMD,2020-08-17,3.41,3.47,3.39,3.46,117231,3.4600000000000017,3.6318478227450703,3.8469698770901073,-0.2151220543450365,-0.1901927210531063
AFMD,2020-08-14,3.45,3.4656,3.365,3.42,88399,3.4200000000000017,3.663092881425992,3.877927467257316,-0.2148345858313232,-0.18396038773012363
AFMD,2020-08-13,3.34,3.43,3.34,3.37,123341,3.370000000000002,3.707291587139809,3.9145616646379007,-0.20727007749809132,-0.1762418382048235
AFMD,2020-08-12,3.5,3.65,3.41,3.575,119180,3.575000000000002,3.7686173302561383,3.958126597808933,-0.1895092675527952,-0.16848477838150644
AFMD,2020-08-11,3.8,3.94,3.41,3.48,339757,3.4800000000000013,3.803820481211799,3.988776725633648,-0.18495624442184866,-0.16322865608868437
AFMD,2020-08-10,3.85,3.9201,3.8,3.92,101983,3.9200000000000013,3.862696932341217,4.029478863684339,-0.16678193134312247,-0.15779675900539317
AFMD,2020-08-07,3.78,3.8032,3.74,3.75,37474,3.7500000000000018,3.8522781927668928,4.038237172779087,-0.1859589800121939,-0.15555046592096083
AFMD,2020-08-06,3.82,3.82,3.71,3.755,48503,3.7550000000000017,3.8708742278154182,4.061296146601413,-0.19042191878599454,-0.14794833739815258
AFMD,2020-08-05,3.8,3.82,3.705,3.72,63696,3.7200000000000015,3.8919422692364036,4.085799838329526,-0.19385756909312235,-0.13732994205119195
AFMD,2020-08-04,3.81,3.85,3.6732,3.71,65505,3.7100000000000013,3.9232045000066593,4.115063825395889,-0.1918593253892293,-0.12319803529070922
AFMD,2020-08-03,3.51,3.655,3.51,3.65,170002,3.6500000000000012,3.961968954553325,4.14746893142756,-0.18549997687423486,-0.10603271276607917
AFMD,2020-07-31,3.69,3.7343,3.595,3.6467,99001,3.6467000000000014,4.01869058265393,4.1872664459417654,-0.1685758632878347,-0.08616589673904024
AFMD,2020-07-30,3.53,3.72,3.51,3.65,134160,3.6500000000000012,4.086325234045554,4.230511761617105,-0.14418652757155126,-0.06556340510184139
AFMD,2020-07-29,3.82,3.89,3.8,3.81,97522,3.8100000000000014,4.16565709478111,4.276952702546474,-0.1112956077653644,-0.04590762448441392
AFMD,2020-07-28,3.97,4.01,3.865,3.8799,63495,3.8799000000000015,4.230322021104946,4.314308918750192,-0.0839868976452447,-0.02956062866417629
AFMD,2020-07-27,3.95,4.11,3.92,4.09,126727,4.090000000000002,4.294035115851302,4.3490616322502085,-0.055026516398906544,-0.015954061418908965
AFMD,2020-07-24,4.07,4.145,3.98,4.08,126068,4.080000000000002,4.331132409642446,4.3697865628302255,-0.038654153187778206,-0.0061859476739095694
AFMD,2020-07-23,4.25,4.25,4.16,4.23,42053,4.230000000000002,4.376792847759255,4.392969487856642,-0.016176640097387285,0.0019311037045578123
AFMD,2020-07-22,4.38,4.43,4.23,4.2403,93944,4.240300000000001,4.403482456442756,4.406007046885173,-0.0025245904424169296,0.006458039655044086
AFMD,2020-07-21,4.44,4.455,4.38,4.41,126525,4.410000000000001,4.433151993977802,4.419263610635988,0.013888383341814858,0.00870369717940934
AFMD,2020-07-20,4.41,4.5,4.36,4.455,96742,4.455000000000002,4.437361447428311,4.420004699486866,0.01735674794144515,0.007407525638808182
AFMD,2020-07-17,4.51,4.61,4.47,4.52,204403,4.520000000000001,4.434154437869823,4.417205075445817,0.016949362424006686,0.0049202200631489395
AFMD,2020-07-16,4.56,4.61,4.45,4.52,248758,4.520000000000001,4.418546153846154,4.408981481481481,0.009564672364672509,0.0019129344729345021
AFMD,2020-07-15,4.27,4.495,4.27,4.4001,252996,4.400100000000002,4.4001,4.4001,0.0,0.0
