Symbol,Date,Open,High,Low,Close,Volume,GMHIW SMA,GMHIW spanTwelveEMA,GMHIW spanTwntySixEMA,GMHIW_x,GMHIW_y
GMHIW,2020-09-01,2.75,2.75,2.6,2.63,29140,2.63,2.4429133422367433,2.2291683343344584,0.21374500790228448,0.1259295205330754
GMHIW,2020-08-31,2.9,2.9,2.6647,2.7,27208,2.7,2.408897586279787,2.197101801081215,0.2117957851985719,0.10397564869077303
GMHIW,2020-08-28,2.96,2.96,2.75,2.75,29086,2.75,2.355969874694294,2.1568699451677125,0.1990999295265814,0.0770206145638233
GMHIW,2020-08-27,3.0,3.0,2.7,2.76,36401,2.76,2.2843280337296203,2.1094195407811296,0.17490849294849076,0.046500785823133765
GMHIW,2020-08-26,3.42,3.42,2.91,2.91,47292,2.91,2.1978422216804603,2.05737310404362,0.14046911763684022,0.014398859041794516
GMHIW,2020-08-25,3.2,3.3,2.94,2.98,201611,2.9800000000000004,2.068358989258726,1.9891629523671093,0.07919603689161647,-0.017118705606966912
GMHIW,2020-08-24,2.59,2.6,2.1,2.3645,212390,2.3645,1.9026060782148582,1.9098959885564784,-0.007289910341620409,-0.04119739123161281
GMHIW,2020-08-21,1.73,2.1,1.73,1.9502,25432,1.9502,1.8186253651630142,1.8735276676409969,-0.05490230247798267,-0.04967426145411097
GMHIW,2020-08-20,1.6913,1.6913,1.65,1.6801,1500,1.6801,1.7947027042835622,1.8673938810522763,-0.07269117676871417,-0.048367251198143044
GMHIW,2020-08-19,1.725,1.725,1.725,1.725,333,1.725,1.8155395596078463,1.8823773915364583,-0.06683783192861226,-0.04228626980550026
GMHIW,2020-08-18,1.74,1.74,1.74,1.74,7781,1.7399999999999998,1.832001297718364,1.8949675828593755,-0.06296628514101132,-0.03614837927472231
GMHIW,2020-08-17,1.72,1.76,1.72,1.75,10164,1.7499999999999998,1.8487288063944305,1.9073649894881253,-0.05863618309369501,-0.02944390280815
GMHIW,2020-08-14,1.75,1.75,1.75,1.75,300,1.75,1.8666794984661448,1.9199541886471756,-0.053274690181030586,-0.0221458327367638
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.8878939527327168,1.9335505237389492,-0.04565657100623266,-0.014363618375697045
GMHIW,2020-08-13,1.85,1.85,1.75,1.75,5300,1.75,1.9129655805023016,1.9482345656380653,-0.03526898513576393,-0.006540380218063196
GMHIW,2020-08-11,1.9,1.9,1.9,1.9,200,1.9,1.9425956860481748,1.9640933308891109,-0.02149764484093608,0.0006417710113619324
GMHIW,2020-08-10,1.91,1.91,1.75,1.75,3877,1.75,1.950340356238752,1.96922079736024,-0.018880441121487568,0.0061766249744364355
GMHIW,2020-08-07,1.95,1.95,1.85,1.8521,51352,1.8521,1.9867658755548885,1.9867584611490587,7.414405829742067e-06,0.012440891498417546
GMHIW,2020-08-06,1.97,1.97,1.97,1.97,500,1.97,2.011250580201232,1.9975311380409837,0.013719442160248452,0.015549260771564497
GMHIW,2020-08-05,1.98,2.09,1.98,2.09,47000,2.09,2.018750685692365,1.999733629084262,0.01901705660810293,0.016006715424393563
GMHIW,2020-08-04,2.14,2.14,2.14,2.14,100,2.140000000000001,2.0057962649091587,1.9925123194110033,0.013283945498155704,0.015254130128466221
GMHIW,2020-08-03,2.19,2.19,1.935,1.935,600,1.935000000000001,1.9813955858017327,1.9807133049638832,0.0006822808378499358,0.015746676286043905
GMHIW,2020-07-31,1.75,1.84,1.75,1.84,1700,1.8400000000000007,1.9898311468565937,1.9843703693609935,0.005460777495599922,0.019512775148092507
GMHIW,2020-07-30,1.87,2.1,1.87,2.0,17392,2.000000000000001,2.0170731735577925,1.9959199989098733,0.02115317464791921,0.023025774561215597
GMHIW,2020-07-29,1.9837,1.9837,1.95,1.96,600,1.9600000000000009,2.0201773869319366,1.9955935988226632,0.02458378810927342,0.02349392453953969
GMHIW,2020-07-28,2.01,2.01,2.01,2.01,100,2.0100000000000007,2.031118730010471,1.9984410867284763,0.03267764328199463,0.023221458647106258
GMHIW,2020-07-27,2.08,2.08,2.0499,2.0499,3200,2.049900000000001,2.034958499103284,1.9975163736667545,0.03744212543652958,0.020857412488384162
GMHIW,2020-07-24,2.06,2.06,2.05,2.05,50000,2.0500000000000007,2.0322418625766083,1.9933256835600948,0.038916179016513563,0.016711234251347806
GMHIW,2020-07-23,2.25,2.25,2.205,2.25,950,2.250000000000001,2.0290131103178104,1.9887917382449023,0.040221372072907664,0.011159998060056363
GMHIW,2020-07-22,2.06,2.1,2.055,2.1,6400,2.1000000000000014,1.9888336758301397,1.9678950773044943,0.020938598525644947,0.003894654556843428
GMHIW,2020-07-21,2.1,2.1,2.1,2.1,2600,2.100000000000001,1.968621616890165,1.9573266834888539,0.011294933401310605,-0.000366331435357063
GMHIW,2020-07-20,2.0,2.044,1.96,2.044,600,2.044000000000001,1.944734638142922,1.9459128181679624,-0.0011781800250403318,-0.0032816476445240907
GMHIW,2020-07-17,1.89,1.9,1.89,1.9,2000,1.9000000000000008,1.9266863905325444,1.9380658436213996,-0.011379453088854907,-0.00380751454939503
GMHIW,2020-07-16,1.83,1.83,1.83,1.83,260,1.830000000000001,1.9315384615384612,1.9411111111111112,-0.009572649572649805,-0.0019145299145300054
GMHIW,2020-07-15,1.93,1.96,1.93,1.95,1000,1.9500000000000008,1.95,1.95,0.0,0.0
