Symbol,Date,Open,High,Low,Close,Volume,GSV SMA,GSV spanTwelveEMA,GSV spanTwntySixEMA,GSV_x,GSV_y
GSV,2020-11-10,0.71,0.71,0.6938,0.6985,79161,0.6985,0.7010946244658992,0.7150926095751771,-0.013997985109277857,-0.016133349602053555
GSV,2020-11-09,0.688,0.705,0.6801,0.687,69449,0.6869999999999999,0.7015663743687901,0.7164200183411912,-0.014853643972401187,-0.01666719072524748
GSV,2020-11-06,0.728,0.73,0.7201,0.7299,37335,0.7299,0.7042148060722063,0.7187736198084865,-0.014558813736280209,-0.017120577413459077
GSV,2020-11-05,0.69,0.7139,0.69,0.7054,81539,0.7054,0.6995447708126075,0.7178835093931654,-0.0183387385805579,-0.017761018332753793
GSV,2020-11-04,0.6936,0.6936,0.68,0.68,24880,0.6800000000000002,0.698480183687627,0.7188821901446185,-0.020402006456991528,-0.017616588270802765
GSV,2020-11-03,0.675,0.68,0.675,0.678851,18301,0.678851,0.7018402170853772,0.721992765356188,-0.0201525482708107,-0.016920233724255575
GSV,2020-11-02,0.685,0.685,0.682,0.682,46926,0.682,0.706020074737264,0.7254441065846831,-0.019424031847419032,-0.016112155087616795
GSV,2020-10-30,0.7166,0.7166,0.7,0.7099,19599,0.7099000000000001,0.7103873610531303,0.7289196351114577,-0.01853227405832747,-0.015284185897666235
GSV,2020-10-29,0.68,0.7044,0.68,0.7001,69080,0.7001000000000002,0.7104759721536994,0.7304412059203743,-0.01996523376667492,-0.014472163857500924
GSV,2020-10-28,0.74,0.74,0.6846,0.6869,268084,0.6869000000000001,0.7123625125452812,0.7328685023940043,-0.02050598984872309,-0.013098896380207425
GSV,2020-10-27,0.66,0.6701,0.6521,0.669,195477,0.6690000000000002,0.7169920602807868,0.7365459825855246,-0.019553922304737847,-0.011247123013078508
GSV,2020-10-26,0.69,0.7,0.685,0.6908,89188,0.6908000000000001,0.7257178894227481,0.7419496611923666,-0.01623177176961854,-0.009170423190163672
GSV,2020-10-23,0.7143,0.7143,0.705001,0.7097,32111,0.7097000000000001,0.7320665965905204,0.7460416340877559,-0.01397503749723561,-0.007405086045299955
GSV,2020-10-22,0.71,0.7169,0.7,0.71,50770,0.7100000000000002,0.7361332505160695,0.7489489648147765,-0.012815714298706982,-0.0057625981823160675
GSV,2020-10-21,0.7,0.7097,0.6965,0.706,43669,0.7060000000000002,0.7408847506099003,0.7520648819999586,-0.011180131390058246,-0.0039993191532183385
GSV,2020-10-20,0.71,0.7119,0.7044,0.7116,31572,0.7116000000000002,0.7472274325389732,0.7557500725599553,-0.008522640020982129,-0.0022041160940083613
GSV,2020-10-19,0.7232,0.73,0.7,0.7239,170224,0.7239000000000002,0.7537051475460593,0.7592820783647517,-0.005576930818692372,-0.000624485112264919
GSV,2020-10-16,0.76,0.76,0.73,0.731101,108283,0.7311010000000002,0.7591242652817065,0.7621126446339318,-0.00298837935222529,0.0006136263143419441
GSV,2020-10-15,0.7526,0.755,0.7406,0.74595,106705,0.7459500000000003,0.764219404423835,0.7645935762046464,-0.00037417178081144975,0.0015141277309837526
GSV,2020-10-14,0.76,0.78,0.76,0.7685569999999999,7412,0.7685570000000003,0.7675411143190777,0.7660850623010181,0.0014560520180595393,0.001986202608932553
GSV,2020-10-13,0.77,0.77,0.75,0.7502,57524,0.7502000000000004,0.7673564078316373,0.7658873072850996,0.0014691005465377052,0.002118740256650806
GSV,2020-10-12,0.777,0.777,0.76,0.77,80581,0.7700000000000005,0.7704757547101169,0.7671422918679075,0.003333462842209367,0.0022811501841790813
GSV,2020-10-09,0.775,0.7765,0.7659,0.7756,64497,0.7756000000000003,0.7705622555665017,0.7669136752173401,0.003648580349161601,0.0020180720196715097
GSV,2020-10-08,0.77,0.773,0.7611,0.77,65468,0.7700000000000004,0.7696463020331384,0.7662187692347273,0.0034275327984111263,0.0016104449372989866
GSV,2020-10-07,0.7793,0.7799,0.7654,0.7749,32307,0.7749000000000004,0.7695819933118908,0.7659162707735055,0.003665722538385263,0.0011561729720209516
GSV,2020-10-06,0.79,0.79,0.7793,0.786799,26271,0.7867990000000004,0.7686150830049618,0.765197572435386,0.0034175105695758434,0.0005287855804298737
GSV,2020-10-05,0.77,0.7866,0.7659,0.7659,139133,0.7659000000000005,0.7653089162785913,0.7634694582302171,0.001839458048374376,-0.00019339566685661877
GSV,2020-10-02,0.7931,0.8,0.77,0.7759,46030,0.7759000000000005,0.7652014465110626,0.7632750148886344,0.0019264316224282265,-0.0007016090956643397
GSV,2020-10-01,0.8,0.8,0.7796,0.7798,57175,0.7798000000000005,0.7632562549676194,0.7622650160797251,0.000991238887894319,-0.001358619275187481
GSV,2020-09-30,0.7969,0.7969,0.7834,0.7849,22842,0.7849000000000006,0.7602483013253684,0.7608622173661032,-0.0006139160407347966,-0.001946083815957931
GSV,2020-09-29,0.78,0.7872680000000001,0.7708,0.7765,78889,0.7765000000000005,0.7557661742936171,0.7589391947553914,-0.0031730204617742568,-0.0022791257597637145
GSV,2020-09-28,0.745,0.745,0.722,0.730328,60204,0.7303280000000005,0.7519963878015475,0.7575343303358227,-0.0055379425342751976,-0.002055652084261079
GSV,2020-09-25,0.75,0.75,0.72,0.7423,52422,0.7423000000000005,0.7559360946745561,0.7597108367626886,-0.003774742088132443,-0.0011850794717575487
GSV,2020-09-24,0.71,0.7299,0.71,0.7299,100876,0.7299000000000004,0.7584153846153846,0.7611037037037037,-0.002688319088319125,-0.0005376638176638249
GSV,2020-09-23,0.77,0.77,0.7612,0.7636,16944,0.7636000000000005,0.7636,0.7636,0.0,0.0
