Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.64,4.718093542179019,4.831366109234791,-0.11327256705577328,-0.1288486937256669
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.9401,4.732292368029748,4.846675397973574,-0.1143830299438262,-0.13274272539314053
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,4.6190000000000015,4.694509162216974,4.839201429811459,-0.14469226759448528,-0.13733264925546912
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,4.6400000000000015,4.708238100801879,4.856817544196377,-0.1485794433944978,-0.13549274467071507
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,4.8900000000000015,4.720645028220403,4.874162947732088,-0.15351791951168448,-0.13222106998976937
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,4.780000000000002,4.689853215169566,4.872895983550655,-0.183042768381088,-0.1268968576092906
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,4.320000000000001,4.673462890654943,4.8803276622347065,-0.2068647715797649,-0.112860379916341
RUBY,2020-10-30,4.35,4.405,4.2,4.23,20791,4.23,4.737728870774023,4.925153875213484,-0.18742500443946053,-0.08935928200048546
RUBY,2020-10-29,4.63,4.63,4.52,4.56,6523,4.559999999999999,4.830043210914755,4.9807661852305625,-0.1507229743158076,-0.0648428513907417
RUBY,2020-10-28,4.61,4.78,4.5,4.665,12862,4.664999999999998,4.879141976535619,5.014427480049007,-0.13528550351338886,-0.0433728206594752
RUBY,2020-10-27,4.57,4.5792,4.5,4.54,52758,4.539999999999998,4.918076881360277,5.042381678452928,-0.12430479709265185,-0.02039464994599701
RUBY,2020-10-26,4.51,4.665,4.51,4.555,9182,4.554999999999999,4.986818132516691,5.082572212729164,-0.09575408021247256,0.00558288684066648
RUBY,2020-10-23,4.68,4.78,4.6,4.6,8818,4.599999999999998,5.065330520247,5.124777989747497,-0.059447469500497625,0.03091712860395124
RUBY,2020-10-22,4.65,4.6999,4.6,4.66,1297,4.659999999999998,5.149936069382818,5.166760228927297,-0.01682415954447869,0.05350827813006345
RUBY,2020-10-21,4.65,4.8,4.62,4.74,18951,4.739999999999998,5.239015354725149,5.20730104724148,0.03171430748366788,0.07109138754869898
RUBY,2020-10-20,5.05,5.15,5.05,5.13,5240,5.129999999999997,5.32974541922063,5.244685131020798,0.08506028819983058,0.08093565756495653
RUBY,2020-10-19,5.45,5.46,5.3,5.425,48038,5.424999999999996,5.366062768169836,5.253859941502463,0.1122028266673718,0.07990449990623778
RUBY,2020-10-16,5.4,5.44,5.3533,5.44,8307,5.439999999999998,5.355346907837078,5.24016873682266,0.11517817101441885,0.07182991821595405
RUBY,2020-10-15,5.57,5.69,5.33,5.33,31346,5.329999999999996,5.339955436534728,5.224182235768472,0.11577320076625686,0.06099285501633807
RUBY,2020-10-14,5.64,5.8,5.64,5.6975,3621,5.697499999999996,5.34176551590468,5.21571681462995,0.12604870127472978,0.04729776857885859
RUBY,2020-10-13,5.64,5.8138,5.64,5.7164,5413,5.7163999999999975,5.277086518796438,5.1771741598003445,0.09991235899609396,0.02761003540489057
RUBY,2020-10-12,5.42,5.44,5.04,5.36,8305,5.359999999999996,5.197211340395792,5.134036092584372,0.06317524781141959,0.009534454507089719
RUBY,2020-10-09,5.4,5.5,5.2524,5.5,2869,5.4999999999999964,5.167613402285936,5.115958979991122,0.05165442229481343,-0.0038757438189927496
RUBY,2020-10-08,5.48,5.48,5.39,5.45,1943,5.4499999999999975,5.107179475428833,5.085235698390412,0.021943777038420542,-0.017758285347444516
RUBY,2020-10-07,5.26,5.26,5.21,5.21,2299,5.209999999999996,5.044848470961348,5.056054554261644,-0.011206083300296932,-0.02768380094391078
RUBY,2020-10-06,5.21,5.31,5.2,5.27,10689,5.269999999999997,5.014820920227048,5.0437389186025765,-0.028917998375529663,-0.031803230354814464
RUBY,2020-10-05,4.73,4.85,4.73,4.76,3620,4.759999999999998,4.9684247239046915,5.025638032090783,-0.05721330818609083,-0.03252453834963588
RUBY,2020-10-02,4.92,4.92,4.72,4.72,8743,4.719999999999997,5.006320128251,5.046889074658046,-0.04056894640704645,-0.02635234589052192
RUBY,2020-10-01,5.02,5.09,5.01,5.08,1992,5.079999999999997,5.0583783333875445,5.0730402006306905,-0.014661867243145109,-0.022798195761390784
RUBY,2020-09-30,5.01,5.24,5.01,5.24,7179,5.239999999999997,5.054447121276189,5.072483416681144,-0.018036295404955997,-0.02483227789095198
RUBY,2020-09-29,5.13,5.55,5.06,5.095,7370,5.094999999999997,5.020710234235496,5.059082090015637,-0.038371855780140685,-0.026531273512451194
RUBY,2020-09-28,5.04,5.08,4.99,5.06,6381,5.059999999999998,5.007203004096495,5.056208657216888,-0.049005653120392616,-0.02357112794552882
RUBY,2020-09-25,4.61,4.73,4.61,4.72,1051,4.719999999999998,4.9976035502958585,5.055905349794238,-0.05830179949838055,-0.017212496651812865
RUBY,2020-09-24,4.73,4.81,4.605,4.68,3697,4.679999999999999,5.0480769230769225,5.082777777777778,-0.03470085470085493,-0.006940170940171165
RUBY,2020-09-23,5.0,5.12,5.0,5.115,7472,5.114999999999998,5.115,5.115,0.0,0.0
